split,source,frame,transfer_only,networks,valid,total,coordinate_mse,zero_displacement_mse,explained_displacement_score,shuffled_same_source_coordinate_mse
mixed_transfer,depablo_mixed_temp,0,True,20,20,20,7.712202194198881e-07,0.0,,9.401377067064231e-07
mixed_transfer,depablo_mixed_temp,5,True,20,20,20,1.9767544710447282e-05,1.3693910162970723e-05,-0.7255610621919291,1.9787895536182986e-05
mixed_transfer,depablo_mixed_temp,10,True,20,20,20,2.7727284935963327e-05,1.584389799802466e-05,-0.3790653530451378,2.9652138100288993e-05
mixed_transfer,depablo_mixed_temp,25,True,20,20,20,2.5375045356668125e-05,1.7265989811221516e-05,0.09800318838701995,2.336663705762021e-05
mixed_transfer,depablo_mixed_temp,50,True,20,20,20,2.8816744702453434e-05,2.7122223900732934e-05,0.3327219352903747,3.250684918043589e-05
mixed_transfer,depablo_mixed_temp,75,True,20,20,20,2.7532431363397337e-05,4.14705596085696e-05,0.5276174281890625,3.4231032384468565e-05
mixed_transfer,depablo_mixed_temp,100,True,20,20,20,3.543092644804346e-05,6.20002983851009e-05,0.5714270491230923,4.0179886252644795e-05
mixed_transfer,depablo_mixed_temp,125,True,20,20,20,3.14221527673908e-05,8.789343846729025e-05,0.7265905715675147,4.600668439707079e-05
mixed_transfer,depablo_mixed_temp,149,True,20,20,20,3.5919521815230836e-05,0.00011536433339642826,0.7245526448055505,5.2956737454223914e-05
mixed_transfer,depablo_mixed_temp,175,True,20,20,20,3.281201642266751e-05,0.0001539643588330364,0.803566975746852,6.235730461412459e-05
mixed_transfer,depablo_mixed_temp,199,True,20,20,20,4.1235232299641214e-05,0.00019460193216218612,0.8066579541695107,8.265060055236972e-05
train,depablo_low_temp,0,False,5,5,5,1.405476017168894e-06,0.0,,1.8687489333757412e-06
train,depablo_low_temp,5,False,5,5,5,1.1124850104238248e-06,1.0330704327543572e-07,-9.754859438755608,1.625684340922362e-06
train,depablo_low_temp,10,False,5,5,5,8.599434082157132e-07,4.2783193521245266e-07,-0.9835230392871972,1.4549482415304737e-06
train,depablo_low_temp,25,False,5,5,5,5.201054193548771e-07,2.7642588065646125e-06,0.8168166045372816,1.5818553265489754e-06
train,depablo_low_temp,50,False,5,5,5,7.691639183349253e-07,1.1252334661548958e-05,0.934227967305598,3.4145916515626596e-06
train,depablo_low_temp,75,False,5,5,5,1.6025636114136432e-06,2.554690981924068e-05,0.9395572713125169,6.95974767950247e-06
train,depablo_low_temp,100,False,5,5,5,2.905912697315216e-06,4.572098987409845e-05,0.9386498381956127,1.2244423396623461e-05
train,depablo_low_temp,125,False,5,5,5,4.627697308023926e-06,7.185182621469722e-05,0.9377959198846872,1.9426888866291846e-05
train,depablo_low_temp,149,False,5,5,5,6.621220632041514e-06,0.00010261770803481341,0.9375285991176069,2.83921175650903e-05
train,depablo_low_temp,175,False,5,5,5,9.444441207051569e-06,0.0001423011941369623,0.9355065329814126,4.0799328053253704e-05
train,depablo_low_temp,199,False,5,5,5,1.3538477332986076e-05,0.00018488138739485293,0.9287934890558127,5.577911870204844e-05
train,lj_noisy,0,False,5,5,5,3.3956633274101475e-07,0.0,,4.163143245250467e-07
train,lj_noisy,5,False,5,5,5,2.2589568686726126e-07,9.486441570061288e-08,-1.3650030685162278,3.1474404238451825e-07
train,lj_noisy,10,False,5,5,5,1.7051539487056288e-07,3.9631250956517763e-07,0.5744362154492193,2.782265752898638e-07
train,lj_noisy,25,False,5,5,5,3.679946587453742e-07,2.6223908207612114e-06,0.8587898305962737,5.837006369802111e-07
train,lj_noisy,50,False,5,5,5,1.6604101347184042e-06,1.09006710772519e-05,0.845930843616153,2.2106007463662537e-06
train,lj_noisy,75,False,5,5,5,4.217836658426677e-06,2.5082033971557394e-05,0.8292550031037678,5.202354805078357e-06
train,lj_noisy,100,False,5,5,5,8.108719430310885e-06,4.512062150752172e-05,0.8174131872526917,9.68253534665564e-06
train,lj_noisy,125,False,5,5,5,1.3021358790865634e-05,7.115652042557485e-05,0.8142455486619358,1.5227643780235667e-05
train,lj_noisy,149,False,5,5,5,1.849748059612466e-05,0.00010185747232753784,0.8165712713488661,2.1255728097457904e-05
train,lj_noisy,175,False,5,5,5,2.5974535128625574e-05,0.00014140228158794345,0.8158989503066904,2.9243129392853007e-05
train,lj_noisy,199,False,5,5,5,3.5073598701274024e-05,0.00018346654542256147,0.8094402338338191,3.869214669975918e-05
train,reid,0,False,5,5,5,1.4164744364109083e-07,0.0,,1.8522627946993e-07
