split,source,frame,transfer_only,networks,valid,total,coordinate_mse,zero_displacement_mse,explained_displacement_score,shuffled_same_source_coordinate_mse
mixed_transfer,depablo_mixed_temp,0,True,20,20,20,1.3257048443904295e-06,0.0,,1.5269363359493583e-06
mixed_transfer,depablo_mixed_temp,5,True,20,20,20,1.489501020159878e-05,1.3693910162970723e-05,-1.1076570682733629,1.5366505193981085e-05
mixed_transfer,depablo_mixed_temp,10,True,20,20,20,1.9762796591749064e-05,1.584389799802466e-05,-0.40310594682493495,2.186483441874998e-05
mixed_transfer,depablo_mixed_temp,25,True,20,20,20,1.642284683782691e-05,1.7265989811221516e-05,0.25861976033117257,1.8602493275921007e-05
mixed_transfer,depablo_mixed_temp,50,True,20,20,20,2.1175207908186167e-05,2.7122223900732934e-05,0.4639617029591183,2.467810176653984e-05
mixed_transfer,depablo_mixed_temp,75,True,20,20,20,1.977503775947298e-05,4.14705596085696e-05,0.6362300630368731,2.5477372196291982e-05
mixed_transfer,depablo_mixed_temp,100,True,20,20,20,2.368384036799398e-05,6.20002983851009e-05,0.6959668788293725,3.100095237869027e-05
mixed_transfer,depablo_mixed_temp,125,True,20,20,20,2.4901590484205373e-05,8.789343846729025e-05,0.7682241714679604,4.065144113383212e-05
mixed_transfer,depablo_mixed_temp,149,True,20,20,20,3.135845266797332e-05,0.00011536433339642826,0.7595312928580469,5.054993695239318e-05
mixed_transfer,depablo_mixed_temp,175,True,20,20,20,2.9924698230843207e-05,0.0001539643588330364,0.8200834779337915,6.032454685964694e-05
mixed_transfer,depablo_mixed_temp,199,True,20,20,20,3.833667576600419e-05,0.00019460193216218612,0.819627016826961,8.215890347855748e-05
train,depablo_low_temp,0,False,5,5,5,2.100370528523854e-06,0.0,,2.7356229836073e-06
train,depablo_low_temp,5,False,5,5,5,1.708252269594368e-06,1.0330704327543572e-07,-15.613990757046924,2.388532878683236e-06
train,depablo_low_temp,10,False,5,5,5,1.342719247787727e-06,4.2783193521245266e-07,-2.136754773559506,2.0920101462706954e-06
train,depablo_low_temp,25,False,5,5,5,7.173570523377748e-07,2.7642588065646125e-06,0.7416512715149095,1.8906180116573524e-06
train,depablo_low_temp,50,False,5,5,5,7.449807526427321e-07,1.1252334661548958e-05,0.9356899689305387,3.458430433056492e-06
train,depablo_low_temp,75,False,5,5,5,1.5463488864497777e-06,2.554690981924068e-05,0.9416753195444045,7.049386704238714e-06
train,depablo_low_temp,100,False,5,5,5,2.7216117132411456e-06,4.572098987409845e-05,0.942621396405922,1.2423737462086138e-05
train,depablo_low_temp,125,False,5,5,5,4.1365419974681575e-06,7.185182621469722e-05,0.9444367681944182,1.9398776203161106e-05
train,depablo_low_temp,149,False,5,5,5,6.01077356350288e-06,0.00010261770803481341,0.9433948188734922,2.7872879218193703e-05
train,depablo_low_temp,175,False,5,5,5,9.096981966649764e-06,0.0001423011941369623,0.938053382324161,3.9716777246212585e-05
train,depablo_low_temp,199,False,5,5,5,1.3479924609782756e-05,0.00018488138739485293,0.9291407924142652,5.3946946718497205e-05
train,lj_noisy,0,False,5,5,5,2.950931985878924e-07,0.0,,3.6167237880135874e-07
train,lj_noisy,5,False,5,5,5,2.0983928763484983e-07,9.486441570061288e-08,-1.1712172368273,2.944623162193238e-07
train,lj_noisy,10,False,5,5,5,1.6415269641356644e-07,3.9631250956517763e-07,0.5894540985395077,2.7141853990997334e-07
train,lj_noisy,25,False,5,5,5,3.605048419785817e-07,2.6223908207612114e-06,0.8595115078527599,5.686473969035433e-07
train,lj_noisy,50,False,5,5,5,1.6678632391631253e-06,1.09006710772519e-05,0.8439451157649269,2.1679357359971617e-06
train,lj_noisy,75,False,5,5,5,4.241912165525719e-06,2.5082033971557394e-05,0.8275316955566083,5.2356585001689385e-06
train,lj_noisy,100,False,5,5,5,8.155768318829359e-06,4.512062150752172e-05,0.8157785124303831,9.77489398792386e-06
train,lj_noisy,125,False,5,5,5,1.305733803746989e-05,7.115652042557485e-05,0.813129246405843,1.540636058052769e-05
train,lj_noisy,149,False,5,5,5,1.8532752437749878e-05,0.00010185747232753784,0.8155132914754478,2.173672182834707e-05
train,lj_noisy,175,False,5,5,5,2.6006971893366426e-05,0.00014140228158794345,0.8146837965321421,3.04370387311792e-05
train,lj_noisy,199,False,5,5,5,3.481757703411858e-05,0.00018346654542256147,0.809638544796757,4.067180598212872e-05
train,reid,0,False,5,5,5,3.3020145622231213e-07,0.0,,3.9953365558176304e-07
train,reid,5,False,5,5,5,2.1054080150406663e-07,1.0300576320787514e-07,-1.0777020135375721,3.046421632291185e-07
train,reid,10,False,5,5,5,1.5064843097434278e-07,4.223456016916316e-07,0.6352298561376734,2.8484003600226515e-07
train,reid,25,False,5,5,5,2.5939825825105346e-07,2.7308132757752903e-06,0.9051970250939728,6.087130465459722e-07
train,reid,50,False,5,5,5,1.1250773084725551e-06,1.1211941819055938e-05,0.9012637234796271,2.267858815230284e-06
train,reid,75,False,5,5,5,2.7640423041930264e-06,2.5625861235312185e-05,0.8950442834586958,5.346000801864648e-06
train,reid,100,False,5,5,5,5.0407848732447745e-06,4.607020091498271e-05,0.8947485274400366,9.700964085368469e-06
train,reid,125,False,5,5,5,7.734573102879949e-06,7.261199498316273e-05,0.8983957757525991,1.519039974482439e-05
train,reid,149,False,5,5,5,1.097987313869453e-05,0.00010387085058027878,0.8998328481460565,2.1965060773254665e-05
train,reid,175,False,5,5,5,1.564882411457802e-05,0.0001441765867639333,0.897686175470478,3.1673938156018264e-05
train,reid,199,False,5,5,5,2.1352313979150495e-05,0.00018736525962594896,0.8929034941144336,4.335236303631973e-05
validation,depablo_low_temp,0,False,20,20,20,1.49276945116128e-06,0.0,,1.8806301760321276e-06
validation,depablo_low_temp,5,False,20,20,20,1.1844724330245526e-06,1.0374946519675632e-07,-10.120237443002626,1.618189980945317e-06
validation,depablo_low_temp,10,False,20,20,20,9.162311275900948e-07,4.3081104337261424e-07,-0.9899315628980334,1.4397950327094123e-06
validation,depablo_low_temp,25,False,20,20,20,5.913963139647648e-07,2.7970711698799277e-06,0.8090164852169751,1.694440291544197e-06
