split,source,frame,transfer_only,networks,valid,total,coordinate_mse,zero_displacement_mse,explained_displacement_score,shuffled_same_source_coordinate_mse
train,lj_noisy,0,False,2,2,2,6.754811467113431e-11,0.0,,6.756586609646398e-11
train,lj_noisy,1,False,2,2,2,3.489765587616489e-09,3.355921429637476e-09,-0.03988787744440181,3.489775468601408e-09
train,lj_noisy,3,False,2,2,2,3.348151622617479e-08,3.3227172124838944e-08,-0.0075845247888339795,3.348120003465738e-08
validation,lj_noisy,0,False,2,2,2,7.847955271755858e-11,0.0,,7.847720043252515e-11
validation,lj_noisy,1,False,2,2,2,3.2624878354425846e-09,3.1689240120869044e-09,-0.030215519027182003,3.262585646091054e-09
validation,lj_noisy,3,False,2,2,2,3.350462307594171e-08,3.337553877713617e-08,-0.003659468016424694,3.350505828336736e-08
