epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.6759452029466629,0.5753299988731742,0.6904761786460877,0.7359512657523155,0.6159391372203827,0.6759452014863492,0.7359512657523155,0.5740164214894176,0.5053718212991953,0.6452881764471531,0.5753299988731742,0.6452881764471531,Reid + low-T 2D AE,4,normalized_delta,96
2,0.39624596875905993,0.39145518676936625,0.38067387002706526,0.3588357723355293,0.43365616571903226,0.3962459690272808,0.43365616571903226,0.39051584676280615,0.40909714737534525,0.3738132261633873,0.3914551867693663,0.40909714737534525,Reid + low-T 2D AE,4,normalized_delta,96
3,0.32946037518978116,0.3769399492777884,0.3076081237196922,0.27822085344791414,0.3806998950839043,0.32946037426590924,0.3806998950839043,0.37617664572410286,0.4212815837599337,0.3325983147956431,0.3769399492777884,0.4212815837599337,Reid + low-T 2D AE,4,normalized_delta,96
4,0.3060284462571144,0.3200132899302989,0.2833304413557053,0.2522033197283745,0.3598535717129707,0.3060284457206726,0.3598535717129707,0.31913558815047144,0.37289554174616935,0.2671310381144285,0.3200132899302989,0.37289554174616935,Reid + low-T 2D AE,4,normalized_delta,96
5,0.23212868982553483,0.25040923309791835,0.2094636609852314,0.16509691835939885,0.2991604612469673,0.23212868980318307,0.2991604612469673,0.25142124212440103,0.336519277414307,0.16429918878152966,0.2504092330979183,0.336519277414307,Reid + low-T 2D AE,4,normalized_delta,96
6,0.18257872679829598,0.2126512233922258,0.16286543595790864,0.1216335391998291,0.2435239140689373,0.1825787266343832,0.2435239140689373,0.21299564605625346,0.28815298979356885,0.13714945699088277,0.2126512233922258,0.28815298979356885,Reid + low-T 2D AE,4,normalized_delta,96
7,0.17368709418177605,0.22369978495687246,0.15468940916657448,0.11581662014126777,0.23155756837129593,0.17368709425628184,0.23155756837129593,0.22412670474126936,0.31015848490595815,0.13724108500778676,0.22369978495687246,0.31015848490595815,Reid + low-T 2D AE,4,normalized_delta,96
8,0.16897799533605576,0.23728435738291592,0.15081854206323625,0.11301155242323875,0.22494443809986114,0.16897799526154994,0.22494443809986114,0.237908553625457,0.32906312014721334,0.14550559461861848,0.23728435738291592,0.32906312014721334,Reid + low-T 2D AE,4,normalized_delta,96
9,0.16541570672392844,0.2264662791523151,0.1479359692633152,0.11071051383018493,0.22012089996039869,0.1654157068952918,0.22012089996039869,0.22701556819863616,0.31370904433447866,0.13922351397015154,0.2264662791523151,0.31370904433447866,Reid + low-T 2D AE,4,normalized_delta,96
10,0.16294621115922928,0.21810856040008367,0.1456964392066002,0.10912732278555631,0.2167650997787714,0.16294621128216386,0.2167650997787714,0.2184946737019345,0.3009418581929058,0.13527526260726153,0.21810856040008367,0.3009418581929058,Reid + low-T 2D AE,4,normalized_delta,96
11,0.16097375997900962,0.21932732735946775,0.14417317029833793,0.10768607404828072,0.21426144753396512,0.1609737607911229,0.21426144753396512,0.21963431314285844,0.3005164608359337,0.1381381938830018,0.21932732735946775,0.3005164608359337,Reid + low-T 2D AE,4,normalized_delta,96
12,0.1585035480260849,0.22800284447195007,0.1417527213692665,0.10561850847303868,0.21138858756422996,0.1585035480186343,0.21138858756422996,0.22848949488811196,0.31683525286335495,0.1391704360805452,0.22800284447195007,0.31683525286335495,Reid + low-T 2D AE,4,normalized_delta,96
13,0.15693197286129,0.22861869202461094,0.1406447975933552,0.10493421010673046,0.20892973525822162,0.15693197268247605,0.20892973525822162,0.22900743437511847,0.3175058705098927,0.13973151353932917,0.22861869202461094,0.3175058705098927,Reid + low-T 2D AE,4,normalized_delta,96
14,0.1550295452773571,0.22434903848543764,0.13907907372713088,0.10387716107070447,0.20618192981183528,0.15502954544126987,0.20618192981183528,0.22457498105056584,0.31194330886937677,0.13675476810149848,0.22434903848543764,0.31194330886937677,Reid + low-T 2D AE,4,normalized_delta,96
