epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.6578139122724533,0.556403423205018,0.6694058433771134,0.7044861327409744,0.6111416912078858,0.6578139119744301,0.7044861327409744,0.5557486803233623,0.560338167399168,0.552468679010868,0.556403423205018,0.560338167399168,Reid + low-T 2D AE,2,normalized_delta,96
2,0.38465622103214264,0.40730571664497256,0.3640650736093521,0.3356219373345375,0.43369050335884096,0.3846562203466892,0.43369050335884096,0.4071056091655046,0.4408550981283188,0.3737563351616263,0.40730571664497256,0.4408550981283188,Reid + low-T 2D AE,2,normalized_delta,96
3,0.3230956787467003,0.35003951607830824,0.3001333875656128,0.27014156022667885,0.37604979598522187,0.32309567810595036,0.37604979598522187,0.3496845023762435,0.398410196647048,0.30166883550956847,0.35003951607830824,0.398410196647048,Reid + low-T 2D AE,2,normalized_delta,96
4,0.27335184651613237,0.28868760615959765,0.2471206314265728,0.20144425851106643,0.3452594347000122,0.2733518466055393,0.3452594347000122,0.2878585209622979,0.3884216462746263,0.188953566044569,0.28868760615959765,0.3884216462746263,Reid + low-T 2D AE,2,normalized_delta,96
5,0.1992814561724663,0.22110101247113198,0.17740711984038354,0.13205430887639522,0.26650860273838045,0.19928145580738782,0.26650860273838045,0.22151732906047256,0.2896360714938492,0.1525659534484148,0.221101012471132,0.2896360714938492,Reid + low-T 2D AE,2,normalized_delta,96
6,0.17479016903042793,0.22765317576937377,0.1559314575791359,0.11725562359392643,0.23232471412420272,0.17479016885906457,0.23232471412420272,0.2281493056146428,0.3039665171708912,0.1513398343678564,0.22765317576937377,0.3039665171708912,Reid + low-T 2D AE,2,normalized_delta,96
7,0.16862651440501214,0.22555703275464475,0.15062560173869133,0.1145559709817171,0.22269705733656883,0.16862651415914298,0.22269705733656883,0.2261048437766731,0.2993701406810433,0.15174392482824622,0.22555703275464475,0.2993701406810433,Reid + low-T 2D AE,2,normalized_delta,96
8,0.16523980435729027,0.22059140426153317,0.14794087168574332,0.11268822549283504,0.217791382715106,0.16523980410397052,0.217791382715106,0.221137121161446,0.29489766674209383,0.1462851417809725,0.22059140426153317,0.29489766674209383,Reid + low-T 2D AE,2,normalized_delta,96
9,0.1629513774216175,0.23549717224529013,0.1460197806507349,0.11147870177030564,0.21442405253648758,0.1629513771533966,0.21442405253648758,0.2361599328783341,0.3240517800590023,0.1469425644315779,0.2354971722452901,0.3240517800590023,Reid + low-T 2D AE,2,normalized_delta,96
10,0.16089138603210448,0.22641330161876977,0.14441967302560807,0.1101539258658886,0.21162884630262851,0.16089138608425857,0.21162884630262851,0.22695453128684312,0.31193215332739055,0.140894449910149,0.22641330161876977,0.31193215332739055,Reid + low-T 2D AE,2,normalized_delta,96
11,0.15811981965601443,0.23173528915503994,0.14246728502213954,0.10873025485873222,0.20750938404351474,0.15811981945112347,0.20750938404351474,0.23240682056592776,0.32333920256979765,0.14013137574028223,0.23173528915503994,0.32333920256979765,Reid + low-T 2D AE,2,normalized_delta,96
12,0.15594308087229727,0.25045197299681604,0.14052689024806023,0.10755629605054855,0.20432986587285995,0.15594308096170426,0.20432986587285995,0.2512901404798031,0.3576925792824477,0.1432113667111844,0.25045197299681604,0.3576925792824477,Reid + low-T 2D AE,2,normalized_delta,96
13,0.15327057169377803,0.22979806781653314,0.1386720244884491,0.10608689607679844,0.20045424760878086,0.15327057184278964,0.20045424760878086,0.23045217360928655,0.32204910909943285,0.13754702653363346,0.22979806781653317,0.32204910909943285,Reid + low-T 2D AE,2,normalized_delta,96
