epoch,train_loss,val_loss,train_dz_mse_norm,train_loss_raw,train_source_depablo_low_temp_loss_norm,train_source_reid_loss_norm,val_dz_mse_norm,val_dz_mse_raw,val_source_reid_loss_norm,val_source_depablo_low_temp_loss_norm,dataset,latent_dim,target_mode,hidden_size,propagator_loss,propagator_objective,propagator_multistep_horizons,propagator_multistep_loss,propagator_step_stride,initial_velocity
1,0.86456330946411,1.0502762022116372,0.86456330946411,0.0006874084698707688,0.4093908959004774,1.3197357202150735,1.0502762022116372,0.000846437161670226,1.9619196403757668,0.2471105891149491,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
2,0.41517930385099355,0.4603637788939406,0.41517930385099355,0.00033990000226466173,0.09505980423685298,0.7352988008993218,0.4603637788939406,0.0003499930453796356,0.8645478334957734,0.10301092651858926,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
3,0.2054871675300311,0.3484937539934293,0.2054871675300311,0.00015562338234464466,0.05602197983418124,0.35495235576447715,0.3484937539934293,0.00025294034763407306,0.6412132568787784,0.0876214528051205,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
4,0.15530405215260734,0.34017395570474007,0.15530405215260734,0.00011370307480268616,0.03956663574140713,0.27104146922209177,0.34017395570474007,0.00024382275315779536,0.6334162919512019,0.07691200762521476,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
5,0.12322001335730993,0.3289655438065856,0.12322001335730993,8.816338829117842e-05,0.030073490416459053,0.21636653597275896,0.3289655438065856,0.00023542416064730283,0.6116318318943958,0.07315671468991786,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
6,0.10263508718356071,0.34630971514149084,0.10263508718356071,7.27557296732377e-05,0.026242725210765518,0.1790274484270069,0.34630971514149084,0.0002480753228241271,0.6477220513999927,0.07268864369112998,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
7,0.09071751261302027,0.3560925063816924,0.09071751261302027,6.411192301615425e-05,0.024287075589758803,0.15714794932958112,0.3560925063816924,0.0002548280217584089,0.6680716913635842,0.07203659414872528,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
8,0.08264014879653013,0.3807166707178346,0.08264014879653013,5.850249730443524e-05,0.02313309531269902,0.1421472028825417,0.3807166707178346,0.0002734481333017225,0.7180758997043595,0.07330569482315331,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
9,0.07765337314651194,0.3907402724076257,0.07765337314651194,5.4942559746636855e-05,0.02211480246235927,0.133191944178508,0.3907402724076257,0.0002801206295185624,0.7389938168916851,0.07273642889596522,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
10,0.07351442985236645,0.37877760765172663,0.07351442985236645,5.198956949674444e-05,0.021288843634706664,0.1257400158343904,0.37877760765172663,0.0002705097490130506,0.7106096694869921,0.0743576854756102,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
11,0.07017393945809827,0.3934225581656958,0.07017393945809827,4.9494237594419146e-05,0.02045201373671791,0.11989586458477869,0.3934225581656958,0.0002806483280117931,0.7445750831733458,0.07178027145378292,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
12,0.06732475805474093,0.39674639504860587,0.06732475805474093,4.736081926049487e-05,0.01978132766054337,0.11486818855366554,0.39674639504860587,0.00028225914957649554,0.7501914747764822,0.07286182102467864,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
13,0.06475116937873833,0.39418963082840697,0.06475116937873833,4.542966832950441e-05,0.018966183870522135,0.11053615505526583,0.39418963082840697,0.00027836316324184344,0.7406643810388632,0.0765369535619393,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
