epoch,train_loss,val_loss,train_dz_mse_norm,train_loss_raw,train_source_depablo_low_temp_loss_norm,train_source_reid_loss_norm,val_dz_mse_norm,val_dz_mse_raw,val_source_reid_loss_norm,val_source_depablo_low_temp_loss_norm,dataset,latent_dim,target_mode,hidden_size,propagator_loss,propagator_objective,propagator_multistep_horizons,propagator_multistep_loss,propagator_step_stride,initial_velocity
1,0.7374807761974603,0.6975105507112291,0.7374807761974603,0.0002813394531114616,0.5483556101958914,0.9266059410320707,0.6975105507112291,0.0002635499042744377,1.33347543601878,0.12545197182707488,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
2,0.2925393136001256,0.39180255571359685,0.2925393136001256,0.00011435305903462111,0.04923514178000301,0.5358434845824318,0.39180255571359685,0.000150092258560659,0.7052037803903222,0.10302014259342104,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
3,0.180122483790998,0.312057532177,0.180122483790998,7.131186983344495e-05,0.040724504387462473,0.31952046297759895,0.312057532177,0.00012012151345199625,0.538310827971436,0.09962076336331666,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
4,0.13048277835709504,0.3094205963243001,0.13048277835709504,5.192049258518553e-05,0.03659329331483707,0.22437226271114674,0.3094205963243001,0.000118774608793786,0.5400482263416052,0.09245901646185667,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
5,0.09308224459399421,0.3662209876814865,0.09308224459399421,3.7036785555295843e-05,0.03329068414088952,0.15287380459078823,0.3662209876814865,0.00013972323042397544,0.6589720999151468,0.09419083390943706,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
6,0.07025830345938962,0.41688356200704374,0.07025830345938962,2.7791590257557145e-05,0.030366916553562426,0.11014969034277532,0.41688356200704374,0.000158799827236308,0.7690353657826782,0.09230533798784017,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
7,0.059692730917688834,0.4418159927892308,0.059692730917688834,2.3472968031598272e-05,0.027888780044593726,0.09149668205634179,0.4418159927892308,0.0001683680543249285,0.8163464269638061,0.09727812321856617,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
8,0.05377494692652819,0.4476205579182961,0.05377494692652819,2.1067426936073514e-05,0.025754007230322045,0.08179588683218841,0.4476205579182961,0.00017049319443214177,0.8380537040792405,0.08944033957982901,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
9,0.049502089589714526,0.449911931039902,0.049502089589714526,1.933723616461811e-05,0.024204999889176054,0.07479917941742154,0.449911931039902,0.00017140327317070864,0.8388021493661217,0.09328564063925296,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
10,0.046709118164088355,0.456040649670625,0.046709118164088355,1.8197347156431252e-05,0.02285211146192019,0.07056612454085465,0.456040649670625,0.00017385010547761877,0.8603866225490346,0.08549965332262217,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
11,0.044301357958091786,0.47155256646013927,0.044301357958091786,1.722862115745801e-05,0.02184058370884044,0.0667621323644337,0.47155256646013927,0.0001798036660140924,0.8831292843930423,0.0951103385342285,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
12,0.04274947781220497,0.4858834390377955,0.04274947781220497,1.6609167360513536e-05,0.021127357226179307,0.06437159825610109,0.4858834390377955,0.00018534174728564406,0.917768876763992,0.09116345085576176,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
