epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_mixed_temp_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_depablo_mixed_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.9769938516969744,0.709121641353704,0.9631574602503525,0.9769938516969744,0.9769938516969744,0.9769938516969744,0.715167164162267,0.709121641353704,0.709121641353704,0.709121641353704,depablo_mixed_temp,4,normalized_delta,128
2,0.8780597450309678,0.7087287039030343,0.8651740620010777,0.8780597450309678,0.8780597450309678,0.8780597450309678,0.7148005240596831,0.7087287039030343,0.7087287039030343,0.7087287039030343,depablo_mixed_temp,4,normalized_delta,128
3,0.8732254173410566,0.7077921372838318,0.8604555244116406,0.8732254173410566,0.8732254173410566,0.8732254173410566,0.7138634551665746,0.7077921372838318,0.7077921372838318,0.7077921372838318,depablo_mixed_temp,4,normalized_delta,128
4,0.8684772139317111,0.7056098853936419,0.8557524152884358,0.8684772139317111,0.8684772139317111,0.8684772139317111,0.7117285478161648,0.7056098853936419,0.7056098853936419,0.7056098853936419,depablo_mixed_temp,4,normalized_delta,128
5,0.8597487597873337,0.7041798091959208,0.8470212886992253,0.8597487597873337,0.8597487597873337,0.8597487597873337,0.710536306083668,0.7041798091959208,0.7041798091959208,0.7041798091959208,depablo_mixed_temp,4,normalized_delta,128
6,0.8462811648257469,0.6976462040911429,0.833387791286958,0.8462811648257469,0.8462811648257469,0.8462811648257469,0.7046389588504098,0.6976462040911429,0.6976462040911429,0.6976462040911429,depablo_mixed_temp,4,normalized_delta,128
7,0.8314632415379348,0.6563606559066102,0.818237506519807,0.8314632415379348,0.8314632415379348,0.8314632415379348,0.6631859539775178,0.6563606559066102,0.6563606559066102,0.6563606559066102,depablo_mixed_temp,4,normalized_delta,128
8,0.8132091064104124,0.6416620692762081,0.800009173429326,0.8132091064104124,0.8132091064104124,0.8132091064104124,0.6483113625145052,0.6416620692762081,0.6416620692762081,0.6416620692762081,depablo_mixed_temp,4,normalized_delta,128
9,0.8079462915364849,0.6414347332902253,0.7947804301585022,0.8079462915364849,0.8079462915364849,0.8079462915364849,0.6480616623884998,0.6414347332902253,0.6414347332902253,0.6414347332902253,depablo_mixed_temp,4,normalized_delta,128
10,0.804483021285973,0.6383301633759402,0.7913307038282877,0.804483021285973,0.804483021285973,0.804483021285973,0.6447997780633159,0.6383301633759402,0.6383301633759402,0.6383301633759402,depablo_mixed_temp,4,normalized_delta,128
11,0.8025986550473854,0.6371915447816718,0.7894980433936182,0.8025986550473854,0.8025986550473854,0.8025986550473854,0.6435651506762952,0.6371915447816718,0.6371915447816718,0.6371915447816718,depablo_mixed_temp,4,normalized_delta,128
12,0.8009497556247209,0.6354606162349228,0.7879039377170174,0.8009497556247209,0.8009497556247209,0.8009497556247209,0.6417244902986567,0.6354606162349228,0.6354606162349228,0.6354606162349228,depablo_mixed_temp,4,normalized_delta,128
13,0.7993372594251444,0.633858762710588,0.7863402915138163,0.7993372594251444,0.7993372594251444,0.7993372594251444,0.6400461193406954,0.633858762710588,0.633858762710588,0.633858762710588,depablo_mixed_temp,4,normalized_delta,128
14,0.7977549284892647,0.6321850382373668,0.7848012760085495,0.7977549284892647,0.7977549284892647,0.7977549284892647,0.6383231258369051,0.6321850382373668,0.6321850382373668,0.6321850382373668,depablo_mixed_temp,4,normalized_delta,128
15,0.7961457593072402,0.6305962983169593,0.7832218923851063,0.7961457593072402,0.7961457593072402,0.7961457593072402,0.6367082214565016,0.6305962983169593,0.6305962983169593,0.6305962983169593,depablo_mixed_temp,4,normalized_delta,128
16,0.7943724044059453,0.6291594328067731,0.7814658042337549,0.7943724044059453,0.7943724044059453,0.7943724044059453,0.6352610856993124,0.6291594328067731,0.6291594328067731,0.6291594328067731,depablo_mixed_temp,4,normalized_delta,128
17,0.792490858104276,0.6277398319507483,0.7795967281354885,0.792490858104276,0.792490858104276,0.792490858104276,0.6338368240685668,0.6277398319507483,0.6277398319507483,0.6277398319507483,depablo_mixed_temp,4,normalized_delta,128
18,0.7904869699654611,0.6262007913901471,0.7776034429277244,0.7904869699654611,0.7904869699654611,0.7904869699654611,0.6322954728384502,0.6262007913901471,0.6262007913901471,0.6262007913901471,depablo_mixed_temp,4,normalized_delta,128
19,0.7883022755874615,0.62450731464196,0.7754242533425751,0.7883022755874615,0.7883022755874615,0.7883022755874615,0.6306011636625044,0.62450731464196,0.62450731464196,0.62450731464196,depablo_mixed_temp,4,normalized_delta,128
20,0.7858555877679273,0.6225149790698197,0.7729745650958074,0.7858555877679273,0.7858555877679273,0.7858555877679273,0.6286218377354089,0.6225149790698197,0.6225149790698197,0.6225149790698197,depablo_mixed_temp,4,normalized_delta,128
21,0.7832842065315497,0.6204507396032568,0.7703952538241682,0.7832842065315497,0.7832842065315497,0.7832842065315497,0.6265889969654381,0.6204507396032568,0.6204507396032568,0.6204507396032568,depablo_mixed_temp,4,normalized_delta,128
22,0.7808242425028431,0.6185896754614078,0.767932005001134,0.7808242425028431,0.7808242425028431,0.7808242425028431,0.6247620248759631,0.6185896754614078,0.6185896754614078,0.6185896754614078,depablo_mixed_temp,4,normalized_delta,128
23,0.7784968116859856,0.6167782851844095,0.7656146732207976,0.7784968116859856,0.7784968116859856,0.7784968116859856,0.6229689211177174,0.6167782851844095,0.6167782851844095,0.6167782851844095,depablo_mixed_temp,4,normalized_delta,128
24,0.7762961346460017,0.6150316999992356,0.7634336754287544,0.7762961346460017,0.7762961346460017,0.7762961346460017,0.6212244006746914,0.6150316999992356,0.6150316999992356,0.6150316999992356,depablo_mixed_temp,4,normalized_delta,128
25,0.774105641245842,0.6132686866621953,0.7612750569260434,0.774105641245842,0.774105641245842,0.774105641245842,0.619452327984618,0.6132686866621953,0.6132686866621953,0.6132686866621953,depablo_mixed_temp,4,normalized_delta,128
26,0.7718629181090938,0.6114323989022523,0.7590731270317185,0.7718629181090938,0.7718629181090938,0.7718629181090938,0.6176017691905145,0.6114323989022523,0.6114323989022523,0.6114323989022523,depablo_mixed_temp,4,normalized_delta,128
27,0.7694677611518848,0.6094361141877016,0.7567231037408898,0.7694677611518848,0.7694677611518848,0.7694677611518848,0.615590102126589,0.6094361141877016,0.6094361141877016,0.6094361141877016,depablo_mixed_temp,4,normalized_delta,128
