epoch,train_objective,val_objective,train_mse_norm,train_source_reid_reconstruction,train_source_lj_noisy_reconstruction,train_source_depablo_low_temp_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
11,0.18465775569279988,0.2266539413711677,0.20639952949682872,0.13822630201900998,0.3360499311983585,0.07969703643023968,0.18465775654920272,0.3360499311983585,0.22554042630363255,0.2032997245490551,0.12449086539819837,0.3521712341662496,0.22665394137116768,0.3521712341662496,shared Reid + low-T + noisy-LJ,6,normalized_delta,96
12,0.18279486352205276,0.22966908066502462,0.20457443266113598,0.13628772156809768,0.33371290640036266,0.07838396253436804,0.1827948635009428,0.33371290640036266,0.2284869153983891,0.2072117732912302,0.12768042625207454,0.3541150424517691,0.22966908066502464,0.3541150424517691,shared Reid + low-T + noisy-LJ,6,normalized_delta,96
13,0.18097528686126074,0.2273750031609088,0.20262872868776322,0.13505977673083544,0.33104574860135716,0.07682033535217245,0.18097528689478837,0.33104574860135716,0.22613529158383608,0.20194881589896976,0.12551750035583972,0.35465869322791693,0.22737500316090883,0.35465869322791693,shared Reid + low-T + noisy-LJ,6,normalized_delta,96
14,0.17896054365237554,0.22641470544816306,0.20055540704727173,0.13308017899716895,0.32829148933291435,0.07550996202851336,0.17896054345286558,0.32829148933291435,0.2251495008865992,0.19933507205359638,0.12208210260700435,0.35782694168388846,0.22641470544816303,0.35782694168388846,shared Reid + low-T + noisy-LJ,6,normalized_delta,96
15,0.17728357680638632,0.2259371611767759,0.19895036536455155,0.1317283034597834,0.3254682082235813,0.07465421811242898,0.17728357659859786,0.3254682082235813,0.22473731345807513,0.19982752997241915,0.11988539716228842,0.3580985563956201,0.2259371611767759,0.3580985563956201,shared Reid + low-T + noisy-LJ,6,normalized_delta,96
16,0.17579968136548996,0.23233048822420338,0.19730189314484597,0.13059255201369524,0.32299769204854967,0.07380880035335818,0.17579968147186772,0.32299769204854967,0.23120088089692095,0.21486096712388097,0.12471684795804322,0.35741364959068594,0.23233048822420335,0.35741364959068594,shared Reid + low-T + noisy-LJ,6,normalized_delta,96
17,0.17405383974313737,0.22920222557274003,0.19553142941494783,0.12901777292167146,0.3203002337018649,0.07284351376444101,0.1740538401293258,0.3203002337018649,0.22804265695251524,0.2086959913931787,0.1205545111577958,0.35835617416724563,0.22920222557274003,0.35835617416724563,shared Reid + low-T + noisy-LJ,6,normalized_delta,96
18,0.17277161258459092,0.23182590120596192,0.19424118120471637,0.1278355927442511,0.31830819095174473,0.07217105441664656,0.17277161270421412,0.31830819095174473,0.23068701797615115,0.21171044974215328,0.12172952426597476,0.36203772960975766,0.2318259012059619,0.36203772960975766,shared Reid + low-T + noisy-LJ,6,normalized_delta,96
19,0.1714545440673828,0.22745162422023713,0.19276867246627807,0.12652203564532102,0.31628498577078185,0.07155661159629623,0.17145454433746635,0.31628498577078185,0.22627452652342617,0.2056481273546815,0.11499808345362544,0.36170866185240447,0.22745162422023713,0.36170866185240447,shared Reid + low-T + noisy-LJ,6,normalized_delta,96
20,0.17036342563231785,0.22499604954756797,0.19167308894793192,0.12553152366851766,0.3143217385609945,0.07123701421916485,0.17036342548289232,0.3143217385609945,0.22376959678406516,0.19967836799658836,0.11190947238914668,0.36340030825696884,0.22499604954756794,0.36340030825696884,shared Reid + low-T + noisy-LJ,6,normalized_delta,96
21,0.16902614827950796,0.22788448253336052,0.1902188043097655,0.12444516118864218,0.31202508292595543,0.07060820106603205,0.1690261483935432,0.31202508292595543,0.22661988508266706,0.20833006132021548,0.1119447717256844,0.3633786145541817,0.2278844825333605,0.3633786145541817,shared Reid + low-T + noisy-LJ,6,normalized_delta,96
22,0.16744614464044572,0.23010043919396897,0.18870103949308395,0.12248581461856763,0.3098784074982007,0.0699742109750708,0.16744614436394636,0.3098784074982007,0.22884940384545674,0.21033404152840376,0.11100001765042543,0.3689672584030777,0.23010043919396894,0.3689672584030777,shared Reid + low-T + noisy-LJ,6,normalized_delta,96
23,0.1660844060877959,0.23009309407882392,0.18733995612462362,0.12086222642287613,0.30776734377940496,0.06962364792947968,0.16608440604392025,0.30776734377940496,0.22874951635487378,0.20731748874299227,0.11381284819170832,0.36914894530177117,0.23009309407882395,0.36914894530177117,shared Reid + low-T + noisy-LJ,6,normalized_delta,96
