split,source,original_index,frame,coordinate_mse,zero_displacement_mse,explained_displacement_score,shuffled_same_source_coordinate_mse,shuffled_original_index,valid,total,control,transfer_only
train,lj_noisy,178,0,1.3590783964900766e-06,0.0,,1.7964143808057997e-06,199,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,178,5,1.0312975291526527e-06,8.898146575120336e-08,-10.590026309930794,1.488561224505247e-06,199,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,178,10,8.235716109084024e-07,3.5017228583456017e-07,-1.3519040318841822,1.2650310736717074e-06,199,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,178,25,7.737398846074939e-07,2.1434675545606297e-06,0.639024214310491,1.2065851251463755e-06,199,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,178,50,2.222192279077717e-06,8.785852514847647e-06,0.7470715248950146,2.826583795467741e-06,199,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,178,75,5.52066148884478e-06,2.023533670580946e-05,0.7271771866657486,6.484172899945406e-06,199,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,178,100,9.868957931757905e-06,3.592209759517573e-05,0.7252677713039986,1.1241857464483473e-05,199,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,178,125,1.4852327694825362e-05,5.6316977861570194e-05,0.7362726435475091,1.6621148461126722e-05,199,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,178,149,1.9109582353848964e-05,8.071761840255931e-05,0.763253887663724,2.124576349160634e-05,199,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,178,175,2.3198066628538072e-05,0.00011241415631957352,0.7936374973754188,2.6021674784715287e-05,199,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,178,199,2.7043241061619483e-05,0.00014669761003460735,0.8156531585263064,3.111687328782864e-05,199,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,199,0,1.3696915175387403e-06,0.0,,1.1490872111608041e-06,42,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,199,5,1.0379901596024865e-06,9.910389309197853e-08,-9.473757661963145,8.331373351211369e-07,42,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,199,10,7.729516937615699e-07,4.1158244812322664e-07,-0.8779996505831325,6.087682322686305e-07,42,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,199,25,5.929862254561158e-07,2.667711441972642e-06,0.7777172537755315,5.415951704890176e-07,42,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,199,50,1.9739259187190328e-06,1.0994632248184644e-05,0.8204645799731088,2.0798258901777444e-06,42,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,199,75,5.355248504201882e-06,2.538395165174734e-05,0.7890301487462357,5.654771939589409e-06,42,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,199,100,1.092645925382385e-05,4.609454845194705e-05,0.7629554986265992,1.1341959179844707e-05,42,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,199,125,1.7363016013405286e-05,7.323205500142649e-05,0.7629041542932659,1.7863299945020117e-05,42,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,199,149,2.420355122012552e-05,0.00010478922195034102,0.7690263295246582,2.4946344638010487e-05,42,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,199,175,3.343090429552831e-05,0.00014562370779458433,0.7704295213888821,3.447120252531022e-05,42,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,199,199,4.460656418814324e-05,0.00019014337158296257,0.7654056314622533,4.580261520459317e-05,42,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,42,0,1.591506475051574e-06,0.0,,2.376727479713736e-06,102,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,42,5,1.2548348422569688e-06,9.799599354209931e-08,-11.804960661150792,2.10761231755896e-06,102,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,42,10,1.000447014121164e-06,4.02869886784174e-07,-1.4833005566810331,1.9125932340102736e-06,102,1,1,same_source_cyclic_next_latent,False
train,lj_noisy,42,25,7.73314297930483e-07,2.6836687538889237e-06,0.7118443560480898,1.8861417174775852e-06,102,1,1,same_source_cyclic_next_latent,False
