epoch,train_objective,val_objective,train_mse_norm,train_source_lj_noisy_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
13,0.31078902517507473,0.3607127327769995,0.31025764272610346,0.31078902517507473,0.31078902517507473,0.31078902517507473,0.35728609496355057,0.3607127327769995,0.3607127327769995,0.3607127327769995,noisy-LJ only,4,normalized_delta,96
14,0.30816149842366575,0.3518417787104845,0.30760636773208777,0.30816149842366575,0.30816149842366575,0.30816149842366575,0.348488348454237,0.3518417787104845,0.3518417787104845,0.3518417787104845,noisy-LJ only,4,normalized_delta,96
15,0.3056759250462055,0.34411888194084167,0.30510981976240875,0.3056759250462055,0.3056759250462055,0.3056759250462055,0.3408797166198492,0.34411888194084167,0.34411888194084167,0.34411888194084167,noisy-LJ only,4,normalized_delta,96
16,0.3033565422184765,0.3376542332619429,0.3027850889340043,0.3033565422184765,0.3033565422184765,0.3033565422184765,0.33454175853729246,0.3376542332619429,0.3376542332619429,0.3376542332619429,noisy-LJ only,4,normalized_delta,96
17,0.30107947275042535,0.3323081017434597,0.30050601469601196,0.30107947275042535,0.30107947275042535,0.30107947275042535,0.3293134262561798,0.3323081017434597,0.3323081017434597,0.3323081017434597,noisy-LJ only,4,normalized_delta,96
18,0.29872905754918855,0.3278538975268602,0.2981568869700034,0.29872905754918855,0.29872905754918855,0.29872905754918855,0.3249512226879597,0.3278538975268602,0.3278538975268602,0.3278538975268602,noisy-LJ only,4,normalized_delta,96
19,0.29622865403816107,0.3238447672277689,0.29566418881714346,0.29622865403816107,0.29622865403816107,0.29622865403816107,0.3210314365029335,0.3238447672277689,0.3238447672277689,0.3238447672277689,noisy-LJ only,4,normalized_delta,96
20,0.2935752256462971,0.32004296259582043,0.2930277342138191,0.2935752256462971,0.2935752256462971,0.2935752256462971,0.3173275824636221,0.32004296259582043,0.32004296259582043,0.32004296259582043,noisy-LJ only,4,normalized_delta,96
21,0.29080221614365775,0.3165272492021322,0.29028030971065166,0.29080221614365775,0.29080221614365775,0.29080221614365775,0.3138841529786587,0.3165272492021322,0.3165272492021322,0.3165272492021322,noisy-LJ only,4,normalized_delta,96
22,0.28795401703193785,0.31343199421465395,0.2874633037845294,0.28795401703193785,0.28795401703193785,0.28795401703193785,0.3108383194804192,0.31343199421465395,0.31343199421465395,0.31343199421465395,noisy-LJ only,4,normalized_delta,96
23,0.2854217820378641,0.3105731323361397,0.284959762280186,0.2854217820378641,0.2854217820378641,0.2854217820378641,0.3080111504495144,0.3105731323361397,0.3105731323361397,0.3105731323361397,noisy-LJ only,4,normalized_delta,96
24,0.2833348826915026,0.3080169600918889,0.2828938673790544,0.2833348826915026,0.2833348826915026,0.2833348826915026,0.30547113809734583,0.3080169600918889,0.3080169600918889,0.3080169600918889,noisy-LJ only,4,normalized_delta,96
25,0.28106341856718065,0.305820930570364,0.2806462755476435,0.28106341856718065,0.28106341856718065,0.28106341856718065,0.30329748161137104,0.305820930570364,0.305820930570364,0.305820930570364,noisy-LJ only,4,normalized_delta,96
26,0.27957601318322123,0.30477881368994714,0.2791771984230727,0.27957601318322123,0.27957601318322123,0.27957601318322123,0.3022470418587327,0.30477881368994714,0.30477881368994714,0.30477881368994714,noisy-LJ only,4,normalized_delta,96
27,0.2777894043189784,0.302449758335948,0.27741047824795045,0.2777894043189784,0.2777894043189784,0.2777894043189784,0.2999317703992128,0.302449758335948,0.302449758335948,0.302449758335948,noisy-LJ only,4,normalized_delta,96
28,0.27676346835990745,0.3021235566660762,0.2763967380511264,0.27676346835990745,0.27676346835990745,0.27676346835990745,0.2995819215625525,0.3021235566660762,0.3021235566660762,0.3021235566660762,noisy-LJ only,4,normalized_delta,96
29,0.2754255702352772,0.29962896488606927,0.2750708278963963,0.2754255702352772,0.2754255702352772,0.2754255702352772,0.29709384927153587,0.29962896488606927,0.29962896488606927,0.29962896488606927,noisy-LJ only,4,normalized_delta,96
30,0.27458037951091924,0.29956791195273397,0.27423421625855066,0.27458037951091924,0.27458037951091924,0.27458037951091924,0.29700478902459143,0.29956791195273397,0.29956791195273397,0.29956791195273397,noisy-LJ only,4,normalized_delta,96
31,0.2735098597680529,0.297682060547173,0.27317297166772186,0.2735098597680529,0.2735098597680529,0.2735098597680529,0.2951165756732225,0.297682060547173,0.297682060547173,0.297682060547173,noisy-LJ only,4,normalized_delta,96
32,0.2725537655372173,0.2976458005309105,0.2722282223571092,0.2725537655372173,0.2725537655372173,0.2725537655372173,0.2950478251874447,0.2976458005309105,0.2976458005309105,0.2976458005309105,noisy-LJ only,4,normalized_delta,96
33,0.2711254263632,0.2954812381118536,0.2708140995129943,0.2711254263632,0.2711254263632,0.2711254263632,0.29287177055329083,0.2954812381118536,0.2954812381118536,0.2954812381118536,noisy-LJ only,4,normalized_delta,96
34,0.2694268503785133,0.29245197791606187,0.2691245703753084,0.2694268503785133,0.2694268503785133,0.2694268503785133,0.28980392415076495,0.29245197791606187,0.29245197791606187,0.29245197791606187,noisy-LJ only,4,normalized_delta,96
35,0.2671616239330421,0.2911539290845394,0.2668540742136538,0.2671616239330421,0.2671616239330421,0.2671616239330421,0.28851184106618166,0.2911539290845394,0.2911539290845394,0.2911539290845394,noisy-LJ only,4,normalized_delta,96
36,0.26558932303388916,0.2909131257906556,0.265282850852857,0.26558932303388916,0.26558932303388916,0.26558932303388916,0.28827778723835945,0.2909131257906556,0.2909131257906556,0.2909131257906556,noisy-LJ only,4,normalized_delta,96
37,0.2646696531052391,0.291498906634748,0.2643806797383974,0.2646696531052391,0.2646696531052391,0.2646696531052391,0.2888679006025195,0.291498906634748,0.291498906634748,0.291498906634748,noisy-LJ only,4,normalized_delta,96
38,0.26401984091910224,0.28836853461712597,0.2637231871318072,0.26401984091910224,0.26401984091910224,0.26401984091910224,0.2857253294959664,0.28836853461712597,0.28836853461712597,0.28836853461712597,noisy-LJ only,4,normalized_delta,96
39,0.26273959943155445,0.2897361927181482,0.26247380757766464,0.26273959943155445,0.26273959943155445,0.26273959943155445,0.2870813113823533,0.2897361927181482,0.2897361927181482,0.2897361927181482,noisy-LJ only,4,normalized_delta,96
40,0.2621820290026565,0.29141821643710136,0.261933436193193,0.2621820290026565,0.2621820290026565,0.2621820290026565,0.288740251339972,0.29141821643710136,0.29141821643710136,0.29141821643710136,noisy-LJ only,4,normalized_delta,96
41,0.26174442790138225,0.29323141012340787,0.2615118619793405,0.26174442790138225,0.26174442790138225,0.26174442790138225,0.2905273970067501,0.29323141012340787,0.29323141012340787,0.29323141012340787,noisy-LJ only,4,normalized_delta,96
42,0.2613607206251472,0.2944477039426565,0.26113990402594206,0.2613607206251472,0.2613607206251472,0.2613607206251472,0.29172671437263487,0.2944477039426565,0.2944477039426565,0.2944477039426565,noisy-LJ only,4,normalized_delta,96
43,0.26098672462254763,0.2949097535535693,0.2607734174889823,0.26098672462254763,0.26098672462254763,0.26098672462254763,0.2921774480938911,0.2949097535535693,0.2949097535535693,0.2949097535535693,noisy-LJ only,4,normalized_delta,96
44,0.2606102781736602,0.29495478250831364,0.2604019942066322,0.2606102781736602,0.2606102781736602,0.2606102781736602,0.2922114032804966,0.29495478250831364,0.29495478250831364,0.29495478250831364,noisy-LJ only,4,normalized_delta,96
45,0.2602429433744401,0.2948700209930539,0.2600383505175511,0.2602429433744401,0.2602429433744401,0.2602429433744401,0.2921176535412669,0.2948700209930539,0.2948700209930539,0.2948700209930539,noisy-LJ only,4,normalized_delta,96
46,0.25988161300867796,0.29478127864003184,0.259680254160737,0.25988161300867796,0.25988161300867796,0.25988161300867796,0.2920228914991021,0.29478127864003184,0.29478127864003184,0.29478127864003184,noisy-LJ only,4,normalized_delta,96
47,0.2595230470336974,0.2946734964698553,0.25932515957206487,0.2595230470336974,0.2595230470336974,0.2595230470336974,0.29191166144609454,0.2946734964698553,0.2946734964698553,0.2946734964698553,noisy-LJ only,4,normalized_delta,96
48,0.2591675753792127,0.29459262631833555,0.2589739795600375,0.2591675753792127,0.2591675753792127,0.2591675753792127,0.29182866831123827,0.29459262631833555,0.29459262631833555,0.29459262631833555,noisy-LJ only,4,normalized_delta,96
49,0.2588112322452168,0.294469602830708,0.2586234110724181,0.2588112322452168,0.2588112322452168,0.2588112322452168,0.29170423923432826,0.294469602830708,0.294469602830708,0.294469602830708,noisy-LJ only,4,normalized_delta,96
50,0.2584553921657304,0.29425047942996024,0.2582749076044808,0.2584553921657304,0.2584553921657304,0.2584553921657304,0.29148336331546304,0.29425047942996024,0.29425047942996024,0.29425047942996024,noisy-LJ only,4,normalized_delta,96
