epoch,train_objective,val_objective,train_mse_norm,train_source_lj_noisy_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.7036297263675615,0.46545447420794517,0.7031413463777617,0.7036297263675615,0.7036297263675615,0.7036297263675615,0.461224687169306,0.46545447420794517,0.46545447420794517,0.46545447420794517,lj_noisy,8,normalized_delta,128
2,0.41736304877619995,0.38100692338775843,0.41686884658901313,0.41736304877619995,0.41736304877619995,0.41736304877619995,0.37739091052208096,0.38100692338775843,0.38100692338775843,0.38100692338775843,lj_noisy,8,normalized_delta,128
3,0.33329857242734806,0.3060409461031668,0.33296548186948427,0.33329857242734806,0.33329857242734806,0.33329857242734806,0.3022653611842543,0.3060409461031668,0.3060409461031668,0.3060409461031668,lj_noisy,8,normalized_delta,128
4,0.31690603224070446,0.2944886783952825,0.3173752556505956,0.31690603224070446,0.31690603224070446,0.31690603224070446,0.2911673350026831,0.2944886783952825,0.2944886783952825,0.2944886783952825,lj_noisy,8,normalized_delta,128
5,0.30208851287239474,0.28777842881390825,0.3022346523247267,0.30208851287239474,0.30208851287239474,0.30208851287239474,0.28456558886682615,0.28777842881390825,0.28777842881390825,0.28777842881390825,lj_noisy,8,normalized_delta,128
6,0.292618122932158,0.2834623082599137,0.2926059060582989,0.292618122932158,0.292618122932158,0.292618122932158,0.28025955957127735,0.2834623082599137,0.2834623082599137,0.2834623082599137,lj_noisy,8,normalized_delta,128
7,0.28638034455086053,0.28071067185373977,0.2862250798038746,0.28638034455086053,0.28638034455086053,0.28638034455086053,0.2775263577932492,0.28071067185373977,0.28071067185373977,0.28071067185373977,lj_noisy,8,normalized_delta,128
8,0.2820186184425103,0.27895676833577454,0.2817521652108745,0.2820186184425103,0.2820186184425103,0.2820186184425103,0.2757465031754691,0.27895676833577454,0.27895676833577454,0.27895676833577454,lj_noisy,8,normalized_delta,128
9,0.27873589241583097,0.27765997950336896,0.27838933263954363,0.27873589241583097,0.27873589241583097,0.27873589241583097,0.2743932504381519,0.27765997950336896,0.27765997950336896,0.27765997950336896,lj_noisy,8,normalized_delta,128
10,0.2760086365044117,0.27651323442114517,0.2756040243333892,0.2760086365044117,0.2760086365044117,0.2760086365044117,0.2731741370225791,0.27651323442114517,0.27651323442114517,0.27651323442114517,lj_noisy,8,normalized_delta,128
11,0.2734993853655301,0.2753730439580977,0.27305030118870105,0.2734993853655301,0.2734993853655301,0.2734993853655301,0.27195298185688443,0.2753730439580977,0.2753730439580977,0.2753730439580977,lj_noisy,8,normalized_delta,128
12,0.27104044887972506,0.2741920734406449,0.27055231781774447,0.27104044887972506,0.27104044887972506,0.27104044887972506,0.2706853833515197,0.2741920734406449,0.2741920734406449,0.2741920734406449,lj_noisy,8,normalized_delta,128
13,0.26859987025198184,0.27301368035841733,0.268074362764233,0.26859987025198184,0.26859987025198184,0.26859987025198184,0.26941417131456546,0.27301368035841733,0.27301368035841733,0.27301368035841733,lj_noisy,8,normalized_delta,128
14,0.2661849371500705,0.27189907006686553,0.2656237971037626,0.2661849371500705,0.2661849371500705,0.2661849371500705,0.2682048967399169,0.27189907006686553,0.27189907006686553,0.27189907006686553,lj_noisy,8,normalized_delta,128
