source,coordinate,n,pearson,spearman
depablo_low_temp,z0_0,20,0.9416257090187722,0.932330827067669
depablo_low_temp,z0_1,20,-0.9320908484135797,-0.9263157894736842
depablo_low_temp,pc1,20,0.940872925715817,0.932330827067669
depablo_mixed_temp,z0_0,20,0.91408423035377,0.8857142857142858
depablo_mixed_temp,z0_1,20,-0.9055239861082283,-0.8736842105263156
depablo_mixed_temp,pc1,20,0.9133912150469424,0.875187969924812
reid,z0_0,20,-0.8474375226109869,-0.8421052631578947
reid,z0_1,20,0.8353345288071024,0.806015037593985
reid,pc1,20,-0.8464266270313222,-0.8330827067669173
