epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.6983607646666075,0.6069230668246746,0.7092145988815709,0.6941601585400732,0.8562409112327978,0.5446812228152627,0.6983607641960446,0.8562409112327978,0.6001482081207398,0.40947118296753615,0.7403527864953503,0.6752921559964307,0.6083720418197723,0.7403527864953503,2D AE mixed-T exclusion,8,normalized_delta,96
2,0.5134251803943986,0.563996419290963,0.5322294738731886,0.5592277747627936,0.6338263082268991,0.34722146184036606,0.5134251816100196,0.6338263082268991,0.5589428078873377,0.3657228456286248,0.7304963145870715,0.5955690749105997,0.5639294117087653,0.7304963145870715,2D AE mixed-T exclusion,8,normalized_delta,96
3,0.46078265897537535,0.49901206296329437,0.47874681722176704,0.5260035581494632,0.5232233985474235,0.3331210273268976,0.4607826613412614,0.5260035581494632,0.4958622238206628,0.4286774968786631,0.5498741219053045,0.5169741736026481,0.4985085974622052,0.5498741219053045,2D AE mixed-T exclusion,8,normalized_delta,96
4,0.3921811946128544,0.4137004168802186,0.39850644908453287,0.41894640797062926,0.42552539486634106,0.332071783432835,0.3921811954232684,0.42552539486634106,0.41115384480278744,0.3826386900036596,0.4178985733888112,0.4401746521471068,0.41357063851319253,0.4401746521471068,2D AE mixed-T exclusion,8,normalized_delta,96
5,0.3338224330230763,0.3421055364667585,0.33032447993755343,0.3138584773007192,0.3766943675122763,0.3109144524524086,0.3338224324218014,0.3766943675122763,0.3397562807719958,0.39312338797026314,0.2504008330288343,0.3841574737452902,0.34256056491479586,0.39312338797026314,2D AE mixed-T exclusion,8,normalized_delta,96
6,0.2879951870755145,0.3214513965980395,0.2728726368201406,0.21099873447888776,0.35686927006432884,0.2961175648789657,0.2879951898073941,0.35686927006432884,0.31956265569223385,0.3891573776199948,0.19025653293647338,0.3857486309716478,0.32172084717603866,0.3891573776199948,2D AE mixed-T exclusion,8,normalized_delta,96
7,0.2717089580077874,0.32444906735694723,0.25573879903868624,0.19025638160344802,0.34699493003518955,0.2778755662080489,0.2717089592822288,0.34699493003518955,0.32202699360388676,0.4033159698592499,0.16892400983488187,0.4031129563227296,0.32511764533895376,0.4033159698592499,2D AE mixed-T exclusion,8,normalized_delta,96
8,0.2530157670378685,0.28943031539062136,0.23886668360547014,0.1794958121682468,0.3336256947172315,0.24592579689465072,0.2530157679267097,0.3336256947172315,0.28725485020856323,0.3261352647532476,0.1638685234793229,0.38175901904469356,0.2905876024257547,0.38175901904469356,2D AE mixed-T exclusion,8,normalized_delta,96
9,0.2352519566291257,0.27169734375845445,0.22273417475976443,0.1679529099087966,0.3263341641347659,0.21146879427527127,0.23525195610627794,0.3263341641347659,0.2698131115126767,0.29197433816443663,0.16423942016263027,0.36281736876117066,0.27301037569607917,0.36281736876117066,2D AE mixed-T exclusion,8,normalized_delta,96
10,0.21797959228095257,0.25588457209891396,0.20650059118082648,0.14999990878920805,0.31994079472987275,0.18399807173562677,0.2179795917515692,0.31994079472987275,0.25352572110040406,0.2629067009402206,0.15337343941791914,0.3546024127281271,0.2569608510287556,0.3546024127281271,2D AE mixed-T exclusion,8,normalized_delta,96
11,0.2061554984042519,0.24636065468290133,0.19375268279721863,0.12960371894663886,0.31496046593314725,0.17390231047021715,0.20615549845000106,0.31496046593314725,0.24370110265812592,0.24591898743528873,0.14608859646250494,0.3496640994853806,0.24722389446105808,0.3496640994853806,2D AE mixed-T exclusion,8,normalized_delta,96
