epoch,train_loss,val_loss,train_dz_mse_norm,train_loss_raw,train_source_depablo_low_temp_loss_norm,train_source_reid_loss_norm,val_dz_mse_norm,val_dz_mse_raw,val_source_reid_loss_norm,val_source_depablo_low_temp_loss_norm,dataset,latent_dim,target_mode,hidden_size,propagator_loss,propagator_objective,propagator_multistep_horizons,propagator_multistep_loss,propagator_step_stride,initial_velocity
1,0.813000138863981,0.6546876664819518,0.813000138863981,0.0002711426747689794,0.7740554157868925,0.8519448611630972,0.6546876664819518,0.00022074958388405223,0.673871921364218,0.6373065127134323,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
2,0.3259502107120422,0.3287102201035766,0.3259502107120422,0.00011907058170293907,0.21542016458678917,0.43648025710659333,0.3287102201035766,0.00012004380814240024,0.42299056535260754,0.2338510415777564,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
3,0.2787785685086346,0.31476466181168117,0.2787785685086346,0.00010389932502579153,0.17725909848409485,0.3802980392213806,0.31476466181168117,0.00011514463738544727,0.3978610088247806,0.23103627574257551,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
4,0.2710038303550946,0.3038956075425196,0.2710038303550946,0.00010083794736291233,0.17304886530441452,0.36895879609398097,0.3038956075425196,0.00011120363512051323,0.38295321352686734,0.2238884738776833,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
5,0.26224166208721067,0.29271943693986185,0.26224166208721067,9.762682831539009e-05,0.16684301406982913,0.3576403113912387,0.29271943693986185,0.00010726416231028931,0.36957538686133923,0.2145667041214183,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
6,0.25118009569534816,0.28189043015153725,0.25118009569534816,9.369497182701871e-05,0.1576400482840088,0.34472014333110257,0.28189043015153725,0.00010341290279606744,0.3570008204318583,0.2051164982514456,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
7,0.23962805333386464,0.27672955613437455,0.23962805333386464,8.961267630947402e-05,0.1490897028052424,0.3301664028900215,0.27672955613437455,0.0001015656118217711,0.348748492368497,0.20276213340554386,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
8,0.23104215185924706,0.26528822785864276,0.23104215185924706,8.656108917808253e-05,0.14439440126639294,0.3176899033198395,0.26528822785864276,9.750467133182362e-05,0.3300898797726259,0.1986614122549072,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
9,0.22590241901367064,0.260635136294246,0.22590241901367064,8.47149909152294e-05,0.14432854675145512,0.3074762910963541,0.260635136294246,9.571472360399442e-05,0.3211396033363417,0.19846665566787125,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
10,0.22308889854265504,0.2595257224149471,0.22308889854265504,8.370452177400857e-05,0.1447475002442737,0.30143029709537345,0.2595257224149471,9.540227111997465e-05,0.31591969275660814,0.2014966695411131,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
11,0.22169456286842085,0.26108068209300456,0.22169456286842085,8.322331990324799e-05,0.14540203977899857,0.29798708574838906,0.26108068209300456,9.578754366381679e-05,0.3152654121872038,0.20526124171819538,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
12,0.22017393057724557,0.2559177402306879,0.22017393057724557,8.266687435967601e-05,0.14508538271289273,0.2952624776935482,0.2559177402306879,9.388687576771066e-05,0.3113678279425949,0.19899011308979242,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
13,0.21893182687132234,0.2614389836571243,0.21893182687132234,8.22107431450279e-05,0.1452219229505723,0.2926417316598107,0.2614389836571243,9.613531725736505e-05,0.31172085356060414,0.20950384056475013,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
14,0.2182084634959937,0.2548894224334022,0.2182084634959937,8.193520097920848e-05,0.1453914999602789,0.29102542704666956,0.2548894224334022,9.361826920028936e-05,0.3054191101016477,0.20292846048995852,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
15,0.2174785640165509,0.2517481667445935,0.2174785640165509,8.167433646534679e-05,0.14471426028683482,0.29024286822501916,0.2517481667445935,9.2406583447824e-05,0.30338243585359304,0.19877043674979358,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
16,0.21650013504138432,0.24975237370717404,0.21650013504138432,8.129946492779739e-05,0.14541245802458988,0.28758781029278013,0.24975237370717404,9.177130616104117e-05,0.30241138238925486,0.1958243065495044,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
17,0.21569017709857488,0.25243511217287234,0.21569017709857488,8.098478309214527e-05,0.14433304105238262,0.2870473130998841,0.25243511217287234,9.283028489572683e-05,0.3029134729821235,0.2005789366401732,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
18,0.21507761663342095,0.24863951676712187,0.21507761663342095,8.073868492971657e-05,0.14472034524183675,0.2854348900447409,0.24863951676712187,9.128863969573765e-05,0.29817790968716146,0.19786231318674982,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
19,0.21435537144362207,0.25013859154297463,0.21435537144362207,8.046257284310474e-05,0.14481437658090668,0.2838963671740758,0.25013859154297463,9.180511560511018e-05,0.3017201242614537,0.19726324601657688,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
20,0.2135317353718731,0.2482134458051628,0.2135317353718731,8.013542910374375e-05,0.1441285906875708,0.2829348795624622,0.2482134458051628,9.095551786025769e-05,0.2979818769749254,0.197205350542441,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
21,0.21286012399866877,0.2469921781518777,0.21286012399866877,7.986102099380789e-05,0.14423864258520575,0.28148160476880857,0.2469921781518777,9.043846150036305e-05,0.29523644799366594,0.19755256457813083,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
22,0.21193873672839628,0.24897193397212042,0.21193873672839628,7.950108223426414e-05,0.14486754589889903,0.2790099280665677,0.24897193397212042,9.131162261954627e-05,0.29642647032812236,0.20022539009153842,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
23,0.21121572185472312,0.24527110717395867,0.21121572185472312,7.920588643582777e-05,0.14379193383945998,0.2786395104833875,0.24527110717395867,8.99347424873883e-05,0.29191455400083216,0.19745405804924668,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
24,0.21032670352712693,0.243512173609651,0.21032670352712693,7.885521750196573e-05,0.1435214113668505,0.27713199559763735,0.243512173609651,8.931648702367834e-05,0.2878469833098352,0.19809338584169744,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
25,0.20937472970849538,0.2435386649072993,0.20937472970849538,7.847238162523799e-05,0.14413719458213772,0.27461226452067194,0.2435386649072993,8.914462599976736e-05,0.2929244182445109,0.19318062431551516,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
26,0.20862271050253067,0.2495598081334767,0.20862271050253067,7.815188385221741e-05,0.14344881278982602,0.2737966084097284,0.2495598081334767,9.136047771861116e-05,0.2905690696798265,0.2072938899733126,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
27,0.20762454344326234,0.24697138032086763,0.20762454344326234,7.777127820260199e-05,0.14352347481861172,0.27172561151435576,0.24697138032086763,9.038747569103219e-05,0.2910586794968694,0.2016076756287366,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
28,0.20674031808314075,0.24383665696927254,0.20674031808314075,7.741510768780526e-05,0.14237718771858868,0.2711034480886287,0.24383665696927254,8.942263575757564e-05,0.2863005593791604,0.20018143410421907,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
29,0.2058177256739762,0.24226327745634763,0.2058177256739762,7.704796604434613e-05,0.14183768601601862,0.2697977663343211,0.24226327745634763,8.881000966850815e-05,0.2820094566727057,0.20146805376932025,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
30,0.20454640468081317,0.24197578853338464,0.20454640468081317,7.655634709886822e-05,0.14208069831192732,0.26701211196232033,0.24197578853338464,8.852717504769901e-05,0.28341551596205683,0.19950216653198002,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
31,0.20345605143820905,0.2436468542444082,0.20345605143820905,7.612666610134419e-05,0.14140830181509137,0.26550380115109273,0.2436468542444082,8.906567531912186e-05,0.2819602358108386,0.20423235439881682,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
32,0.2024186530924705,0.23861548252428047,0.2024186530924705,7.57228444927315e-05,0.14037074033455196,0.26446656646379024,0.23861548252428047,8.724438440419114e-05,0.2778155155191198,0.19857367250695826,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
33,0.201353385296452,0.23878428659469159,0.201353385296452,7.530086139992187e-05,0.14055764462694106,0.2621491242604083,0.23878428659469159,8.735891568913797e-05,0.2751319404952228,0.20150030297599733,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
34,0.20019241449344588,0.23997580981112074,0.20019241449344588,7.485324112711526e-05,0.14041410060412435,0.2599707284126895,0.23997580981112074,8.77884174926922e-05,0.27775894726533445,0.20119103123433887,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
35,0.19899848312977328,0.23701399076312976,0.19899848312977328,7.438438996063904e-05,0.13891330092068177,0.2590836657278509,0.23701399076312976,8.658569953308231e-05,0.26973639923054726,0.20347232227399945,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
36,0.19786193856154102,0.23861930790136618,0.19786193856154102,7.394682111645895e-05,0.13780473554170275,0.2579191411325491,0.23861930790136618,8.709041279817723e-05,0.26747511405684055,0.20894841041229664,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
37,0.19681905404511227,0.2348245774072232,0.19681905404511227,7.353435787636447e-05,0.1383154419172241,0.25532266623284444,0.2348245774072232,8.572380200743042e-05,0.2639085340462625,0.20495572980307042,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
38,0.1954341689984961,0.236035300515046,0.1954341689984961,7.300443470316292e-05,0.1390288178491066,0.25183952147941513,0.236035300515046,8.623209813307709e-05,0.2680216919761151,0.2032493509054184,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
39,0.1943155629747364,0.23442510486932014,0.1943155629747364,7.257916221274044e-05,0.13714200247782302,0.2514891215865631,0.23442510486932014,8.55030363837672e-05,0.26638248085044325,0.20174587086588144,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
40,0.19340525325163302,0.23543288819791083,0.19340525325163302,7.222073836455236e-05,0.13686215493035125,0.24994835083982553,0.23543288819791083,8.59807832877876e-05,0.2653470234628767,0.2047786198053509,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
