epoch,train_loss,val_loss,train_dz_mse_norm,train_loss_raw,train_position_loss,train_source_depablo_low_temp_loss_norm,train_source_lj_noisy_loss_norm,train_source_reid_loss_norm,val_dz_mse_norm,val_dz_mse_raw,val_position_loss,val_source_reid_loss_norm,val_source_depablo_low_temp_loss_norm,val_source_lj_noisy_loss_norm,val_rollout_p_ratio_r2,val_rollout_p_ratio_pearson,val_rollout_used,val_rollout_macro_source_p_ratio_r2,val_rollout_min_source_p_ratio_r2,val_rollout_macro_source_endpoint_p_ratio_r2,val_rollout_min_source_endpoint_p_ratio_r2,val_rollout_source_reid_p_ratio_r2,val_rollout_source_depablo_low_temp_p_ratio_r2,val_rollout_source_lj_noisy_p_ratio_r2,val_rollout_source_reid_endpoint_p_ratio_r2,val_rollout_source_depablo_low_temp_endpoint_p_ratio_r2,val_rollout_source_lj_noisy_endpoint_p_ratio_r2,val_rollout_p_ratio_r2_step_100,stage,unroll_steps,stage_epoch,dataset,latent_dim,target_mode,hidden_size,propagator_loss,propagator_objective,propagator_multistep_horizons,propagator_multistep_loss,propagator_step_stride,initial_velocity
11,0.0025910696804953776,0.002868561017918771,0.0025910696804953776,6.111988540169477e-06,0.0,0.001144279783269233,0.00504444925670324,0.0015844800015136597,0.002868561017918771,5.598711802370169e-06,0.0,0.0024050161668030382,0.0018182156565085383,0.004382451230444737,,,,,,,,,,,,,,,1,8,11,shared4,8,normalized_delta,128,delta,history_one_step,"[1, 2, 3, 4, 5, 6, 7, 8]",all_steps_plus_optional_decoded_endpoint,1,three_frames
12,0.002571710276573881,0.0028550205205240702,0.002571710276573881,6.077749617361405e-06,0.0,0.0011315552594351865,0.005017602569956359,0.0015659730003300975,0.0028550205205240702,5.571546807914274e-06,0.0,0.002367528681987675,0.0018212036603462035,0.0043763292192383315,0.9813024395832687,0.9911160349434331,60.0,0.7764450608650021,0.38103061061609933,0.7764450608650021,0.38103061061609933,0.9553815260379889,0.9929230459409177,0.38103061061609933,0.9553815260379889,0.9929230459409177,0.38103061061609933,0.9813024395832687,1,8,12,shared4,8,normalized_delta,128,delta,history_one_step,"[1, 2, 3, 4, 5, 6, 7, 8]",all_steps_plus_optional_decoded_endpoint,1,three_frames
13,0.0025589088545468664,0.0028274173283061067,0.0025589088545468664,6.007206536651211e-06,0.0,0.0011205223121692142,0.005007576955238096,0.0015486272962332902,0.0028274173283061067,5.556356634108604e-06,0.0,0.002320976500765358,0.0018116859247940778,0.004349589559358885,,,,,,,,,,,,,,,1,8,13,shared4,8,normalized_delta,128,delta,history_one_step,"[1, 2, 3, 4, 5, 6, 7, 8]",all_steps_plus_optional_decoded_endpoint,1,three_frames
14,0.002536852046777636,0.002808781108843112,0.002536852046777636,5.967361119019188e-06,0.0,0.0011049253921106067,0.004974489644377117,0.0015311411038451848,0.002808781108843112,5.530712190772068e-06,0.0,0.002283475646003746,0.00180467126735328,0.00433819641317231,0.9808690673930448,0.9910685257606299,60.0,0.7750194677907928,0.37839643314964,0.7750194677907928,0.37839643314964,0.9543910411337877,0.9922709290889508,0.37839643314964,0.9543910411337877,0.9922709290889508,0.37839643314964,0.9808690673930448,1,8,14,shared4,8,normalized_delta,128,delta,history_one_step,"[1, 2, 3, 4, 5, 6, 7, 8]",all_steps_plus_optional_decoded_endpoint,1,three_frames
15,0.0025160685429494087,0.0028013904352848606,0.0025160685429494087,5.913674499424815e-06,0.0,0.0010984641858976484,0.004932222188076043,0.001517519254874535,0.0028013904352848606,5.511161692662757e-06,0.0,0.002275954420936056,0.0017886609855343688,0.004339555899384157,,,,,,,,,,,,,,,1,8,15,shared4,8,normalized_delta,128,delta,history_one_step,"[1, 2, 3, 4, 5, 6, 7, 8]",all_steps_plus_optional_decoded_endpoint,1,three_frames
16,0.0025024991862100062,0.002779855457607778,0.0025024991862100062,5.87896818160516e-06,0.0,0.001082686079314671,0.00492456287037812,0.0015002486089372268,0.002779855457607778,5.482385445661335e-06,0.0,0.002249289729229531,0.001763230105397249,0.004327046538196555,0.9810611759144079,0.9911724421168738,60.0,0.7783745755625477,0.3878374632013769,0.7783745755625477,0.3878374632013769,0.9551610005590011,0.992125262927265,0.3878374632013769,0.9551610005590011,0.992125262927265,0.3878374632013769,0.9810611759144079,1,8,16,shared4,8,normalized_delta,128,delta,history_one_step,"[1, 2, 3, 4, 5, 6, 7, 8]",all_steps_plus_optional_decoded_endpoint,1,three_frames
17,0.002484665975414442,0.002773286796762401,0.002484665975414442,5.88617592711671e-06,0.0,0.0010774513274356828,0.004887492024682394,0.001489054574125248,0.002773286796762401,5.481503483844625e-06,0.0,0.0022228097615673258,0.0017687713461084927,0.004328279282611386,,,,,,,,,,,,,,,1,8,17,shared4,8,normalized_delta,128,delta,history_one_step,"[1, 2, 3, 4, 5, 6, 7, 8]",all_steps_plus_optional_decoded_endpoint,1,three_frames
18,0.002462353460561364,0.0027902688412740594,0.002462353460561364,5.787875068108406e-06,0.0,0.0010639867633155076,0.004852179835411059,0.0014708937829575254,0.0027902688412740594,5.4887645174775654e-06,0.0,0.002275206517293265,0.0017654567823414751,0.004330143224187437,0.9795339863298005,0.9907109337350543,60.0,0.7731095302382406,0.3800815892374906,0.7731095302382406,0.3800815892374906,0.9485442614677189,0.9907027400095123,0.3800815892374906,0.9485442614677189,0.9907027400095123,0.3800815892374906,0.9795339863298005,1,8,18,shared4,8,normalized_delta,128,delta,history_one_step,"[1, 2, 3, 4, 5, 6, 7, 8]",all_steps_plus_optional_decoded_endpoint,1,three_frames
19,0.0024481663937458873,0.0027694656474183733,0.0024481663937458873,5.787155913594688e-06,0.0,0.0010653194850006415,0.004827289843215663,0.0014518898530213572,0.0027694656474183733,5.474641883748435e-06,0.0,0.0021909573153317814,0.001796588718758585,0.004320850908164754,,,,,,,,,,,,,,,1,8,19,shared4,8,normalized_delta,128,delta,history_one_step,"[1, 2, 3, 4, 5, 6, 7, 8]",all_steps_plus_optional_decoded_endpoint,1,three_frames
20,0.0024264672643731374,0.0027699641141968856,0.0024264672643731374,5.699748328424903e-06,0.0,0.0010558851402679053,0.004798151837316958,0.0014253648155345493,0.0027699641141968856,5.514797687117772e-06,0.0,0.0021677739194664336,0.00182320901393599,0.004318909409188233,0.977434832738715,0.9905553044222677,60.0,0.7552292499208725,0.3325157953488783,0.7552292499208725,0.3325157953488783,0.9444175405920606,0.9887544138216785,0.3325157953488783,0.9444175405920606,0.9887544138216785,0.3325157953488783,0.977434832738715,1,8,20,shared4,8,normalized_delta,128,delta,history_one_step,"[1, 2, 3, 4, 5, 6, 7, 8]",all_steps_plus_optional_decoded_endpoint,1,three_frames
21,0.002411963969751294,0.0027621208405092246,0.002411963969751294,5.7111586784230894e-06,0.0,0.0010552475914371853,0.004769971540853627,0.0014106727769630694,0.0027621208405092246,5.522645344833356e-06,0.0,0.002115034919366756,0.00186660969452739,0.004304717907633527,,,,,,,,,,,,,,,1,8,21,shared4,8,normalized_delta,128,delta,history_one_step,"[1, 2, 3, 4, 5, 6, 7, 8]",all_steps_plus_optional_decoded_endpoint,1,three_frames
22,0.0023894437576674676,0.002790622074434857,0.0023894437576674676,5.74569656919266e-06,0.0,0.0010496117389600316,0.004729763662322567,0.0013889558717198036,0.002790622074434857,5.561340044964296e-06,0.0,0.00218190172763002,0.0018607939311684938,0.004329170564506058,0.976516181815942,0.9900950749375601,60.0,0.7564011971460913,0.3415240505153767,0.7564011971460913,0.3415240505153767,0.9402916547485629,0.9873878861743344,0.3415240505153767,0.9402916547485629,0.9873878861743344,0.3415240505153767,0.976516181815942,1,8,22,shared4,8,normalized_delta,128,delta,history_one_step,"[1, 2, 3, 4, 5, 6, 7, 8]",all_steps_plus_optional_decoded_endpoint,1,three_frames
