epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.6278897593021393,0.5238907918520271,0.639695286333561,0.6773747225403786,0.5784047939777375,0.627889758259058,0.6773747225403786,0.5224900864996016,0.47133902568370106,0.5764425580203533,0.5238907918520271,0.5764425580203533,Reid + low-T 2D AE,2,normalized_delta,96
2,0.3623286714553833,0.3799645616561174,0.3426613081693649,0.31430377417802813,0.4103535707592964,0.3623286724686623,0.4103535707592964,0.37929280442744495,0.43573958283662795,0.32418954047560694,0.37996456165611747,0.43573958283662795,Reid + low-T 2D AE,2,normalized_delta,96
3,0.31907031971216204,0.3508432790581137,0.29616382205486297,0.2640654138922691,0.3740752268433571,0.31907032036781313,0.3740752268433571,0.35047125166282056,0.39632742815837263,0.30535912995785475,0.3508432790581137,0.39632742815837263,Reid + low-T 2D AE,2,normalized_delta,96
4,0.29556774204969405,0.3177405043505132,0.27215404152870176,0.23850565820932387,0.3526298263072968,0.29556774225831034,0.3526298263072968,0.3174583491589874,0.3696489469632506,0.2658320617377758,0.3177405043505132,0.3696489469632506,Reid + low-T 2D AE,2,normalized_delta,96
5,0.24550635534524917,0.2441951621621847,0.2211039388179779,0.17118330293893813,0.31982940834760665,0.2455063556432724,0.31982940834760665,0.24467030659131705,0.31855213407054545,0.169838190253824,0.24419516216218473,0.31855213407054545,Reid + low-T 2D AE,2,normalized_delta,96
6,0.19185484915971757,0.22917228066921233,0.17173288533091546,0.12797830080986022,0.2557313969135284,0.19185484886169432,0.2557313969135284,0.23017783811688422,0.3086518257446587,0.14969273559376597,0.22917228066921236,0.3086518257446587,Reid + low-T 2D AE,2,normalized_delta,96
7,0.17671062299609183,0.2257912180600688,0.1581865940093994,0.11819868059456348,0.23522256617248058,0.17671062338352203,0.23522256617248058,0.22659999363031239,0.3016459606774151,0.14993647544272243,0.22579121806006877,0.3016459606774151,Reid + low-T 2D AE,2,normalized_delta,96
8,0.17104055401682855,0.22117085905838757,0.15264586246013642,0.11351450495421886,0.22856660383939742,0.17104055439680815,0.22856660383939742,0.2219040728220716,0.2957511361688375,0.14659058194793761,0.22117085905838757,0.2957511361688375,Reid + low-T 2D AE,2,normalized_delta,96
9,0.1671890135705471,0.2139606945887208,0.1491654860675335,0.10999052761495114,0.22438749958574772,0.16718901360034943,0.22438749958574772,0.21439303197525442,0.2799239300861955,0.14799745909124612,0.2139606945887208,0.2799239300861955,Reid + low-T 2D AE,2,normalized_delta,96
10,0.16516925841569902,0.22364419995900245,0.14724223753809929,0.10825288857519627,0.2220856286585331,0.16516925861686468,0.2220856286585331,0.22420874725747852,0.3030254689604044,0.14426293095760048,0.22364419995900242,0.3030254689604044,Reid + low-T 2D AE,2,normalized_delta,96
11,0.16199503058195114,0.22586226646229624,0.1443667736053467,0.10612180025875569,0.21786826053261757,0.16199503039568663,0.21786826053261757,0.2262706228205934,0.3149021201003343,0.13682241282425822,0.22586226646229626,0.3149021201003343,Reid + low-T 2D AE,2,normalized_delta,96
12,0.15907150208950044,0.23112418639939278,0.14201313889026643,0.1045265540331602,0.21361645005643368,0.15907150204479695,0.21361645005643368,0.2307909905621782,0.3230485771745443,0.13919979562424123,0.23112418639939278,0.3230485771745443,Reid + low-T 2D AE,2,normalized_delta,96
13,0.15643221533298493,0.3674957379307598,0.13991695895791054,0.10334190241992473,0.2095225289463997,0.1564322156831622,0.2095225289463997,0.3556491600768641,0.5886861770004034,0.14630529886111618,0.3674957379307598,0.5886861770004034,Reid + low-T 2D AE,2,normalized_delta,96
14,0.152967626452446,0.36291851719655094,0.13714326319098472,0.10164236609637738,0.20429288682341576,0.15296762645989656,0.20429288682341576,0.35578086325805636,0.5880777341872454,0.13775930020585656,0.362918517196551,0.5880777341872454,Reid + low-T 2D AE,2,normalized_delta,96
15,0.15094734066724777,0.39432961378153414,0.135535346865654,0.10054891476035119,0.20134576626121997,0.15094734051078557,0.20134576626121997,0.3898546182382852,0.6495985918715597,0.13906063569150864,0.39432961378153414,0.6495985918715597,Reid + low-T 2D AE,2,normalized_delta,96
16,0.14870995154976846,0.3610968761770055,0.1335064008831978,0.09894091589748859,0.19847898723185062,0.1487099515646696,0.19847898723185062,0.35780470626149324,0.5830823972187936,0.1391113551352173,0.3610968761770055,0.5830823972187936,Reid + low-T 2D AE,2,normalized_delta,96
17,0.1467409578859806,0.4313842232283205,0.13184595431387425,0.09790036714076995,0.1955815486162901,0.14674095787853003,0.1955815486162901,0.42705056121572854,0.7261208744179457,0.1366475720386952,0.4313842232283205,0.7261208744179457,Reid + low-T 2D AE,2,normalized_delta,96
