epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_depablo_low_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.7705002187114013,0.8196844574995339,0.7717668207460329,0.7705002187114013,0.7705002187114013,0.7705002187114013,0.8204474273952655,0.8196844574995339,0.8196844574995339,0.8196844574995339,depablo_low_temp,2,normalized_delta,128
2,0.5487447039469292,0.8273101760423742,0.5505518530544482,0.5487447039469292,0.5487447039469292,0.5487447039469292,0.8250799136003479,0.8273101760423742,0.8273101760423742,0.8273101760423742,depablo_low_temp,2,normalized_delta,128
3,0.5054201320009796,0.7140002525702585,0.507190091358988,0.5054201320009796,0.5054201320009796,0.5054201320009796,0.714140937110642,0.7140002525702585,0.7140002525702585,0.7140002525702585,depablo_low_temp,2,normalized_delta,128
4,0.4868635413678069,0.7005984421120957,0.4889230121123163,0.4868635413678069,0.4868635413678069,0.4868635413678069,0.7006756794871762,0.7005984421120957,0.7005984421120957,0.7005984421120957,depablo_low_temp,2,normalized_delta,128
5,0.4773404734111146,0.6921800159034319,0.47951736973696635,0.4773404734111146,0.4773404734111146,0.4773404734111146,0.6922752400569152,0.6921800159034319,0.6921800159034319,0.6921800159034319,depablo_low_temp,2,normalized_delta,128
6,0.47198673690620224,0.6875929974485189,0.47420786189797676,0.47198673690620224,0.47198673690620224,0.47198673690620224,0.6877565613831393,0.6875929974485189,0.6875929974485189,0.6875929974485189,depablo_low_temp,2,normalized_delta,128
7,0.46812496310786195,0.6830431491252966,0.47034653142878885,0.46812496310786195,0.46812496310786195,0.46812496310786195,0.6833147249126341,0.6830431491252966,0.6830431491252966,0.6830431491252966,depablo_low_temp,2,normalized_delta,128
8,0.46319754760908455,0.6756298618565779,0.4654181926658279,0.46319754760908455,0.46319754760908455,0.46319754760908455,0.6760671254305635,0.6756298618565779,0.6756298618565779,0.6756298618565779,depablo_low_temp,2,normalized_delta,128
9,0.4542782819388728,0.6598909680324141,0.45649936214873665,0.4542782819388728,0.4542782819388728,0.4542782819388728,0.6605477601988241,0.6598909680324141,0.6598909680324141,0.6598909680324141,depablo_low_temp,2,normalized_delta,128
10,0.4302523123786638,0.5865685395838227,0.4323458179635437,0.4302523123786638,0.4302523123786638,0.4302523123786638,0.5873908074281644,0.5865685395838227,0.5865685395838227,0.5865685395838227,depablo_low_temp,2,normalized_delta,128
