source,split,index,original_index,target,z0_0,z0_1,z1_0,z1_1,z5_0,z5_1
reid,validation,4,84,0.14636191878411464,-2.790907859802246,-4.216005325317383,-2.7916884422302246,-4.217744827270508,-2.79477596282959,-4.2246503829956055
reid,validation,5,96,0.07854721632176512,-2.7884981632232666,-4.213974475860596,-2.789299726486206,-4.215770244598389,-2.792646646499634,-4.223239421844482
reid,validation,6,97,0.18236543442222877,-2.7799699306488037,-4.200141906738281,-2.7807023525238037,-4.2017998695373535,-2.783491611480713,-4.208126068115234
reid,validation,7,13,-0.10703920413861479,-2.82026743888855,-4.262001991271973,-2.8209781646728516,-4.263689041137695,-2.8242347240448,-4.271492004394531
reid,validation,8,28,-0.19039293431334223,-2.8300046920776367,-4.2763166427612305,-2.8308327198028564,-4.278164863586426,-2.8348946571350098,-4.287293910980225
reid,validation,9,52,0.27865945466096903,-2.7624902725219727,-4.17144775390625,-2.7630279064178467,-4.172780990600586,-2.7650976181030273,-4.177903175354004
reid,validation,10,59,0.16522835509854775,-2.759594440460205,-4.166258335113525,-2.7602052688598633,-4.167747974395752,-2.76257586479187,-4.173524856567383
reid,validation,11,57,0.031051700932745487,-2.7997474670410156,-4.23081636428833,-2.800330877304077,-4.232292652130127,-2.8027613162994385,-4.238453388214111
reid,validation,12,15,-0.2063543716537857,-2.815847396850586,-4.258902072906494,-2.8166303634643555,-4.260718822479248,-2.820565700531006,-4.269771575927734
reid,validation,13,53,0.10049980507164165,-2.789431571960449,-4.21434211730957,-2.790158748626709,-4.216006278991699,-2.793135643005371,-4.222808361053467
reid,validation,14,2,0.22551458896398863,-2.774813413619995,-4.189641952514648,-2.775387763977051,-4.191039085388184,-2.777555227279663,-4.19631290435791
reid,validation,15,88,-0.023744656014553108,-2.795572280883789,-4.224045276641846,-2.796436309814453,-4.225942134857178,-2.8002407550811768,-4.234285354614258
reid,validation,16,74,0.04426501026370146,-2.797978639602661,-4.227856159210205,-2.798701286315918,-4.229531764984131,-2.8016042709350586,-4.236298084259033
reid,validation,17,31,-0.21934679536825402,-2.8226277828216553,-4.266012191772461,-2.8234052658081055,-4.2677812576293945,-2.8270459175109863,-4.276146411895752
reid,validation,18,69,-0.15275728513463666,-2.8175110816955566,-4.257742881774902,-2.8182384967803955,-4.259438514709473,-2.8215582370758057,-4.267204284667969
reid,validation,19,19,-0.2642057701211821,-2.817289113998413,-4.258129596710205,-2.8180503845214844,-4.259886741638184,-2.8217933177948,-4.268536567687988
depablo_low_temp,validation,0,161,0.3295116081602485,-2.9190571308135986,-4.414925575256348,-2.9196205139160156,-4.41621732711792,-2.9218251705169678,-4.42124605178833
depablo_low_temp,validation,1,47,0.21688541973360015,-2.9112191200256348,-4.406067848205566,-2.911775827407837,-4.407415390014648,-2.913938283920288,-4.4126081466674805
depablo_low_temp,validation,2,191,0.3575098309362807,-2.9116129875183105,-4.404892444610596,-2.9124107360839844,-4.406547546386719,-2.9154253005981445,-4.412795543670654
