epoch,train_loss,val_loss,train_dz_mse_norm,train_loss_raw,train_source_depablo_low_temp_loss_norm,train_source_reid_loss_norm,val_dz_mse_norm,val_dz_mse_raw,val_source_reid_loss_norm,val_source_depablo_low_temp_loss_norm,dataset,latent_dim,target_mode,hidden_size,propagator_loss,propagator_objective,propagator_multistep_horizons,propagator_multistep_loss,propagator_step_stride,initial_velocity
1,1.0001047849655151,0.6305055022239685,1.0001047849655151,2.808649696817156e-05,1.0832091569900513,0.9170003533363342,0.6305055022239685,1.837133640947286e-05,1.125410795211792,0.13560020923614502,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
