epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_depablo_mixed_temp_reconstruction,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_depablo_mixed_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,val_ae_p_ratio_r2_step_100,val_ae_source_depablo_low_temp_p_ratio_r2_step_100,val_ae_source_depablo_low_temp_position_mse_step_100,val_ae_source_depablo_low_temp_p_ratio_r2_sum_100,val_ae_source_depablo_mixed_temp_p_ratio_r2_step_100,val_ae_source_depablo_mixed_temp_position_mse_step_100,val_ae_source_depablo_mixed_temp_p_ratio_r2_sum_100,val_ae_source_lj_noisy_p_ratio_r2_step_100,val_ae_source_lj_noisy_position_mse_step_100,val_ae_source_lj_noisy_p_ratio_r2_sum_100,val_ae_source_reid_p_ratio_r2_step_100,val_ae_source_reid_position_mse_step_100,val_ae_source_reid_p_ratio_r2_sum_100,val_ae_mean_source_p_ratio_r2_step_100,val_ae_min_source_p_ratio_r2_sum_100,dataset,latent_dim,target_mode,hidden_size
1,0.7510468706547507,0.5801494956207959,0.7510468706547507,0.34014714385563205,1.9766090447488038,0.46641787860115524,0.30181212737979624,0.7712465486463469,1.9766090447488038,0.5801494956207959,0.17743637826060876,0.30127254250692204,1.4246876531396993,0.4043201403110288,0.5769291785545647,1.4246876531396993,-0.013714653186873926,-0.12486400469150571,1.2465543863982021e-05,-0.12486400469150571,-0.07235512893447349,2.9576476583770274e-05,-0.07235512893447349,-27.164254377896185,2.1560746245086192e-05,-27.164254377896185,-0.0003867360730442915,9.349296522032092e-06,-0.0003867360730442915,-6.840465061898802,-27.164254377896185,06b 4D reconstruction,4,normalized_delta,96
2,0.6334963941526979,0.5460154869788779,0.6334963941526979,0.21244223183205005,1.8517651067892082,0.37913682977319235,0.18639675724382693,0.6574352314095694,1.8517651067892082,0.5460154869788779,0.17836350470315665,0.25628274877090007,1.3770320637559053,0.3626006234262604,0.5435697351640556,1.3770320637559053,0.0014705105714881705,-0.05841682929185987,8.671646753555251e-06,-0.05841682929185987,-0.031115622383737218,2.698427151699434e-05,-0.031115622383737218,-28.679815398022136,1.5707084048699472e-05,-28.679815398022136,0.030157292148899173,1.072011460792055e-05,0.030157292148899173,-7.184797639387209,-28.679815398022136,06b 4D reconstruction,4,normalized_delta,96
3,0.6031012849609843,0.5130253847938753,0.6031012849609843,0.1758097104669324,1.8094498075750978,0.3588717850182839,0.17625293525841396,0.6300960595796821,1.8094498075750978,0.5130253847938753,0.1847624350921251,0.1919805738143623,1.3299379275995307,0.3364681741222739,0.510787277657073,1.3299379275995307,0.2613761423682863,0.48568228858519547,6.737896262620779e-06,0.48568228858519547,0.38458037743915996,2.5917385164575536e-05,0.38458037743915996,-31.288037804952843,1.6224224327743287e-05,-31.288037804952843,0.3100188620098774,9.676371155364904e-06,0.3100188620098774,-7.526939069229653,-31.288037804952843,06b 4D reconstruction,4,normalized_delta,96
4,0.553454166874584,0.4930446144826563,0.553454166874584,0.13920561948665988,1.6709701621485322,0.332074869497727,0.17690130551400862,0.579787989161732,1.6709701621485322,0.4930446144826563,0.1839162503310945,0.16262724228727166,1.301294497505296,0.3161038962134626,0.4909854715842812,1.301294497505296,0.5136991473608598,0.7523461159294318,7.258899893258786e-06,0.7523461159294318,0.6650301266040268,2.60392253039754e-05,0.6650301266040268,-23.286554552368216,1.761029070621589e-05,-23.286554552368216,0.4258417622166729,9.305713513185765e-06,0.4258417622166729,-5.360834136904521,-23.286554552368216,06b 4D reconstruction,4,normalized_delta,96
5,0.5205049272111282,0.4513751400980671,0.5205049272111282,0.11796510119447595,1.5943216065408683,0.29150886007625126,0.16952970831585024,0.5433313190318615,1.5943216065408683,0.4513751400980671,0.1801221589994384,0.11612323048757389,1.2484590485692024,0.24777274718508124,0.448119296310324,1.2484590485692024,0.677211964709292,0.8575053303883421,4.67671392812008e-06,0.8575053303883421,0.8199636931916287,2.367822444853118e-05,0.8199636931916287,-16.028604241629004,1.2234774499120248e-05,-16.028604241629004,0.5324865919472753,7.635936947281153e-06,0.5324865919472753,-3.4546621565254396,-16.028604241629004,06b 4D reconstruction,4,normalized_delta,96
6,0.4732395148736686,0.4090153702218159,0.4732395148736686,0.07834574150238112,1.5217068746038105,0.22440764823332135,0.1555567693274483,0.4950042584167403,1.5217068746038105,0.4090153702218159,0.14318015468597878,0.0809397290868219,1.2017831483390182,0.19804266834398732,0.40598642511395155,1.2017831483390182,0.8328847042247065,0.925316577199687,3.7023316338036238e-06,0.925316577199687,0.9041825102788398,2.275961546729377e-05,0.9041825102788398,-6.771771059373966,9.862649585556938e-06,-6.771771059373966,0.6281458909843631,7.546867163910065e-06,0.6281458909843631,-1.0785315202277692,-6.771771059373966,06b 4D reconstruction,4,normalized_delta,96
7,0.4425380420779051,0.39284324712256197,0.4425380420779051,0.0664427120665552,1.4856171758749739,0.17275072507589703,0.12057880115632719,0.4613473535434383,1.4856171758749739,0.39284324712256197,0.12616916722618043,0.07486732911638683,1.1935610697546508,0.1641995727113681,0.38969928470214654,1.1935610697546508,0.925207634250281,0.9161108191533384,3.244639927402204e-06,0.9161108191533384,0.901398388753017,2.2414088005007215e-05,0.901398388753017,-0.14085825037975774,8.58542862260947e-06,-0.14085825037975774,0.8651775087370128,6.946408302610507e-06,0.8651775087370128,0.6354571165659026,-0.14085825037975774,06b 4D reconstruction,4,normalized_delta,96
8,0.43162663551894104,0.3852624288951544,0.43162663551894104,0.05923905344348651,1.4765511978520707,0.16104927779775363,0.1029134853466933,0.44993825361000106,1.4765511978520707,0.3852624288951544,0.11645912828680594,0.06092687338968972,1.1895753817807417,0.16177336759574246,0.38218368776324496,1.1895753817807417,0.9437940333249902,0.9751458431721882,3.0824551828345646e-06,0.9751458431721882,0.8949331125149319,2.2333039686373014e-05,0.8949331125149319,-0.03980047390071051,8.483205556331086e-06,-0.03980047390071051,0.8957311661604241,7.074404871332263e-06,0.8957311661604241,0.6815024119867084,-0.03980047390071051,06b 4D reconstruction,4,normalized_delta,96
9,0.42717978735215106,0.3920105804335841,0.42717978735215106,0.056904159972201225,1.4682586793842993,0.15876241717413953,0.09997641248076329,0.4459754172528509,1.4682586793842993,0.3920105804335841,0.12711637627216987,0.07105530388798798,1.1956105320132338,0.1618482126359595,0.3889076062023378,1.1956105320132338,0.9281141852794141,0.9292486374362832,3.0962644530063697e-06,0.9292486374362832,0.901709674075313,2.2255508230273336e-05,0.901709674075313,0.007541352806317736,8.425601777162228e-06,0.007541352806317736,0.8347379736518485,7.1252973810942425e-06,0.8347379736518485,0.6683094094924407,0.007541352806317736,06b 4D reconstruction,4,normalized_delta,96
10,0.4245598056453019,0.38690627921968995,0.4245598056453019,0.05602349049739334,1.4601352480442629,0.15744036856464483,0.09740575271191097,0.442751214954553,1.4601352480442629,0.38690627921968995,0.11687173112295568,0.06046233175584348,1.1935267308435868,0.1644599881983595,0.3838301954801864,1.1935267308435868,0.9382825508450598,0.9838117809680966,3.048185075726906e-06,0.9838117809680966,0.8619909044920024,2.250491689892442e-05,0.8619909044920024,-0.014459718003730693,8.604669528722297e-06,-0.014459718003730693,0.9041672715633068,7.1354388239797116e-06,0.9041672715633068,0.6838775597549188,-0.014459718003730693,06b 4D reconstruction,4,normalized_delta,96
11,0.4227300278636307,0.3893635819423134,0.4227300278636307,0.05445309405918178,1.4524529173440142,0.15697511496103328,0.09672757541105563,0.44015217544382124,1.4524529173440142,0.3893635819423134,0.1269696596864378,0.06338184707419714,1.1914355515036732,0.16294263645249885,0.38618242367920175,1.1914355515036732,0.9086314370400729,0.957136867372798,2.9894446043954303e-06,0.957136867372798,0.8391375603071167,2.2311116754281102e-05,0.8391375603071167,-0.1164116250138667,8.498902559495036e-06,-0.1164116250138667,0.7290951093958876,7.173160997808736e-06,0.7290951093958876,0.6022394780154839,-0.1164116250138667,06b 4D reconstruction,4,normalized_delta,96
