epoch,train_loss,val_loss,train_dz_mse_norm,train_loss_raw,train_source_depablo_low_temp_loss_norm,train_source_reid_loss_norm,val_dz_mse_norm,val_dz_mse_raw,val_source_reid_loss_norm,val_source_depablo_low_temp_loss_norm,dataset,latent_dim,target_mode,hidden_size,propagator_loss,propagator_objective,propagator_multistep_horizons,propagator_multistep_loss,propagator_step_stride,initial_velocity
1,0.8645469121425506,0.8280817389751908,0.8645469121425506,0.00036685968706913545,0.8078197348548706,0.9212740899089829,0.8280817389751908,0.0003475412562545763,0.9335404337812215,0.7337794690728188,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
2,0.38834225347482537,0.3627391759372582,0.38834225347482537,0.0001557541759376111,0.2154629613650611,0.5612215451207985,0.3627391759372582,0.00014560420307414672,0.48797064972203225,0.23797581449896096,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
3,0.19905983719481044,0.2895736683909987,0.19905983719481044,7.795165439314456e-05,0.10408746003805394,0.29403221266097335,0.2895736683909987,0.0001157067577110522,0.40363454457744957,0.17429772262088955,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
4,0.1671087152088981,0.26869225806610875,0.1671087152088981,6.54470149965781e-05,0.08405800241543107,0.2501594283315073,0.26869225806610875,0.0001072627912725945,0.36774192823655905,0.16836037102434784,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
5,0.14912567607848998,0.2538015980018213,0.14912567607848998,5.834981383227259e-05,0.07657120947587681,0.22168014258385663,0.2538015980018213,0.00010102668748292003,0.33764603788778186,0.1689420266924426,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
6,0.13728576255251604,0.24486972922721062,0.13728576255251604,5.362530397273456e-05,0.07195082926247494,0.20262069494489685,0.24486972922721062,9.740738980087324e-05,0.31673484394699336,0.17211534183472396,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
7,0.1293880825929613,0.230963638970576,0.1293880825929613,5.048506517117763e-05,0.06882011342838586,0.18995605084491543,0.230963638970576,9.160176148099479e-05,0.3018629848342389,0.15912674016319214,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
8,0.12369706315628018,0.227577822162521,0.12369706315628018,4.8244853910929746e-05,0.06680511437865146,0.18058901238273903,0.227577822162521,9.026890496298496e-05,0.295968240567483,0.15834155558189378,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
9,0.11863890959017248,0.22465083406126335,0.11863890959017248,4.626003411033024e-05,0.06480348849272632,0.17247433043328156,0.22465083406126335,8.89963488089668e-05,0.28957579655246807,0.1588149985494092,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
10,0.11437074778728695,0.225222339833073,0.11437074778728695,4.458781739114316e-05,0.06319817205718961,0.1655433232854887,0.225222339833073,8.936450085914896e-05,0.2904893308216706,0.15926646103616804,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
11,0.110091848919789,0.22278701647474192,0.110091848919789,4.292151107258551e-05,0.061281479408882227,0.15890221902165547,0.22278701647474192,8.813306660708047e-05,0.2846714919321239,0.16014814563351684,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
12,0.10619406239036097,0.22744004562194178,0.10619406239036097,4.1409178408345276e-05,0.05956598755017103,0.1528221372230704,0.22744004562194178,8.993476827478194e-05,0.28375458747940135,0.17036131889140232,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
13,0.10245292802831256,0.22450875405228723,0.10245292802831256,3.995720822808013e-05,0.05781314014849893,0.14709271614750227,0.22450875405228723,8.87562554230517e-05,0.28127854151045906,0.16704946814663707,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
14,0.0989986214951339,0.22171456065056022,0.0989986214951339,3.8616456144351895e-05,0.056160537413803925,0.1418367053670098,0.22171456065056022,8.748124142038338e-05,0.27842604358354583,0.16427219539508223,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
15,0.09566706133235889,0.22431088167924834,0.09566706133235889,3.7318535782193416e-05,0.05414467721608987,0.13718944577028952,0.22431088167924834,8.846359994553281e-05,0.28278418549592604,0.16533530117943884,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
16,0.09258012386809392,0.22506099816969966,0.09258012386809392,3.611822590521999e-05,0.05236248070576105,0.13279776728476386,0.22506099816969966,8.868558009932355e-05,0.2812909756512381,0.16835822956264018,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
17,0.0896351474176449,0.22243894091582891,0.0896351474176449,3.497021224023751e-05,0.05049455796469407,0.12877573701272527,0.22243894091582891,8.754003357032698e-05,0.2812545143477619,0.16321965567208827,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
18,0.08705043031209445,0.22050617371299389,0.08705043031209445,3.395855131761398e-05,0.048797218316051376,0.1253036422482935,0.22050617371299389,8.667794716869017e-05,0.27961499721405564,0.16100456063076854,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
19,0.08445815734535336,0.22627498407312388,0.08445815734535336,3.2941069380523044e-05,0.046938817244935704,0.12197749733356347,0.22627498407312388,8.897686330451542e-05,0.2860758955772035,0.16621369180828333,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
20,0.08229234267819119,0.23276886491929685,0.08229234267819119,3.2094814909886696e-05,0.04573967053842951,0.11884501515083523,0.23276886491929685,9.14197906597115e-05,0.2891534642959014,0.17615460209921002,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
21,0.08029638186665664,0.2292563518489165,0.08029638186665664,3.1309355744083566e-05,0.04404025149333429,0.11655251190335636,0.2292563518489165,9.004954032265465e-05,0.28875433179037646,0.16966053322702646,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
22,0.0784786340881543,0.23570659811455144,0.0784786340881543,3.059711700524966e-05,0.04258200054965824,0.11437526736483278,0.23570659811455144,9.250937211758004e-05,0.29193650680407884,0.17931014343351126,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
23,0.07676814398522597,0.22940806611361594,0.07676814398522597,2.9923982725288892e-05,0.041248255125041225,0.11228803241528182,0.22940806611361594,8.998768546528291e-05,0.2865147984246723,0.17222296791523695,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
24,0.07509105547843688,0.2323735265826433,0.07509105547843688,2.9261187047819863e-05,0.03970080455129285,0.11048130621482809,0.2323735265826433,9.128245871504117e-05,0.29161410141928357,0.1730050003156066,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
25,0.07367046807245557,0.23236873208537667,0.07367046807245557,2.870312595675558e-05,0.03870018747781055,0.10864074887281441,0.23236873208537667,9.131285418044148e-05,0.2897969694007188,0.1747520317211747,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
26,0.07231411437343163,0.23480218612548268,0.07231411437343163,2.816182652796454e-05,0.03750617083266796,0.10712205840790846,0.23480218612548268,9.224656189041615e-05,0.29028168649063446,0.1788827097862959,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
