epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.45827866579580434,0.38681816205774483,0.45827866579580434,0.4835905818401352,0.4970496743131124,0.34538525861926317,0.44200850492417026,0.4970496743131124,0.38681816205774483,0.28712424120749347,0.5633647783834022,0.3311431492329575,0.39387738960795105,0.5633647783834022,2D AE mixed-T exclusion,6,normalized_delta,192
2,0.33854323578384116,0.3604801507568673,0.33854323578384116,0.36430338889085206,0.3618573142623524,0.2634872283127975,0.32988264382200067,0.36430338889085206,0.3604801507568673,0.2911730266932864,0.4823841775069013,0.324667114415206,0.3660747728717979,0.4823841775069013,2D AE mixed-T exclusion,6,normalized_delta,192
3,0.2983580573724883,0.25537375885944225,0.2983580573724883,0.2739314030570845,0.3509529478710371,0.2445652472705514,0.28981653273289104,0.3509529478710371,0.25537375885944225,0.29059668637637515,0.17803074335097335,0.3159433290420566,0.2615235862564684,0.3159433290420566,2D AE mixed-T exclusion,6,normalized_delta,192
4,0.22137023123241667,0.21066550942824075,0.22137023123241667,0.12049513423721991,0.3285992947409524,0.1672524649522078,0.20544896464346005,0.3285992947409524,0.21066550942824075,0.19673671295822714,0.14059303675458068,0.30637697606289294,0.21456890859190025,0.30637697606289294,2D AE mixed-T exclusion,6,normalized_delta,192
5,0.20627165864907343,0.20611593498554276,0.20627165864907343,0.10733729677328883,0.31816067147538024,0.13561505087624282,0.1870376730416373,0.31816067147538024,0.20611593498554276,0.18879225665295962,0.13521506820688955,0.3055492001440143,0.20985217500128783,0.3055492001440143,2D AE mixed-T exclusion,6,normalized_delta,192
6,0.20278645625293726,0.20552225618525163,0.20278645625293726,0.10523999366653705,0.3144853896311531,0.13097178459531164,0.1835657226310006,0.3144853896311531,0.20552225618525163,0.19002935902244644,0.13376999430329306,0.3042023433954455,0.20933389890706167,0.3042023433954455,2D AE mixed-T exclusion,6,normalized_delta,192
7,0.2012096341099777,0.20414478174704861,0.2012096341099777,0.10428298075037142,0.31222881868206415,0.12941471640620195,0.18197550527954584,0.31222881868206415,0.20414478174704861,0.18739085591369076,0.13096227218193235,0.3053508890152443,0.20790133903695582,0.3053508890152443,2D AE mixed-T exclusion,6,normalized_delta,192
8,0.19944459425978422,0.20550508252712654,0.19944459425978422,0.1026252481034689,0.30998872932154775,0.12814349135614952,0.1802524895937221,0.30998872932154775,0.20550508252712654,0.18857824532460654,0.13628049088583793,0.30326654966484057,0.20937509529176168,0.30326654966484057,2D AE mixed-T exclusion,6,normalized_delta,192
9,0.1985299296696771,0.20486535777239814,0.1985299296696771,0.10244113635419226,0.30893956458977473,0.12680530670470014,0.17939533588288903,0.30893956458977473,0.20486535777239814,0.19089465325669153,0.13180713608744554,0.3034491405633162,0.20871697663581776,0.3034491405633162,2D AE mixed-T exclusion,6,normalized_delta,192
10,0.19730077229813725,0.20392440689825697,0.19730077229813725,0.10113744702347428,0.30769790197897084,0.1260902404706522,0.17830852982436576,0.30769790197897084,0.20392440689825697,0.187675092369318,0.13257208434515633,0.30263639881741256,0.20762785851062895,0.30263639881741256,2D AE mixed-T exclusion,6,normalized_delta,192
11,0.19675604558714463,0.20349342790922445,0.19675604558714463,0.10093275367191411,0.306490689535726,0.12609178655213213,0.17783840991992408,0.306490689535726,0.20349342790922445,0.18923765510407975,0.12789707392221317,0.30414501232735347,0.20709324711788213,0.30414501232735347,2D AE mixed-T exclusion,6,normalized_delta,192
12,0.19566876272177003,0.20452117759391272,0.19566876272177003,0.0998551432377509,0.305100271935356,0.12566213180018604,0.1768725156577643,0.305100271935356,0.20452117759391272,0.190130730450619,0.1320732929452788,0.30264153468306176,0.20828185269298652,0.30264153468306176,2D AE mixed-T exclusion,6,normalized_delta,192
13,0.19468139412771115,0.2050933175450681,0.19468139412771115,0.09907186137743314,0.30338487597206965,0.12546356391938193,0.17597343375629493,0.30338487597206965,0.2050933175450681,0.19526273697556462,0.12873719647177495,0.3034655048104469,0.2091551460859288,0.3034655048104469,2D AE mixed-T exclusion,6,normalized_delta,192
14,0.1938177039723912,0.20390919904028507,0.1938177039723912,0.09874153421764166,0.3012525386577546,0.12584261565486407,0.17527889617675343,0.3012525386577546,0.20390919904028507,0.19001671684236499,0.1281670357711846,0.30379408347653225,0.2073259453633606,0.30379408347653225,2D AE mixed-T exclusion,6,normalized_delta,192
15,0.1917175419215791,0.2037903674167434,0.1917175419215791,0.09720810614083955,0.2980764342919189,0.12486512421342817,0.17338322154872887,0.2980764342919189,0.2037903674167434,0.192936223000288,0.12248842762346612,0.30743138016259763,0.2076186769287839,0.30743138016259763,2D AE mixed-T exclusion,6,normalized_delta,192
16,0.18979782157019764,0.20369436277052094,0.18979782157019764,0.09532209428145223,0.2951798878787061,0.12350551226719388,0.17133583147578405,0.2951798878787061,0.20369436277052094,0.18854021186052705,0.1223169525328558,0.3113211238596705,0.20739276275101778,0.3113211238596705,2D AE mixed-T exclusion,6,normalized_delta,192
17,0.18755004950123286,0.20864884780205198,0.18755004950123286,0.09409946415052407,0.29145856873970233,0.12225662559113591,0.16927155282712078,0.29145856873970233,0.20864884780205198,0.19911075547133805,0.12640260031912476,0.3121403570403345,0.21255123761026576,0.3121403570403345,2D AE mixed-T exclusion,6,normalized_delta,192
