epoch,train_loss,val_loss,train_dz_mse_norm,train_loss_raw,train_source_depablo_low_temp_loss_norm,train_source_reid_loss_norm,val_dz_mse_norm,val_dz_mse_raw,val_source_reid_loss_norm,val_source_depablo_low_temp_loss_norm,dataset,latent_dim,target_mode,hidden_size,propagator_loss,propagator_objective,propagator_multistep_horizons,propagator_multistep_loss,propagator_step_stride,initial_velocity
1,0.8952425298202469,0.7580634427021247,0.8952425298202469,0.0001320297257139265,0.8233026796316048,0.9671823826420259,0.7580634427021247,0.00011361718279786657,0.8076347925290466,0.7128169495761395,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
2,0.5233516321483865,0.40993462128557234,0.5233516321483865,7.473955000855915e-05,0.3877033861765421,0.6589998762052222,0.40993462128557234,5.6815612866963224e-05,0.5552314379960298,0.2626460077539086,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
3,0.37482599943995953,0.34130390457777177,0.37482599943995953,5.1248110683803656e-05,0.23038635995373669,0.5192656416490854,0.34130390457777177,4.684856386990374e-05,0.4902422126624733,0.18994503184128553,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
4,0.3396062199250761,0.3134748281393926,0.3396062199250761,4.62796428051427e-05,0.1986310679211195,0.4805813715400466,0.3134748281393926,4.303855563827517e-05,0.45428318928182126,0.17051607144158334,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
5,0.3224865275932603,0.2994433740692972,0.3224865275932603,4.392963580675676e-05,0.1887689201108902,0.4562041351354745,0.2994433740692972,4.1121001955071143e-05,0.44004189835721624,0.15719517340883613,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
6,0.31308212388591117,0.29151157248787674,0.31308212388591117,4.264451990272928e-05,0.1817696540949335,0.4443945949036912,0.29151157248787674,4.002237836887851e-05,0.42584269484691323,0.15587162261269988,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
7,0.30789747370414466,0.2862227994080887,0.30789747370414466,4.193795332439659e-05,0.17984241420724784,0.4359525332010415,0.2862227994080887,3.930626565131643e-05,0.4174924914315343,0.15363620612770318,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
8,0.30439376714358846,0.2861405830361869,0.30439376714358846,4.1457689869538766e-05,0.17973017743433337,0.4290573568827656,0.2861405830361869,3.9252013838464394e-05,0.42103337912913413,0.15005207615345717,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
9,0.30125935597113335,0.2807358361962513,0.30125935597113335,4.10378596273926e-05,0.1761516887380416,0.4263670218876567,0.2807358361962513,3.85250305315544e-05,0.40918064190121367,0.15128434582427144,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
10,0.29862444234420976,0.27748215420874783,0.29862444234420976,4.06864145402488e-05,0.17518271918756417,0.42206616544101133,0.27748215420874783,3.808404818990569e-05,0.4006975263953209,0.15378589080646635,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
