split,source,sim_idx,frame,z0,z1,z2,z3,z4,z5,z6,z7
train,reid,0,0,-0.2851123511791229,1.1692849397659302,-1.3812766075134277,0.05248061940073967,1.1119974851608276,0.24805152416229248,0.07040166109800339,-1.288012146949768
train,reid,0,10,0.06112518161535263,1.1449096202850342,-1.1673004627227783,0.6970971822738647,1.0826603174209595,0.7914361357688904,-0.5198894143104553,-0.8779633641242981
train,reid,0,20,0.4048781394958496,1.1767261028289795,-1.0112080574035645,1.3598277568817139,1.112032413482666,1.3619868755340576,-1.1239213943481445,-0.5160205960273743
train,reid,0,30,0.7394159436225891,1.2353973388671875,-0.8883341550827026,2.0171287059783936,1.1696784496307373,1.9327147006988525,-1.7209453582763672,-0.18635988235473633
train,reid,0,40,1.0675721168518066,1.3181097507476807,-0.7944672107696533,2.673377752304077,1.2526241540908813,2.5066447257995605,-2.3150136470794678,0.11646530777215958
train,reid,0,50,1.3930360078811646,1.4215031862258911,-0.7243108749389648,3.334298610687256,1.3573275804519653,3.0879271030426025,-2.911491870880127,0.3992980718612671
train,reid,0,60,1.7195227146148682,1.541930079460144,-0.6722531318664551,4.005532741546631,1.4799308776855469,3.6805572509765625,-3.515665054321289,0.6692577600479126
train,reid,0,70,2.0511391162872314,1.676438570022583,-0.6331606507301331,4.693750858306885,1.6173022985458374,4.289569854736328,-4.133726596832275,0.9333364367485046
train,reid,0,80,2.3916218280792236,1.823692798614502,-0.6037428975105286,5.405605316162109,1.7679805755615234,4.920265197753906,-4.77173376083374,1.1968343257904053
train,reid,0,90,2.7444891929626465,1.9816077947616577,-0.5800104141235352,6.1469597816467285,1.9297471046447754,5.577181816101074,-5.435105323791504,1.4653820991516113
train,reid,0,100,3.113800048828125,2.1477582454681396,-0.557381272315979,6.924606800079346,2.100008726119995,6.265535831451416,-6.130096435546875,1.7455074787139893
train,reid,1,0,-0.2387334108352661,0.987360954284668,-1.1841799020767212,0.07382703572511673,0.9272109270095825,0.22597256302833557,0.038606755435466766,-1.0915511846542358
train,reid,1,10,0.10061381757259369,0.9430173635482788,-0.9540349841117859,0.6959330439567566,0.8764731884002686,0.7470079064369202,-0.5330890417098999,-0.6739753484725952
train,reid,1,20,0.41784703731536865,0.9340857267379761,-0.7716445922851562,1.2905569076538086,0.8628612756729126,1.2519636154174805,-1.0778803825378418,-0.3097291588783264
train,reid,1,30,0.7124523520469666,0.9461054801940918,-0.6235178709030151,1.8517358303070068,0.8713215589523315,1.7320928573608398,-1.5904544591903687,0.01224451418966055
train,reid,1,40,0.9871286153793335,0.9766661524772644,-0.5057618618011475,2.383624792098999,0.8993241190910339,2.190486192703247,-2.0747506618499756,0.2968968451023102
train,reid,1,50,1.244664192199707,1.0242284536361694,-0.41528207063674927,2.8908708095550537,0.9452362656593323,2.6308231353759766,-2.5351078510284424,0.5485944747924805
train,reid,1,60,1.488486409187317,1.0859580039978027,-0.34735041856765747,3.378811836242676,1.0060802698135376,3.057121753692627,-2.9765775203704834,0.773442804813385
train,reid,1,70,1.7214901447296143,1.159812569618225,-0.2983216643333435,3.8520891666412354,1.079702615737915,3.472928524017334,-3.4035089015960693,0.9763218760490417
train,reid,1,80,1.9461584091186523,1.2439701557159424,-0.26501625776290894,4.314675807952881,1.164186954498291,3.8812642097473145,-3.8196253776550293,1.1614710092544556
train,reid,1,90,2.1652016639709473,1.3365774154663086,-0.24412065744400024,4.770977973937988,1.2575879096984863,4.285492420196533,-4.229034900665283,1.3333996534347534
train,reid,1,100,2.3810412883758545,1.4369370937347412,-0.2336263358592987,5.225324630737305,1.3591567277908325,4.689131736755371,-4.635695934295654,1.4953761100769043
train,reid,2,0,-1.2072011232376099,-3.949904441833496,3.111875057220459,-3.7129099369049072,-4.077317237854004,-3.9076223373413086,3.1609320640563965,1.638042688369751
train,reid,2,10,-0.9061490893363953,-4.141845703125,3.4633140563964844,-3.2154366970062256,-4.2805047035217285,-3.5285511016845703,2.7002689838409424,2.1313154697418213
train,reid,2,20,-0.6024336814880371,-4.342319965362549,3.824176788330078,-2.715628147125244,-4.4928741455078125,-3.1497881412506104,2.2375919818878174,2.634613513946533
train,reid,2,30,-0.29440557956695557,-4.551562786102295,4.195596694946289,-2.210456609725952,-4.714692115783691,-2.768813133239746,1.7701398134231567,3.149988889694214
train,reid,2,40,0.017660925164818764,-4.769336700439453,4.577210426330566,-1.7003692388534546,-4.945708274841309,-2.3859381675720215,1.2983143329620361,3.6769423484802246
train,reid,2,50,0.33411020040512085,-4.995555877685547,4.9691338539123535,-1.1846883296966553,-5.1858344078063965,-2.000561237335205,0.8215040564537048,4.215789318084717
train,reid,2,60,0.6541118025779724,-5.23004150390625,5.370721340179443,-0.6649014949798584,-5.434879779815674,-1.613926887512207,0.3410826325416565,4.7654571533203125
train,reid,2,70,0.9781404733657837,-5.472607612609863,5.782068252563477,-0.14006642997264862,-5.692644119262695,-1.2251639366149902,-0.14382240176200867,5.326319694519043
train,reid,2,80,1.3059788942337036,-5.722928524017334,6.202741622924805,0.38952726125717163,-5.958790302276611,-0.8344478011131287,-0.6329350471496582,5.8978729248046875
train,reid,2,90,1.6373140811920166,-5.980576515197754,6.632167816162109,0.9234296083450317,-6.232858180999756,-0.4420492351055145,-1.1258434057235718,6.479412078857422
