epoch,train_objective,val_objective,train_mse_norm,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.8502284607212794,0.6908201289479621,0.8428346957423185,0.8502284607212794,0.8502284607212794,0.8502284607212794,0.6884028657223098,0.6908201289479621,0.6908201289479621,0.6908201289479621,reid,8,normalized_delta,128
2,0.6259490078609241,0.6259080370655283,0.6190968041749377,0.6259490078609241,0.6259490078609241,0.6259490078609241,0.6230653663806152,0.6259080370655283,0.6259080370655283,0.6259080370655283,reid,8,normalized_delta,128
3,0.5928176817533217,0.6241041849716567,0.5857361493534163,0.5928176817533217,0.5928176817533217,0.5928176817533217,0.6213176971359644,0.6241041849716567,0.6241041849716567,0.6241041849716567,reid,8,normalized_delta,128
4,0.5806048889301325,0.6312782319437247,0.5734568037876957,0.5806048889301325,0.5806048889301325,0.5806048889301325,0.628621494048275,0.6312782319437247,0.6312782319437247,0.6312782319437247,reid,8,normalized_delta,128
5,0.5771306002022405,0.6329237541067414,0.5699751246720552,0.5771306002022405,0.5771306002022405,0.5771306002022405,0.6303369201777969,0.6329237541067414,0.6329237541067414,0.6329237541067414,reid,8,normalized_delta,128
6,0.5744356723208176,0.6310280875622993,0.5672840978754194,0.5744356723208176,0.5744356723208176,0.5744356723208176,0.6284873800323112,0.6310280875622993,0.6310280875622993,0.6310280875622993,reid,8,normalized_delta,128
7,0.5707445620902275,0.6276489923038753,0.5635921625518485,0.5707445620902275,0.5707445620902275,0.5707445620902275,0.6251490655558882,0.6276489923038753,0.6276489923038753,0.6276489923038753,reid,8,normalized_delta,128
8,0.5657685224358973,0.622809977750876,0.5586148446327761,0.5657685224358973,0.5657685224358973,0.5657685224358973,0.6203585643816041,0.622809977750876,0.622809977750876,0.622809977750876,reid,8,normalized_delta,128
9,0.5585487560810227,0.6158387782779755,0.5514013570194182,0.5585487560810227,0.5585487560810227,0.5585487560810227,0.6134607499407139,0.6158387782779755,0.6158387782779755,0.6158387782779755,reid,8,normalized_delta,128
10,0.5465369278859151,0.6038639086473268,0.5394334621139263,0.5465369278859151,0.5465369278859151,0.5465369278859151,0.6016412945900811,0.6038639086473268,0.6038639086473268,0.6038639086473268,reid,8,normalized_delta,128
11,0.5240490834375745,0.5847633660450811,0.5171780303316681,0.5240490834375745,0.5240490834375745,0.5240490834375745,0.5828658244427061,0.5847633660450811,0.5847633660450811,0.5847633660450811,reid,8,normalized_delta,128
12,0.49138343796918266,0.5629111076123081,0.4852836903576788,0.49138343796918266,0.49138343796918266,0.49138343796918266,0.5612569090735633,0.5629111076123081,0.5629111076123081,0.5629111076123081,reid,8,normalized_delta,128
13,0.4657502647293241,0.5458124160359148,0.4603135683426732,0.4657502647293241,0.4657502647293241,0.4657502647293241,0.5442959087376948,0.5458124160359148,0.5458124160359148,0.5458124160359148,reid,8,normalized_delta,128
14,0.44810706369186704,0.5351341899950057,0.44307656131292644,0.44810706369186704,0.44810706369186704,0.44810706369186704,0.5337308726157062,0.5351341899950057,0.5351341899950057,0.5351341899950057,reid,8,normalized_delta,128
15,0.43596182657699833,0.5281656247680075,0.4311879114100808,0.43596182657699833,0.43596182657699833,0.43596182657699833,0.5268097102525644,0.5281656247680075,0.5281656247680075,0.5281656247680075,reid,8,normalized_delta,128
16,0.42643492849249587,0.5213479893282056,0.4218232052498742,0.42643492849249587,0.42643492849249587,0.42643492849249587,0.5200074184976984,0.5213479893282056,0.5213479893282056,0.5213479893282056,reid,8,normalized_delta,128
17,0.41750763262573043,0.5145593238994479,0.41298760748223257,0.41750763262573043,0.41750763262573043,0.41750763262573043,0.5132358730770648,0.5145593238994479,0.5145593238994479,0.5145593238994479,reid,8,normalized_delta,128
18,0.40969866153440976,0.5075661393930204,0.4052347554580161,0.40969866153440976,0.40969866153440976,0.40969866153440976,0.5062372029933613,0.5075661393930204,0.5075661393930204,0.5075661393930204,reid,8,normalized_delta,128
19,0.40191028169111204,0.4977616867981851,0.39758860610033336,0.40191028169111204,0.40191028169111204,0.40191028169111204,0.49636127130361274,0.4977616867981851,0.4977616867981851,0.4977616867981851,reid,8,normalized_delta,128
