epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_depablo_low_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.78657555764443,0.8287452708464116,0.7877190013465128,0.78657555764443,0.78657555764443,0.78657555764443,0.8294531052233651,0.8287452708464116,0.8287452708464116,0.8287452708464116,depablo_low_temp,6,normalized_delta,128
2,0.5484516148896594,0.7697232270147651,0.5503110418978491,0.5484516148896594,0.5484516148896594,0.5484516148896594,0.7699413761147298,0.7697232270147651,0.7697232270147651,0.7697232270147651,depablo_low_temp,6,normalized_delta,128
3,0.5013153767115192,0.7088391843135469,0.5031204918105351,0.5013153767115192,0.5013153767115192,0.5013153767115192,0.7091323657368775,0.7088391843135469,0.7088391843135469,0.7088391843135469,depablo_low_temp,6,normalized_delta,128
4,0.4850866755960803,0.6956221122818533,0.48712428333727936,0.4850866755960803,0.4850866755960803,0.4850866755960803,0.6958362494187895,0.6956221122818533,0.6956221122818533,0.6956221122818533,depablo_low_temp,6,normalized_delta,128
5,0.47726617910360036,0.6898320743639488,0.4794239196730287,0.47726617910360036,0.47726617910360036,0.47726617910360036,0.6900185977865476,0.6898320743639488,0.6898320743639488,0.6898320743639488,depablo_low_temp,6,normalized_delta,128
6,0.47337577576307877,0.6857126957329456,0.47560716616479976,0.47337577576307877,0.47337577576307877,0.47337577576307877,0.6858455664187204,0.6857126957329456,0.6857126957329456,0.6857126957329456,depablo_low_temp,6,normalized_delta,128
7,0.4696960394123667,0.6810532160452567,0.4720053833566214,0.4696960394123667,0.4696960394123667,0.4696960394123667,0.6810290082648862,0.6810532160452567,0.6810532160452567,0.6810532160452567,depablo_low_temp,6,normalized_delta,128
8,0.46524451275012996,0.6766668389609549,0.46759995863233744,0.46524451275012996,0.46524451275012996,0.46524451275012996,0.6764066483301576,0.6766668389609549,0.6766668389609549,0.6766668389609549,depablo_low_temp,6,normalized_delta,128
9,0.45857937965346013,0.6685530343966093,0.46094552672615174,0.45857937965346013,0.45857937965346013,0.45857937965346013,0.6680632603529375,0.6685530343966093,0.6685530343966093,0.6685530343966093,depablo_low_temp,6,normalized_delta,128
10,0.44729819958539385,0.6508047682873439,0.4494973901953352,0.44729819958539385,0.44729819958539385,0.44729819958539385,0.6500968683103565,0.6508047682873439,0.6508047682873439,0.6508047682873439,depablo_low_temp,6,normalized_delta,128
11,0.42658204868631927,0.614880333218025,0.4284676110469981,0.42658204868631927,0.42658204868631927,0.42658204868631927,0.6140401773154736,0.614880333218025,0.614880333218025,0.614880333218025,depablo_low_temp,6,normalized_delta,128
12,0.39579930924075213,0.5747231464483775,0.3970986555379472,0.39579930924075213,0.39579930924075213,0.39579930924075213,0.5737720451725181,0.5747231464483775,0.5747231464483775,0.5747231464483775,depablo_low_temp,6,normalized_delta,128
13,0.36054385508361614,0.5406000048387796,0.36149605235182924,0.36054385508361614,0.36054385508361614,0.36054385508361614,0.539688078337349,0.5406000048387796,0.5406000048387796,0.5406000048387796,depablo_low_temp,6,normalized_delta,128
14,0.3281184321073325,0.4784294549317565,0.32863551091010634,0.3281184321073325,0.3281184321073325,0.3281184321073325,0.4774711369536817,0.4784294549317565,0.4784294549317565,0.4784294549317565,depablo_low_temp,6,normalized_delta,128
15,0.2758791590501603,0.3277275003492832,0.2760535950821481,0.2758791590501603,0.2758791590501603,0.2758791590501603,0.32668273187300656,0.3277275003492832,0.3277275003492832,0.3277275003492832,depablo_low_temp,6,normalized_delta,128
16,0.18657607626365988,0.2201848774420796,0.18572127331342353,0.18657607626365988,0.18657607626365988,0.18657607626365988,0.220813751759124,0.2201848774420796,0.2201848774420796,0.2201848774420796,depablo_low_temp,6,normalized_delta,128
17,0.1578792566139447,0.19354602420935407,0.15735250898685896,0.1578792566139447,0.1578792566139447,0.1578792566139447,0.19404451448644977,0.19354602420935407,0.19354602420935407,0.19354602420935407,depablo_low_temp,6,normalized_delta,128
18,0.13766060423007923,0.1900743840378709,0.13695121180560244,0.13766060423007923,0.13766060423007923,0.13766060423007923,0.19055802484217566,0.1900743840378709,0.1900743840378709,0.1900743840378709,depablo_low_temp,6,normalized_delta,128
19,0.12723713893639413,0.1815923524554819,0.12659963947769842,0.12723713893639413,0.12723713893639413,0.12723713893639413,0.18205624815891497,0.1815923524554819,0.1815923524554819,0.1815923524554819,depablo_low_temp,6,normalized_delta,128
20,0.1205095738319582,0.18559285812079906,0.11987170880464347,0.1205095738319582,0.1205095738319582,0.1205095738319582,0.1860402236052323,0.18559285812079906,0.18559285812079906,0.18559285812079906,depablo_low_temp,6,normalized_delta,128
21,0.11702737503832109,0.17287062061950564,0.11655237315418689,0.11702737503832109,0.11702737503832109,0.11702737503832109,0.17328406487649772,0.17287062061950564,0.17287062061950564,0.17287062061950564,depablo_low_temp,6,normalized_delta,128
22,0.113840583202086,0.17519878904568031,0.11329575275610151,0.113840583202086,0.113840583202086,0.113840583202086,0.17564185777155217,0.17519878904568031,0.17519878904568031,0.17519878904568031,depablo_low_temp,6,normalized_delta,128
23,0.11172030046092052,0.1726069580327021,0.11128799205547885,0.11172030046092052,0.11172030046092052,0.11172030046092052,0.1730559688003268,0.1726069580327021,0.1726069580327021,0.1726069580327021,depablo_low_temp,6,normalized_delta,128
24,0.1098427309801704,0.17252737774106208,0.1094554651234495,0.1098427309801704,0.1098427309801704,0.1098427309801704,0.17299310755333863,0.17252737774106208,0.17252737774106208,0.17252737774106208,depablo_low_temp,6,normalized_delta,128
25,0.10836084631614779,0.1746109858941054,0.1080202422104776,0.10836084631614779,0.10836084631614779,0.10836084631614779,0.1750881587213371,0.1746109858941054,0.1746109858941054,0.1746109858941054,depablo_low_temp,6,normalized_delta,128
26,0.10712869483977557,0.18347884170361795,0.10685993468290882,0.10712869483977557,0.10712869483977557,0.10712869483977557,0.18394799732777756,0.18347884170361795,0.18347884170361795,0.18347884170361795,depablo_low_temp,6,normalized_delta,128
27,0.10839203084868036,0.1861239350400865,0.10821016397033083,0.10839203084868036,0.10839203084868036,0.10839203084868036,0.1865803542023059,0.1861239350400865,0.1861239350400865,0.1861239350400865,depablo_low_temp,6,normalized_delta,128
28,0.10890584971363607,0.190296192173264,0.10879065929176776,0.10890584971363607,0.10890584971363607,0.10890584971363607,0.19076284827315249,0.190296192173264,0.190296192173264,0.190296192173264,depablo_low_temp,6,normalized_delta,128
29,0.1100139065988754,0.19061267394863535,0.10994733386231881,0.1100139065988754,0.1100139065988754,0.1100139065988754,0.19112102569488343,0.19061267394863535,0.19061267394863535,0.19061267394863535,depablo_low_temp,6,normalized_delta,128
30,0.11007641076453423,0.1927274306799518,0.11004642309424909,0.11007641076453423,0.11007641076453423,0.11007641076453423,0.1932566431351006,0.1927274306799518,0.1927274306799518,0.1927274306799518,depablo_low_temp,6,normalized_delta,128
31,0.11026952400019294,0.1935253599222051,0.11028355977154876,0.11026952400019294,0.11026952400019294,0.11026952400019294,0.19405544910114259,0.1935253599222051,0.1935253599222051,0.1935253599222051,depablo_low_temp,6,normalized_delta,128
32,0.10998860807893307,0.19403280864935368,0.11003464563308578,0.10998860807893307,0.10998860807893307,0.10998860807893307,0.19455390886287205,0.19403280864935368,0.19403280864935368,0.19403280864935368,depablo_low_temp,6,normalized_delta,128
