source,frame,total,valid,true_valid,p_ratio_r2,p_ratio_mae,target_variance,position_mse,strain_x_error,strain_y_error
depablo_low_temp,5,20,20,20,0.7788829934866472,0.09405851836177667,0.0635535199374179,4.2359034493344436e-07,0.001166055610519834,0.0002639654278027592
depablo_low_temp,10,20,20,20,0.8532923168813492,0.080730720668366,0.08909196724582674,3.1056064107026773e-07,0.0009374995832331478,0.0001860048963862937
depablo_low_temp,25,20,20,20,0.9139297462990429,0.07609231878971447,0.1113451632350467,2.918321095890519e-07,0.0006962759187445044,0.00020512437768047676
depablo_low_temp,50,20,20,20,0.9450706517767239,0.0688673966686715,0.12192390929122102,7.255491112800882e-07,0.000824185274541378,0.00037608788697980345
depablo_low_temp,75,20,20,20,0.9509923771325319,0.06381554267401932,0.1271388104990921,1.5453742236104518e-06,0.0008851727470755577,0.0005915293557336553
depablo_low_temp,100,20,20,20,0.948121876099654,0.06354633202604901,0.1309363081666797,2.945140030874427e-06,0.0012171014212071895,0.000825387067743577
depablo_mixed_temp,5,20,20,20,0.449736819009251,0.26716607707198275,0.22679945757564682,2.127014754478296e-05,0.004381907313654665,0.0009815052930207458
depablo_mixed_temp,10,20,20,20,0.46572080028909824,0.23444133782903043,0.17922109704665723,2.1804227817767696e-05,0.003869259572820738,0.0006438787851948291
depablo_mixed_temp,25,20,20,20,0.7094014690990396,0.18239724412583394,0.18142652653321048,2.1415997281337695e-05,0.00361285520484671,0.0008234306704252958
depablo_mixed_temp,50,20,20,20,0.7597713457284502,0.12865301300037432,0.12905106469273595,2.3088782140234797e-05,0.003276507486589253,0.0011636343115242198
depablo_mixed_temp,75,20,20,20,0.8391548465490131,0.11909229806215368,0.1721180025747532,2.17767174092387e-05,0.002570169232785702,0.001086383091751486
depablo_mixed_temp,100,20,20,20,0.9195292631593076,0.06697351769740788,0.12643548055144446,3.0987540782234646e-05,0.003249028651043773,0.0011776459112297743
lj_noisy,5,20,20,20,-10.349831739601045,0.0895480366908877,0.0012192600578043978,1.787802676567196e-07,0.0008159935765434057,0.00026238605205435305
lj_noisy,10,20,20,20,-4.059930308048597,0.08246700856753106,0.002153844244672589,1.294396418494159e-07,0.0006025428272550925,0.00023868221032898873
lj_noisy,25,20,20,20,-0.2827359154180804,0.05680887849891629,0.004116859972161529,3.596666289240602e-07,0.0004453543806448579,0.00027064718306064607
lj_noisy,50,20,20,20,0.4679592853663006,0.04326429408976144,0.004765160046327359,1.6514282179969086e-06,0.0005457384046167135,0.00025133459130302074
lj_noisy,75,20,20,20,0.33629014917431566,0.0500984040756489,0.005096114207392416,4.27410818701901e-06,0.0007098124362528325,0.00040307690505869687
lj_noisy,100,20,20,20,-0.003834167066681271,0.05704840680695433,0.005310082358180217,8.441761337962816e-06,0.001023654080927372,0.0007204631925560534
reid,5,20,20,20,-3.6182049319659093,0.23804175868069527,0.02154076783415691,7.624496292102379e-08,0.0005305056678480468,0.00023078370777511735
reid,10,20,20,20,-0.7207775914751626,0.1797522243872204,0.028346618455362994,7.976749110127912e-08,0.0004077356890775263,0.00028025532847095744
reid,25,20,20,20,0.6414243006732493,0.0929836140172402,0.034074291474254684,3.3673659185495806e-07,0.000399737898260355,0.00037105391020304524
reid,50,20,20,20,0.9371387017059611,0.03977347744088569,0.03674579830514,1.3463255911005944e-06,0.0004622694570571184,0.0003013289529917529
reid,75,20,20,20,0.9570387032206356,0.030877638650849942,0.03814548712888468,3.3328337053717406e-06,0.0006329634226858616,0.0003002888297487516
reid,100,20,20,20,0.9448766203336054,0.037105381678456395,0.039261933802947645,6.502447621414831e-06,0.00112952901981771,0.0004696461372077465
