epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_depablo_low_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.8001949614992268,0.8312441126909107,0.8013844324766021,0.8001949614992268,0.8001949614992268,0.8001949614992268,0.8320592105155811,0.8312441126909107,0.8312441126909107,0.8312441126909107,depablo_low_temp,6,normalized_delta,128
2,0.5613054205712519,0.8061039805179462,0.5628580167105324,0.5613054205712519,0.5613054205712519,0.5613054205712519,0.8052158904611133,0.8061039805179462,0.8061039805179462,0.8061039805179462,depablo_low_temp,6,normalized_delta,128
3,0.5116776453037011,0.7287423808011226,0.5138316946202203,0.5116776453037011,0.5116776453037011,0.5116776453037011,0.7287274861591868,0.7287423808011226,0.7287423808011226,0.7287423808011226,depablo_low_temp,6,normalized_delta,128
4,0.488315505201095,0.6974304398463573,0.4902889574240697,0.488315505201095,0.488315505201095,0.488315505201095,0.6977532065939158,0.6974304398463573,0.6974304398463573,0.6974304398463573,depablo_low_temp,6,normalized_delta,128
5,0.4788868495508244,0.6898373029835057,0.48100585770842275,0.4788868495508244,0.4788868495508244,0.4788868495508244,0.6901186780014541,0.6898373029835057,0.6898373029835057,0.6898373029835057,depablo_low_temp,6,normalized_delta,128
6,0.47425964855049785,0.6849564029544126,0.47641309542875543,0.47425964855049785,0.47425964855049785,0.47425964855049785,0.6852010169823188,0.6849564029544126,0.6849564029544126,0.6849564029544126,depablo_low_temp,6,normalized_delta,128
7,0.4699239748481073,0.6795090776286088,0.4720889164232894,0.4699239748481073,0.4699239748481073,0.4699239748481073,0.6797268363006879,0.6795090776286088,0.6795090776286088,0.6795090776286088,depablo_low_temp,6,normalized_delta,128
8,0.46404287862150295,0.6718078841804527,0.46619707022450474,0.46404287862150295,0.46404287862150295,0.46404287862150295,0.6720496380294207,0.6718078841804527,0.6718078841804527,0.6718078841804527,depablo_low_temp,6,normalized_delta,128
9,0.45468315248818775,0.6585659611155279,0.4567858995771722,0.45468315248818775,0.45468315248818775,0.45468315248818775,0.6589234074926935,0.6585659611155279,0.6585659611155279,0.6585659611155279,depablo_low_temp,6,normalized_delta,128
10,0.44042296472348663,0.634868446883047,0.44239256403555993,0.44042296472348663,0.44042296472348663,0.44042296472348663,0.6352953322639223,0.634868446883047,0.634868446883047,0.634868446883047,depablo_low_temp,6,normalized_delta,128
11,0.4241273940785935,0.6124602248019073,0.42569405160060053,0.4241273940785935,0.4241273940785935,0.4241273940785935,0.6127171016705688,0.6124602248019073,0.6124602248019073,0.6124602248019073,depablo_low_temp,6,normalized_delta,128
12,0.40270146154063313,0.5815730550675653,0.4037563182413578,0.40270146154063313,0.40270146154063313,0.40270146154063313,0.5816954945912585,0.5815730550675653,0.5815730550675653,0.5815730550675653,depablo_low_temp,6,normalized_delta,128
