epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_depablo_mixed_temp_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_depablo_low_temp_reconstruction,val_source_reid_reconstruction,val_source_depablo_mixed_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
11,0.6378071904182434,1.1734071060230857,0.6512375473976135,0.20954806506633758,1.2260661363601684,0.4778073698282242,0.6378071904182433,1.2260661363601684,1.354040970614082,0.5844571849233225,0.3369966468920833,2.598767466294138,1.173407099369848,2.598767466294138,shared3,2,normalized_delta,128
12,0.6184018433094025,1.1783438387670016,0.6343508183956146,0.18783099800348282,1.219609832763672,0.44776470959186554,0.6184018467863401,1.219609832763672,1.3632831896606246,0.5801134007541757,0.33350230510297574,2.6214158447165237,1.1783438501912251,2.6214158447165237,shared3,2,normalized_delta,128
13,0.6051802515983582,1.163865157804991,0.6197240769863128,0.18309745639562608,1.1961147427558898,0.43632854521274567,0.6051802481214205,1.1961147427558898,1.3476674668098751,0.5665132481800882,0.31131155706549946,2.6137706637382507,1.1638651563279463,2.6137706637382507,shared3,2,normalized_delta,128
14,0.5920811027288437,1.1709948753055772,0.6091844439506531,0.18538685217499734,1.1838598370552063,0.406996613740921,0.5920811009903749,1.1838598370552063,1.3585701545602398,0.5582548798699128,0.307511571637894,2.647218177820507,1.1709948764427713,2.647218177820507,shared3,2,normalized_delta,128
15,0.5772610604763031,1.180303966057928,0.5926089465618134,0.16537597328424453,1.1661431550979615,0.4002640336751938,0.5772610540191333,1.1661431550979615,1.372256895586064,0.5512340289981742,0.3089615078740998,2.6807163583604914,1.1803039650775886,2.6807163583604914,shared3,2,normalized_delta,128
16,0.5689662545919418,1.1702134433545563,0.5843862235546112,0.1528149276971817,1.1617373645305633,0.39234648644924164,0.5689662595589956,1.1617373645305633,1.3589689137119996,0.5448441163489693,0.31321388922239607,2.6525823254334298,1.170213443668265,2.6525823254334298,shared3,2,normalized_delta,128
17,0.5658766061067582,1.1537898772641233,0.5800372123718261,0.14183632358908654,1.142383301258087,0.4134101942181587,0.5658766063551107,1.142383301258087,1.3358253606055912,0.538757441702642,0.31967283644174277,2.6029393506677527,1.1537898762707124,2.6029393506677527,shared3,2,normalized_delta,128
18,0.5536191046237946,1.1450968240436754,0.5716805934906006,0.14180396273732185,1.1614497244358062,0.3576036557555199,0.5536191143095492,1.1614497244358062,1.32424196600914,0.5338533472857977,0.3217763583126821,2.5796607927272195,1.145096832775233,2.5796607927272195,shared3,2,normalized_delta,128
19,0.5457541197538376,1.1343913282218732,0.560601931810379,0.1331548012793064,1.122856044769287,0.3812514990568161,0.5457541150351365,1.122856044769287,1.3100551898542203,0.5323629123599906,0.3201940721194995,2.5506170075190693,1.1343913306661866,2.5506170075190693,shared3,2,normalized_delta,128
20,0.5376985102891922,1.1307753189613945,0.5551508724689483,0.13315466567873954,1.1372096359729766,0.34273121505975723,0.5376985055704911,1.1372096359729766,1.3042519087854185,0.534094409330895,0.3204451817430948,2.5377863742803273,1.1307753217847722,2.5377863742803273,shared3,2,normalized_delta,128
21,0.5236578732728958,1.129185964559254,0.5439859241247177,0.13005152270197867,1.1295703887939452,0.3113517016172409,0.5236578710377217,1.1295703887939452,1.3016425186081937,0.5386679243884589,0.31758947415571465,2.5313004769777,1.1291859585072912,2.5313004769777,shared3,2,normalized_delta,128
22,0.5202388435602188,1.129938837101585,0.5426883935928345,0.1304994635283947,1.154086858034134,0.2761301726102829,0.5202388313909372,1.154086858034134,1.3027106084321673,0.5456266672987687,0.31184943298760215,2.532340411136025,1.1299388371407986,2.532340411136025,shared3,2,normalized_delta,128
23,0.5039435178041458,1.1371340472447244,0.525120085477829,0.1285981997847557,1.110604190826416,0.272628153860569,0.5039435148239135,1.110604190826416,1.3118665597940746,0.5544325116433595,0.314783843175361,2.54218580220875,1.1371340523424902,2.54218580220875,shared3,2,normalized_delta,128
24,0.4934270203113556,1.144518906819193,0.5160499513149261,0.13249263614416124,1.0997063398361206,0.24808208495378495,0.4934270203113556,1.0997063398361206,1.3198883944436124,0.5640352488740494,0.3197753099626616,2.5497461513469095,1.1445189033945402,2.5497461513469095,shared3,2,normalized_delta,128
25,0.49003168344497683,1.1524516591900273,0.5114087373018265,0.13183236867189407,1.084631907939911,0.25363077521324157,0.49003168394168223,1.084631907939911,1.3290642512472053,0.574223201878761,0.3262837556239806,2.55684801842037,1.1524516586410372,2.55684801842037,shared3,2,normalized_delta,128
26,0.4802996039390564,1.1591912263318112,0.5027897983789444,0.1335081212222576,1.0677022695541383,0.23968845158815383,0.48029961412151656,1.0677022695541383,1.3360245223108091,0.580789572706348,0.3339987950889688,2.5627853061023513,1.159191224632556,2.5627853061023513,shared3,2,normalized_delta,128
27,0.4736274391412735,1.1644768539227937,0.4956358432769775,0.13990190774202346,1.0482885539531708,0.23269184455275535,0.4736274354159831,1.0482885539531708,1.341011854535655,0.5863579219893406,0.34499287228835257,2.5620797470996255,1.164476847125773,2.5620797470996255,shared3,2,normalized_delta,128
28,0.47668956518173217,1.164069692712081,0.49874319434165953,0.1351226270198822,1.0623879551887512,0.23255811184644698,0.4766895646850268,1.0623879551887512,1.3407602612909517,0.5838243549591616,0.3454626463353634,2.5629220811944258,1.1640696941629836,2.5629220811944258,shared3,2,normalized_delta,128
29,0.47302505671977996,1.163572246777384,0.49489020705223086,0.13718554005026817,1.0550159811973572,0.22687364369630814,0.47302505498131114,1.0550159811973572,1.3403997393030869,0.5852166607975959,0.34256155361470425,2.562938522665124,1.1635722456924746,2.562938522665124,shared3,2,normalized_delta,128
