split,source,sim_idx,frame,z0,z1,z2,z3
train,reid,0,0,1.9397952556610107,-1.755825161933899,1.3126076459884644,-1.4658832550048828
train,reid,0,10,1.9858930110931396,-1.6983269453048706,1.2948107719421387,-2.037487268447876
train,reid,0,20,2.0487864017486572,-1.6616535186767578,1.2898027896881104,-2.6553449630737305
train,reid,0,30,2.1059999465942383,-1.6303925514221191,1.2815150022506714,-3.29239821434021
train,reid,0,40,2.1553609371185303,-1.6045489311218262,1.268707275390625,-3.9465949535369873
train,reid,0,50,2.196444272994995,-1.5845983028411865,1.2511992454528809,-4.618272304534912
train,reid,0,60,2.228853464126587,-1.570934534072876,1.2287873029708862,-5.308206081390381
train,reid,0,70,2.2527339458465576,-1.5642683506011963,1.2016973495483398,-6.0168986320495605
train,reid,0,80,2.2685482501983643,-1.5655920505523682,1.1703740358352661,-6.7455573081970215
train,reid,0,90,2.276689052581787,-1.5757147073745728,1.1352403163909912,-7.494314193725586
train,reid,0,100,2.2777371406555176,-1.595658540725708,1.0968245267868042,-8.264334678649902
train,reid,1,0,1.9572888612747192,-2.089451789855957,1.4706085920333862,-0.30527985095977783
train,reid,1,10,2.035069704055786,-2.0352420806884766,1.4686800241470337,-0.9555767774581909
train,reid,1,20,2.1183555126190186,-1.9960105419158936,1.4708529710769653,-1.6534565687179565
train,reid,1,30,2.188650369644165,-1.9606661796569824,1.4647979736328125,-2.3691940307617188
train,reid,1,40,2.244079351425171,-1.9291417598724365,1.449718952178955,-3.0965468883514404
train,reid,1,50,2.2842843532562256,-1.9019073247909546,1.425824522972107,-3.830301523208618
train,reid,1,60,2.309182643890381,-1.8793023824691772,1.393420934677124,-4.565860748291016
train,reid,1,70,2.318924903869629,-1.8613229990005493,1.3528729677200317,-5.298697471618652
train,reid,1,80,2.313884735107422,-1.8479149341583252,1.304647445678711,-6.024702072143555
train,reid,1,90,2.2945618629455566,-1.8390414714813232,1.249239444732666,-6.740588188171387
train,reid,1,100,2.261935234069824,-1.8344759941101074,1.1874102354049683,-7.4429030418396
train,reid,2,0,1.876136064529419,-2.1431753635406494,1.4254677295684814,-0.4935075640678406
train,reid,2,10,1.7975969314575195,-1.9781124591827393,1.3147258758544922,-0.8956747651100159
train,reid,2,20,1.7107155323028564,-1.8150734901428223,1.1983261108398438,-1.3141453266143799
train,reid,2,30,1.6167867183685303,-1.6552655696868896,1.0774396657943726,-1.7477810382843018
train,reid,2,40,1.516196608543396,-1.4992831945419312,0.9525228142738342,-2.195262908935547
train,reid,2,50,1.4095879793167114,-1.347711205482483,0.8242018222808838,-2.655155897140503
train,reid,2,60,1.297032356262207,-1.2007414102554321,0.6926565766334534,-3.1259005069732666
