epoch,train_loss,val_loss,train_dz_mse_norm,train_loss_raw,train_position_loss,val_dz_mse_norm,val_dz_mse_raw,val_position_loss,val_rollout_p_ratio_r2,val_rollout_p_ratio_pearson,val_rollout_used,val_rollout_macro_source_p_ratio_r2,val_rollout_min_source_p_ratio_r2,val_rollout_macro_source_endpoint_p_ratio_r2,val_rollout_min_source_endpoint_p_ratio_r2,val_rollout_source_reid_p_ratio_r2,val_rollout_source_depablo_low_temp_p_ratio_r2,val_rollout_source_lj_noisy_p_ratio_r2,val_rollout_source_reid_endpoint_p_ratio_r2,val_rollout_source_depablo_low_temp_endpoint_p_ratio_r2,val_rollout_source_lj_noisy_endpoint_p_ratio_r2,val_rollout_p_ratio_r2_step_100,stage,unroll_steps,stage_epoch,dataset,latent_dim,target_mode,hidden_size,propagator_loss,propagator_objective,propagator_multistep_horizons,propagator_multistep_loss,propagator_step_stride,initial_velocity
1,1.1442447620279648,1.2388260265191395,1.1442447620279648,0.0013083047438960742,0.0,1.2388260265191395,0.001331339464134847,0.0,,,,,,,,,,,,,,,1,1,1,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
2,1.1297050644369686,1.2086465458075206,1.1297050644369686,0.0012917912989745244,0.0,1.2086465458075206,0.0012952314282301813,0.0,0.7445803651653463,0.9820434939177688,60.0,-3.292545902436366,-11.652269399718973,-3.292545902436366,-11.652269399718973,0.8341397318194218,0.9404919605904534,-11.652269399718973,0.8341397318194218,0.9404919605904534,-11.652269399718973,0.7445803651653463,1,1,2,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
3,1.0784736591226913,1.1439291437466939,1.0784736591226913,0.0012272926088532105,0.0,1.1439291437466939,0.001217768023100992,0.0,,,,,,,,,,,,,,,1,1,3,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
4,0.9930286091916701,1.0133332709471385,0.9930286091916701,0.0011219239403384134,0.0,1.0133332709471385,0.00106306040349106,0.0,0.8554108026469843,0.9831095051261942,60.0,-1.4325933445141334,-6.174533824527852,-1.4325933445141334,-6.174533824527852,0.9115844005702174,0.9651693904152336,-6.174533824527852,0.9115844005702174,0.9651693904152336,-6.174533824527852,0.8554108026469843,1,1,4,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
5,0.8285700889194713,0.8030627767244974,0.8285700889194713,0.0009232480421333629,0.0,0.8030627767244974,0.000822968800396969,0.0,,,,,,,,,,,,,,,1,1,5,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
6,0.6095644235610962,0.5695332487424215,0.6095644235610962,0.0006718912696027581,0.0,0.5695332487424215,0.0005891047330806032,0.0,0.9655459017911039,0.9844617177425813,60.0,0.6941523705985938,0.1918890408992493,0.6941523705985938,0.1918890408992493,0.9167966887219495,0.9737713821745823,0.1918890408992493,0.9167966887219495,0.9737713821745823,0.1918890408992493,0.9655459017911039,1,1,6,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
7,0.44086725746884065,0.44005609303712845,0.44086725746884065,0.0005117867104298271,0.0,0.44005609303712845,0.0004922725226303252,0.0,,,,,,,,,,,,,,,1,1,7,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
8,0.3536863695172703,0.3514811098575592,0.3536863695172703,0.000423874515998999,0.0,0.3514811098575592,0.00038997214869596064,0.0,0.9617170071691612,0.9838035191539939,60.0,0.7140657745606109,0.2838586193352355,0.7140657745606109,0.2838586193352355,0.8894164240220415,0.9689222803245557,0.2838586193352355,0.8894164240220415,0.9689222803245557,0.2838586193352355,0.9617170071691612,1,1,8,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
9,0.28749031792668733,0.277077234039704,0.28749031792668733,0.0003501052509390694,0.0,0.277077234039704,0.00031721205353581655,0.0,,,,,,,,,,,,,,,1,1,9,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
10,0.23515111646231482,0.2194835605720679,0.23515111646231482,0.00029135979489450725,0.0,0.2194835605720679,0.0002590099817704565,0.0,0.9650300951520655,0.985299012782117,60.0,0.7202977782842027,0.2909113486771776,0.7202977782842027,0.2909113486771776,0.8949248421868171,0.9750571439886132,0.2909113486771776,0.8949248421868171,0.9750571439886132,0.2909113486771776,0.9650300951520655,1,1,10,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
