epoch,train_loss,val_loss,train_dz_mse_norm,train_loss_raw,train_source_depablo_low_temp_loss_norm,train_source_reid_loss_norm,val_dz_mse_norm,val_dz_mse_raw,val_source_reid_loss_norm,val_source_depablo_low_temp_loss_norm,dataset,latent_dim,target_mode,hidden_size,propagator_loss,propagator_objective,propagator_multistep_horizons,propagator_multistep_loss,propagator_step_stride,initial_velocity
1,0.7525389252537226,0.3831879394278529,0.7525389252537226,0.0007552784873078199,0.3590264977460884,1.1460513556937137,0.3831879394278529,0.0003705524277630542,0.4563506073579192,0.30994191209971905,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
2,0.32530200741736287,0.2251989777494118,0.32530200741736287,0.0003557057815592691,0.20399469843351217,0.4466093179870801,0.2251989777494118,0.00022050421181970924,0.27426043691218366,0.17591117768827827,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
3,0.21911914063146315,0.16762691545071096,0.21911914063146315,0.00023250316533734124,0.1259205831012812,0.3123176970320892,0.16762691545071096,0.00016160043829594576,0.23870632309792564,0.09840315687283874,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
4,0.17414198166514974,0.1601278999068561,0.17414198166514974,0.00018015794934815704,0.08630284526381626,0.26198111760269205,0.1601278999068561,0.0001600976641516427,0.24265746487956494,0.08101826986763626,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
5,0.1601556119131276,0.15765615690351803,0.1601556119131276,0.00016567332888195986,0.07791074955589082,0.242400474606987,0.15765615690351803,0.0001607939721406453,0.24586244851630182,0.07410790294222534,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
6,0.15155632213416348,0.15901198825423968,0.15155632213416348,0.00015733341451668381,0.0739637591004611,0.22914888546708598,0.15901198825423968,0.0001643798704487589,0.2511466666138731,0.0727252805121243,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
7,0.14578759879711642,0.1593563468277316,0.14578759879711642,0.00015173646316400273,0.07121225763635942,0.22036294004763943,0.1593563468277316,0.00016594575572303504,0.25594839915726336,0.0690636496883817,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
8,0.1407734845955688,0.1567103235688281,0.1407734845955688,0.00014665125572682736,0.06913651214037315,0.21241045710312795,0.1567103235688281,0.0001636576652581005,0.25260159154841677,0.0675630599828437,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
9,0.13710786034184766,0.1571407063215939,0.13710786034184766,0.00014276918265538434,0.06672277678567243,0.2074929438830619,0.1571407063215939,0.00016494315264014813,0.25847693519550374,0.06388815846014768,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
10,0.1341786455048854,0.15335206615777844,0.1341786455048854,0.00013945663240483408,0.06554104430399027,0.20281624642900195,0.15335206615777844,0.0001599132707056526,0.2501005199663341,0.06363953929301351,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
