epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_depablo_low_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.7832321483445795,0.8164143833564594,0.7844348507884301,0.7832321483445795,0.7832321483445795,0.7832321483445795,0.8174489021766931,0.8164143833564594,0.8164143833564594,0.8164143833564594,depablo_low_temp,4,normalized_delta,128
2,0.5509485934910021,0.8236821823520586,0.5527224139555504,0.5509485934910021,0.5509485934910021,0.5509485934910021,0.8217499601305462,0.8236821823520586,0.8236821823520586,0.8236821823520586,depablo_low_temp,4,normalized_delta,128
3,0.5108274357099282,0.7226523116114549,0.5129205697853314,0.5108274357099282,0.5108274357099282,0.5108274357099282,0.7226881693932228,0.7226523116114549,0.7226523116114549,0.7226523116114549,depablo_low_temp,4,normalized_delta,128
4,0.4877209611237049,0.6965052876621485,0.4897369529463743,0.4877209611237049,0.4877209611237049,0.4877209611237049,0.696796743577579,0.6965052876621485,0.6965052876621485,0.6965052876621485,depablo_low_temp,4,normalized_delta,128
5,0.47782399152454574,0.6893452309304848,0.48001443030018554,0.47782399152454574,0.47782399152454574,0.47782399152454574,0.6895865385595243,0.6893452309304848,0.6893452309304848,0.6893452309304848,depablo_low_temp,4,normalized_delta,128
6,0.4733747579549488,0.6850248627888504,0.47564728054168975,0.4733747579549488,0.4733747579549488,0.4733747579549488,0.6852181566355284,0.6850248627888504,0.6850248627888504,0.6850248627888504,depablo_low_temp,4,normalized_delta,128
7,0.4696883875876665,0.6798952161334455,0.47204241929085633,0.4696883875876665,0.4696883875876665,0.4696883875876665,0.6800167676701676,0.6798952161334455,0.6798952161334455,0.6798952161334455,depablo_low_temp,4,normalized_delta,128
8,0.4655684039977036,0.6745863202668261,0.4680112730319563,0.4655684039977036,0.4655684039977036,0.4655684039977036,0.6745498801174108,0.6745863202668261,0.6745863202668261,0.6745863202668261,depablo_low_temp,4,normalized_delta,128
9,0.46055988412546484,0.6696458497171989,0.4630405726401429,0.46055988412546484,0.46055988412546484,0.46055988412546484,0.6693315281736432,0.6696458497171989,0.6696458497171989,0.6696458497171989,depablo_low_temp,4,normalized_delta,128
10,0.45275530677876974,0.6643280788121046,0.45517056053014177,0.45275530677876974,0.45275530677876974,0.45275530677876974,0.6637364401685772,0.6643280788121046,0.6643280788121046,0.6643280788121046,depablo_low_temp,4,normalized_delta,128
11,0.43930991113578016,0.6506340491469018,0.44145716050345646,0.43930991113578016,0.43930991113578016,0.43930991113578016,0.6498988276725868,0.6506340491469018,0.6506340491469018,0.6506340491469018,depablo_low_temp,4,normalized_delta,128
12,0.4140745960568127,0.6189877383876592,0.4158749299712087,0.4140745960568127,0.4140745960568127,0.4140745960568127,0.6180290142074227,0.6189877383876592,0.6189877383876592,0.6189877383876592,depablo_low_temp,4,normalized_delta,128
13,0.3700782178558017,0.5797804764006287,0.37160487581828705,0.3700782178558017,0.3700782178558017,0.3700782178558017,0.5789495691133197,0.5797804764006287,0.5797804764006287,0.5797804764006287,depablo_low_temp,4,normalized_delta,128
14,0.3058371790537709,0.4027314040286001,0.3061091333137531,0.3058371790537709,0.3058371790537709,0.3058371790537709,0.40202995503204875,0.4027314040286001,0.4027314040286001,0.4027314040286001,depablo_low_temp,4,normalized_delta,128
15,0.21567628397361227,0.2977271495619789,0.21259739102893754,0.21567628397361227,0.21567628397361227,0.21567628397361227,0.29795325218583457,0.2977271495619789,0.2977271495619789,0.2977271495619789,depablo_low_temp,4,normalized_delta,128
16,0.1664349593369192,0.2241389866831014,0.16476321445385878,0.1664349593369192,0.1664349593369192,0.1664349593369192,0.22445759338734206,0.2241389866831014,0.2241389866831014,0.2241389866831014,depablo_low_temp,4,normalized_delta,128
17,0.1539166941650604,0.18949487261124887,0.15259763620989888,0.1539166941650604,0.1539166941650604,0.1539166941650604,0.1899295825714944,0.18949487261124887,0.18949487261124887,0.18949487261124887,depablo_low_temp,4,normalized_delta,128
18,0.14211021611270935,0.18610213065403514,0.14077699167751953,0.14211021611270935,0.14211021611270935,0.14211021611270935,0.1864694367395714,0.18610213065403514,0.18610213065403514,0.18610213065403514,depablo_low_temp,4,normalized_delta,128
19,0.13246237294454324,0.18465737628866918,0.13109487727480498,0.13246237294454324,0.13246237294454324,0.13246237294454324,0.18493433590629138,0.18465737628866918,0.18465737628866918,0.18465737628866918,depablo_low_temp,4,normalized_delta,128
20,0.12692690652452018,0.18333109469676856,0.12562238510796114,0.12692690652452018,0.12692690652452018,0.12692690652452018,0.18354453734355047,0.18333109469676856,0.18333109469676856,0.18333109469676856,depablo_low_temp,4,normalized_delta,128
21,0.12257727475738839,0.18151903759280685,0.12134588760274806,0.12257727475738839,0.12257727475738839,0.12257727475738839,0.18169950033188798,0.18151903759280685,0.18151903759280685,0.18151903759280685,depablo_low_temp,4,normalized_delta,128
