split,source,sim_idx,frame,z0,z1,z2,z3
train,depablo_low_temp,0,0,-1.3976861238479614,0.9843432903289795,-2.288623332977295,1.294668197631836
train,depablo_low_temp,0,10,-1.2481153011322021,0.4759940505027771,-2.190147876739502,0.3979184031486511
train,depablo_low_temp,0,20,-1.1350771188735962,-0.03321371600031853,-2.15049147605896,-0.5100029110908508
train,depablo_low_temp,0,30,-1.0452755689620972,-0.5544511675834656,-2.151583671569824,-1.4464941024780273
train,depablo_low_temp,0,40,-0.9796702861785889,-1.0871434211730957,-2.1948180198669434,-2.4107704162597656
train,depablo_low_temp,0,50,-0.9383615255355835,-1.6304528713226318,-2.2801337242126465,-3.401348829269409
train,depablo_low_temp,0,60,-0.9226863384246826,-2.1841185092926025,-2.4096217155456543,-4.418120384216309
train,depablo_low_temp,0,70,-0.933464527130127,-2.747436046600342,-2.5843911170959473,-5.4600090980529785
train,depablo_low_temp,0,80,-0.9707669019699097,-3.3207247257232666,-2.804687261581421,-6.5276899337768555
train,depablo_low_temp,0,90,-1.0355523824691772,-3.902949810028076,-3.071760654449463,-7.619524002075195
train,depablo_low_temp,0,100,-1.1290898323059082,-4.494701385498047,-3.38783597946167,-8.736983299255371
train,depablo_low_temp,1,0,-2.818336248397827,1.8344521522521973,-4.284623622894287,2.588789701461792
train,depablo_low_temp,1,10,-3.0025687217712402,1.5893712043762207,-4.645086288452148,2.0971038341522217
train,depablo_low_temp,1,20,-3.2996463775634766,1.3628487586975098,-5.181097984313965,1.6107721328735352
train,depablo_low_temp,1,30,-3.6495094299316406,1.1127557754516602,-5.808774948120117,1.0663893222808838
train,depablo_low_temp,1,40,-4.0447893142700195,0.839528501033783,-6.516330718994141,0.4664890468120575
train,depablo_low_temp,1,50,-4.482046127319336,0.5456658601760864,-7.297611236572266,-0.18347257375717163
train,depablo_low_temp,1,60,-4.957353591918945,0.23225055634975433,-8.14604663848877,-0.8804831504821777
train,depablo_low_temp,1,70,-5.467073440551758,-0.09849923104047775,-9.055195808410645,-1.619515299797058
train,depablo_low_temp,1,80,-6.012912273406982,-0.4432758390903473,-10.026863098144531,-2.394861936569214
train,depablo_low_temp,1,90,-6.590893745422363,-0.8030175566673279,-11.054931640625,-3.207209587097168
train,depablo_low_temp,1,100,-7.204337120056152,-1.174413800239563,-12.143789291381836,-4.051283836364746
train,depablo_low_temp,2,0,-1.483799695968628,1.1194640398025513,-2.3784961700439453,1.538253903388977
train,depablo_low_temp,2,10,-1.442287802696228,0.6623472571372986,-2.43613862991333,0.7116173505783081
train,depablo_low_temp,2,20,-1.4648865461349487,0.18312296271324158,-2.6021273136138916,-0.1723097860813141
train,depablo_low_temp,2,30,-1.5246860980987549,-0.3377438187599182,-2.839107036590576,-1.1431477069854736
train,depablo_low_temp,2,40,-1.6185728311538696,-0.8994935750961304,-3.1418795585632324,-2.1987051963806152
train,depablo_low_temp,2,50,-1.7459858655929565,-1.4988126754760742,-3.508650302886963,-3.3327484130859375
train,depablo_low_temp,2,60,-1.9055962562561035,-2.133706569671631,-3.9367034435272217,-4.54119873046875
train,depablo_low_temp,2,70,-2.096453905105591,-2.80000376701355,-4.42335319519043,-5.816095352172852
train,depablo_low_temp,2,80,-2.318601131439209,-3.4928946495056152,-4.967352867126465,-7.148554801940918
train,depablo_low_temp,2,90,-2.573012590408325,-4.208653450012207,-5.56917142868042,-8.53187370300293
train,depablo_low_temp,2,100,-2.858398199081421,-4.943477153778076,-6.225693702697754,-9.958681106567383
train,depablo_low_temp,3,0,0.09911946207284927,0.20264403522014618,-0.1526491791009903,0.1500519961118698
train,depablo_low_temp,3,10,0.3463679254055023,-0.23653732240200043,0.11830165982246399,-0.5988651514053345
train,depablo_low_temp,3,20,0.5917149186134338,-0.6779614686965942,0.3854294419288635,-1.352484107017517
train,depablo_low_temp,3,30,0.8367986083030701,-1.1246299743652344,0.6505966186523438,-2.1158764362335205
train,depablo_low_temp,3,40,1.0813754796981812,-1.57619047164917,0.9135210514068604,-2.888450860977173
train,depablo_low_temp,3,50,1.325693130493164,-2.0331742763519287,1.174456000328064,-3.671123743057251
train,depablo_low_temp,3,60,1.5693567991256714,-2.4952356815338135,1.432864785194397,-4.463356018066406
train,depablo_low_temp,3,70,1.8126062154769897,-2.962977170944214,1.688966989517212,-5.266201019287109
