epoch,train_objective,val_objective,train_mse_norm,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.8792664147913456,0.6911649621324614,0.8718819298242267,0.8792664147913456,0.8792664147913456,0.8792664147913456,0.6889480301178992,0.6911649621324614,0.6911649621324614,0.6911649621324614,reid,8,normalized_delta,128
2,0.6363664625506652,0.6284307383175474,0.6297153418001376,0.6363664625506652,0.6363664625506652,0.6363664625506652,0.6256508119986393,0.6284307383175474,0.6284307383175474,0.6284307383175474,reid,8,normalized_delta,128
3,0.5993740290795502,0.6155150335980579,0.5924448953255227,0.5993740290795502,0.5993740290795502,0.5993740290795502,0.6127896482648794,0.6155150335980579,0.6155150335980579,0.6155150335980579,reid,8,normalized_delta,128
4,0.5801663475601296,0.6191042060381733,0.5731416987549317,0.5801663475601296,0.5801663475601296,0.5801663475601296,0.6165039007901214,0.6191042060381733,0.6191042060381733,0.6191042060381733,reid,8,normalized_delta,128
5,0.5754539267012947,0.6233728669176344,0.5683653064072132,0.5754539267012947,0.5754539267012947,0.5754539267012947,0.620846150937723,0.6233728669176344,0.6233728669176344,0.6233728669176344,reid,8,normalized_delta,128
6,0.5741758865941512,0.6242544851702405,0.5670814647682403,0.5741758865941512,0.5741758865941512,0.5741758865941512,0.62177501678525,0.6242544851702405,0.6242544851702405,0.6242544851702405,reid,8,normalized_delta,128
7,0.5721566116143214,0.6235156895272667,0.5650597076470915,0.5721566116143214,0.5721566116143214,0.5721566116143214,0.6210756004002178,0.6235156895272667,0.6235156895272667,0.6235156895272667,reid,8,normalized_delta,128
8,0.5691495510504434,0.6216578821331495,0.5620497307495067,0.5691495510504434,0.5691495510504434,0.5691495510504434,0.6192696988146054,0.6216578821331495,0.6216578821331495,0.6216578821331495,reid,8,normalized_delta,128
9,0.5637758890068845,0.6170715822518105,0.5566899185510058,0.5637758890068845,0.5637758890068845,0.5637758890068845,0.6147593475907343,0.6170715822518105,0.6170715822518105,0.6170715822518105,reid,8,normalized_delta,128
10,0.5515399360539097,0.6108005810383474,0.544435270542377,0.5515399360539097,0.5515399360539097,0.5515399360539097,0.6086682303721318,0.6108005810383474,0.6108005810383474,0.6108005810383474,reid,8,normalized_delta,128
11,0.5277190683703673,0.593060958373826,0.5210878652569495,0.5277190683703673,0.5277190683703673,0.5277190683703673,0.5911898448684951,0.593060958373826,0.593060958373826,0.593060958373826,reid,8,normalized_delta,128
12,0.5007975778297374,0.5790268759592436,0.49489667964609046,0.5007975778297374,0.5007975778297374,0.5007975778297374,0.5773170614411356,0.5790268759592436,0.5790268759592436,0.5790268759592436,reid,8,normalized_delta,128
13,0.4761809536500981,0.5650876862346195,0.47097973337298943,0.4761809536500981,0.4761809536500981,0.4761809536500981,0.5635475669114385,0.5650876862346195,0.5650876862346195,0.5650876862346195,reid,8,normalized_delta,128
14,0.45686287817202115,0.5515177873894572,0.45217444708472804,0.45686287817202115,0.45686287817202115,0.45686287817202115,0.5500963961821981,0.5515177873894572,0.5515177873894572,0.5515177873894572,reid,8,normalized_delta,128
15,0.44370161404735164,0.5413835433428176,0.4393459582015088,0.44370161404735164,0.44370161404735164,0.44370161404735164,0.5400240320886951,0.5413835433428176,0.5413835433428176,0.5413835433428176,reid,8,normalized_delta,128
16,0.4345253586769104,0.5344971026352141,0.43037406523760996,0.4345253586769104,0.4345253586769104,0.4345253586769104,0.5331637510098517,0.5344971026352141,0.5344971026352141,0.5344971026352141,reid,8,normalized_delta,128
17,0.4278235687237037,0.5293610254593659,0.4238027736936745,0.4278235687237037,0.4278235687237037,0.4278235687237037,0.5280332487018313,0.5293610254593659,0.5293610254593659,0.5293610254593659,reid,8,normalized_delta,128
18,0.42255428833396813,0.5252765539335087,0.41862170590381875,0.42255428833396813,0.42255428833396813,0.42255428833396813,0.5239457373972982,0.5252765539335087,0.5252765539335087,0.5252765539335087,reid,8,normalized_delta,128
19,0.4180639601067493,0.5217390599136706,0.4141941560334281,0.4180639601067493,0.4180639601067493,0.4180639601067493,0.5204014436749276,0.5217390599136706,0.5217390599136706,0.5217390599136706,reid,8,normalized_delta,128
20,0.41376766903620016,0.5181946781813167,0.4099508103963576,0.41376766903620016,0.41376766903620016,0.41376766903620016,0.5168476464168634,0.5181946781813167,0.5181946781813167,0.5181946781813167,reid,8,normalized_delta,128
21,0.4089006912943564,0.5136341120523866,0.4051432478584741,0.4089006912943564,0.4089006912943564,0.4089006912943564,0.512274995475309,0.5136341120523866,0.5136341120523866,0.5136341120523866,reid,8,normalized_delta,128
22,0.4016986358322595,0.5051347640692256,0.3980434790253639,0.4016986358322595,0.4016986358322595,0.4016986358322595,0.5037607143167406,0.5051347640692256,0.5051347640692256,0.5051347640692256,reid,8,normalized_delta,128
23,0.3867555503978541,0.4830825077369809,0.3833758080476209,0.3867555503978541,0.3867555503978541,0.3867555503978541,0.48170232988195494,0.4830825077369809,0.4830825077369809,0.4830825077369809,reid,8,normalized_delta,128
24,0.360218411801677,0.44844283047132194,0.3572869819834044,0.360218411801677,0.360218411801677,0.360218411801677,0.4472798798815347,0.44844283047132194,0.44844283047132194,0.44844283047132194,reid,8,normalized_delta,128
25,0.3526306961908152,0.41905920280260034,0.34978526434616036,0.3526306961908152,0.3526306961908152,0.3526306961908152,0.41809454359463416,0.41905920280260034,0.41905920280260034,0.41905920280260034,reid,8,normalized_delta,128
26,0.33054512878389736,0.39107768195390236,0.32736718770312634,0.33054512878389736,0.33054512878389736,0.33054512878389736,0.39009159937268123,0.39107768195390236,0.39107768195390236,0.39107768195390236,reid,8,normalized_delta,128
27,0.3053287560610395,0.3711364632763434,0.30183681443725763,0.3053287560610395,0.3053287560610395,0.3053287560610395,0.3701743944839109,0.3711364632763434,0.3711364632763434,0.3711364632763434,reid,8,normalized_delta,128
28,0.2813866370602658,0.35802149478695355,0.27774991546022265,0.2813866370602658,0.2813866370602658,0.2813866370602658,0.3574659898295067,0.35802149478695355,0.35802149478695355,0.35802149478695355,reid,8,normalized_delta,128
29,0.2701181904461823,0.3485723966587102,0.2664916616227282,0.2701181904461823,0.2701181904461823,0.2701181904461823,0.3481948580883909,0.3485723966587102,0.3485723966587102,0.3485723966587102,reid,8,normalized_delta,128
30,0.2633256845470322,0.34377744716766756,0.25971800073197016,0.2633256845470322,0.2633256845470322,0.2633256845470322,0.34348276985110715,0.34377744716766756,0.34377744716766756,0.34377744716766756,reid,8,normalized_delta,128
31,0.2582833964279608,0.3411497005436104,0.2546943090660007,0.2582833964279608,0.2582833964279608,0.2582833964279608,0.3409079671546351,0.3411497005436104,0.3411497005436104,0.3411497005436104,reid,8,normalized_delta,128
32,0.2542424597532341,0.33987865869130474,0.25067102961046134,0.2542424597532341,0.2542424597532341,0.2542424597532341,0.3396726834762376,0.33987865869130474,0.33987865869130474,0.33987865869130474,reid,8,normalized_delta,128
33,0.25070401194848513,0.3392494833969977,0.24714870379355394,0.25070401194848513,0.25070401194848513,0.25070401194848513,0.3390586042223731,0.3392494833969977,0.3392494833969977,0.3392494833969977,reid,8,normalized_delta,128
34,0.24753349806721273,0.33896148146595806,0.2439931955188513,0.24753349806721273,0.24753349806721273,0.24753349806721273,0.33877441204094794,0.33896148146595806,0.33896148146595806,0.33896148146595806,reid,8,normalized_delta,128
