epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_depablo_mixed_temp_reconstruction,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_depablo_mixed_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,val_ae_p_ratio_r2_step_100,val_ae_source_depablo_low_temp_p_ratio_r2_step_100,val_ae_source_depablo_low_temp_position_mse_step_100,val_ae_source_depablo_low_temp_p_ratio_r2_sum_100,val_ae_source_depablo_mixed_temp_p_ratio_r2_step_100,val_ae_source_depablo_mixed_temp_position_mse_step_100,val_ae_source_depablo_mixed_temp_p_ratio_r2_sum_100,val_ae_source_lj_noisy_p_ratio_r2_step_100,val_ae_source_lj_noisy_position_mse_step_100,val_ae_source_lj_noisy_p_ratio_r2_sum_100,val_ae_source_reid_p_ratio_r2_step_100,val_ae_source_reid_position_mse_step_100,val_ae_source_reid_p_ratio_r2_sum_100,val_ae_mean_source_p_ratio_r2_step_100,val_ae_min_source_p_ratio_r2_sum_100,dataset,latent_dim,target_mode,hidden_size
1,0.7485372902376378,0.5828769944475691,0.7485372902376378,0.3398954675131636,1.9781503095457205,0.46255707045788824,0.29781931002620654,0.7696055393857447,1.9781503095457205,0.5828769944475691,0.17782721581170335,0.3020699032203993,1.4267891172785312,0.4116283653420396,0.5795786504131684,1.4267891172785312,-0.011279953377970386,-0.11939845730162801,1.279988271107868e-05,-0.11939845730162801,-0.06661047801936593,2.9948667611279232e-05,-0.06661047801936593,-27.249001605355442,2.257936125715787e-05,-27.249001605355442,0.003203536874644919,9.77640174824046e-06,0.003203536874644919,-6.857951750950448,-27.249001605355442,06b 4D reconstruction,2,normalized_delta,96
2,0.6338772614129448,0.5497889931280564,0.6338772614129448,0.21313074876079446,1.85157314225619,0.3818641878929534,0.18727854262345392,0.6584616553833479,1.85157314225619,0.5497889931280564,0.16949265397852287,0.2621557696693344,1.3823597799637355,0.3726904664945323,0.5466746675265313,1.3823597799637355,0.0003165862929421781,-0.07455742336831084,9.135182551744947e-06,-0.07455742336831084,-0.045603651214247254,2.742428652027229e-05,-0.045603651214247254,-27.940543093333304,1.7198639261550853e-05,-27.940543093333304,0.0169804253449789,9.523860188664913e-06,0.0169804253449789,-7.010930935642721,-27.940543093333304,06b 4D reconstruction,2,normalized_delta,96
3,0.6098779568323505,0.5264860603465099,0.6098779568323505,0.18812600954660313,1.8186513296229094,0.3543928315045805,0.17643250114185066,0.634400667953986,1.8186513296229094,0.5264860603465099,0.17904436818207614,0.22469046706100926,1.3503399449400604,0.34138150644139387,0.5238640716561349,1.3503399449400604,0.06796738920435086,0.12330990231444638,8.06888871238698e-06,0.12330990231444638,0.11451444069744432,2.7315131330851727e-05,0.11451444069744432,-31.021239337206403,1.4370983308253926e-05,-31.021239337206403,0.059906076751485404,1.0323032711312408e-05,0.059906076751485404,-7.680877229360757,-31.021239337206403,06b 4D reconstruction,2,normalized_delta,96
4,0.5819250820535916,0.506602365876964,0.5819250820535916,0.15139198984965505,1.752317106653108,0.3496066056074125,0.18008494558247182,0.6083501619231618,1.752317106653108,0.506602365876964,0.18133394271717407,0.1641126152826473,1.3154574221698567,0.35966640754486434,0.5051425969286356,1.3154574221698567,0.026769445068503428,0.4419113470102688,7.160862969612935e-06,0.4419113470102688,0.3098047966423483,2.7680687912834402e-05,0.3098047966423483,-48.67811295441817,1.8084259954775918e-05,-48.67811295441817,0.2682791861441435,8.941517444327474e-06,0.2682791861441435,-11.914529406155353,-48.67811295441817,06b 4D reconstruction,2,normalized_delta,96
5,0.5331678567785519,0.4577696633786552,0.5331678567785519,0.12227718287659257,1.623397298245562,0.30594141311619594,0.17999314811272113,0.5579022605877679,1.623397298245562,0.4577696633786552,0.1987793497828534,0.12100842394283973,1.245731440198142,0.2544353093835525,0.45498863082684693,1.245731440198142,0.6337883212480185,0.8383547597194366,4.061861022819357e-06,0.8383547597194366,0.8097146834728438,2.3007209108527604e-05,0.8097146834728438,-19.161022409714196,1.2305859308980871e-05,-19.161022409714196,0.5383672591127879,7.940088715940874e-06,0.5383672591127879,-4.2436464268522816,-19.161022409714196,06b 4D reconstruction,2,normalized_delta,96
6,0.46902814984557184,0.39896131685857655,0.46902814984557184,0.07500409315019964,1.5190042868079876,0.21261604371013143,0.15449892913576643,0.49028083820102125,1.5190042868079876,0.39896131685857655,0.131794813554734,0.06708250891097123,1.1952843647450209,0.1900592651727493,0.39605523809586884,1.1952843647450209,0.9222786722754361,0.9801234915212717,3.1429760468881796e-06,0.9801234915212717,0.928481631365987,2.2396198187379923e-05,0.928481631365987,-2.5780122585579934,9.56346300426958e-06,-2.5780122585579934,0.8593887065822945,7.508051260174397e-06,0.8593887065822945,0.04749539272788994,-2.5780122585579934,06b 4D reconstruction,2,normalized_delta,96
7,0.43374802086782077,0.38628490861291764,0.43374802086782077,0.058691775190677094,1.4808526947917675,0.16403758241666164,0.10478357651193622,0.4520914072277606,1.4808526947917675,0.38628490861291764,0.11518406215327559,0.060681478411424905,1.1876630556944292,0.16966688704269473,0.3832988708254561,1.1876630556944292,0.9535059972656721,0.9717429153751401,2.895947361025719e-06,0.9717429153751401,0.9326024038700695,2.2141553967003346e-05,0.9326024038700695,-0.41272466031485133,8.588987043367524e-06,-0.41272466031485133,0.9513130795501424,7.053225994013701e-06,0.9513130795501424,0.6107334346201252,-0.41272466031485133,06b 4D reconstruction,2,normalized_delta,96
8,0.42307059608193726,0.3844915209246041,0.42307059608193726,0.05434209944334308,1.455934136634759,0.15591227850718462,0.093467689012527,0.4399140508994534,1.455934136634759,0.3844915209246041,0.11307697010488482,0.06087997149734292,1.1853581817704253,0.1658159389262437,0.3812827655747242,1.1853581817704253,0.9597659487276593,0.9634414352033192,2.8313420500580833e-06,0.9634414352033192,0.9401400736072969,2.208201578923763e-05,0.9401400736072969,0.1602179409764205,8.432932713731133e-06,0.1602179409764205,0.9514261548717788,6.938082285046221e-06,0.9514261548717788,0.7538064011647039,0.1602179409764205,06b 4D reconstruction,2,normalized_delta,96
9,0.4183224396036548,0.38741081147436274,0.4183224396036548,0.052697014759327816,1.4378267273365744,0.1544126072832247,0.09196573769739966,0.43422552176913165,1.4378267273365744,0.38741081147436274,0.11283777617791202,0.06121871721552452,1.1960827213479206,0.16614904059679247,0.3840720638345374,1.1960827213479206,0.946696620525955,0.9617760765462631,2.8066830907391705e-06,0.9617760765462631,0.889741434139146,2.2116085347079206e-05,0.889741434139146,0.2866791173064285,8.430790262536903e-06,0.2866791173064285,0.9472822771301738,6.932416141580688e-06,0.9472822771301738,0.7713697262805028,0.2866791173064285,06b 4D reconstruction,2,normalized_delta,96
10,0.41559292252355884,0.3885826734391597,0.41559292252355884,0.051459304903718556,1.4255733719691928,0.15434204281966676,0.09158768939229811,0.430740602271219,1.4255733719691928,0.3885826734391597,0.1120121675048722,0.062179741747968365,1.1997951532830484,0.1668254586184048,0.38520313028857345,1.1997951532830484,0.9269862076926478,0.9522016663746614,2.842974569716716e-06,0.9522016663746614,0.8403625300813712,2.2293109452675708e-05,0.8403625300813712,0.14215091219474874,8.481000486426638e-06,0.14215091219474874,0.924173539652609,6.790573982584646e-06,0.924173539652609,0.7147221620758476,0.14215091219474874,06b 4D reconstruction,2,normalized_delta,96
