split,source,frame,transfer_only,networks,valid,total,coordinate_mse,zero_displacement_mse,explained_displacement_score,shuffled_same_source_coordinate_mse
mixed_transfer,depablo_mixed_temp,0,True,20,20,20,2.6408593271298742e-06,0.0,,2.6731844343430566e-06
mixed_transfer,depablo_mixed_temp,5,True,20,20,20,3.5222377391619375e-05,1.3693910162970723e-05,-2.5210745826443763,3.6164330828114545e-05
mixed_transfer,depablo_mixed_temp,10,True,20,20,20,4.144480651007143e-05,1.584389799802466e-05,-1.379736094656964,4.455491316832649e-05
mixed_transfer,depablo_mixed_temp,25,True,20,20,20,3.4244468541544396e-05,1.7265989811221516e-05,-0.31435319888789925,3.4654665225275497e-05
mixed_transfer,depablo_mixed_temp,50,True,20,20,20,3.832924255107173e-05,2.7122223900732934e-05,0.09174832702156985,4.231962411438417e-05
mixed_transfer,depablo_mixed_temp,75,True,20,20,20,3.087051964314469e-05,4.14705596085696e-05,0.4447688692123572,3.7439435942587806e-05
mixed_transfer,depablo_mixed_temp,100,True,20,20,20,3.4617000545722475e-05,6.20002983851009e-05,0.5513368988011325,4.1647555809731786e-05
mixed_transfer,depablo_mixed_temp,125,True,20,20,20,3.21637282240772e-05,8.789343846729025e-05,0.68988221502421,4.740737745123624e-05
mixed_transfer,depablo_mixed_temp,149,True,20,20,20,3.212249936268563e-05,0.00011536433339642826,0.7517757650347429,5.2016517020092576e-05
mixed_transfer,depablo_mixed_temp,175,True,20,20,20,3.2148699006029346e-05,0.0001539643588330364,0.8063926493615575,6.147157812392834e-05
mixed_transfer,depablo_mixed_temp,199,True,20,20,20,3.4271921185791145e-05,0.00019460193216218612,0.8377641280497624,7.470120369816869e-05
train,depablo_low_temp,0,False,5,5,5,2.7321399215907148e-06,0.0,,3.2942849969685993e-06
train,depablo_low_temp,5,False,5,5,5,2.229553649613081e-06,1.0330704327543572e-07,-20.593673608710837,2.8137932943650412e-06
train,depablo_low_temp,10,False,5,5,5,1.7514154592390697e-06,4.2783193521245266e-07,-3.0634502722313424,2.372938874373176e-06
train,depablo_low_temp,25,False,5,5,5,9.61101687835253e-07,2.7642588065646125e-06,0.656885640622488,1.8953629194129463e-06
train,depablo_low_temp,50,False,5,5,5,1.0355776566939312e-06,1.1252334661548958e-05,0.9100648280269059,3.3025183711288265e-06
train,depablo_low_temp,75,False,5,5,5,1.9405683246986882e-06,2.554690981924068e-05,0.9262939317397306,6.963120949876611e-06
train,depablo_low_temp,100,False,5,5,5,3.134856115138973e-06,4.572098987409845e-05,0.9337986938319649,1.2638165571843274e-05
train,depablo_low_temp,125,False,5,5,5,4.4328411377136945e-06,7.185182621469722e-05,0.9405903455155921,1.9831135796266607e-05
train,depablo_low_temp,149,False,5,5,5,5.95384294683754e-06,0.00010261770803481341,0.9442105108377735,2.785672822938068e-05
train,depablo_low_temp,175,False,5,5,5,8.390918287659587e-06,0.0001423011941369623,0.9433309477498,3.8043521271902137e-05
train,depablo_low_temp,199,False,5,5,5,1.1916163111891365e-05,0.00018488138739485293,0.9379528075141412,4.951977716700639e-05
train,lj_noisy,0,False,5,5,5,2.5869882165352464e-07,0.0,,2.7694249240539646e-07
train,lj_noisy,5,False,5,5,5,1.399673664082002e-07,9.486441570061288e-08,-0.4532944280220155,1.652443728517028e-07
train,lj_noisy,10,False,5,5,5,9.06681364654105e-08,3.9631250956517763e-07,0.7691898307796021,1.2821471599977486e-07
train,lj_noisy,25,False,5,5,5,3.714271144872328e-07,2.6223908207612114e-06,0.8562127086437386,4.817488388653146e-07
train,lj_noisy,50,False,5,5,5,1.7252163843295421e-06,1.09006710772519e-05,0.8391801946627162,2.139375146725797e-06
train,lj_noisy,75,False,5,5,5,4.328423938204651e-06,2.5082033971557394e-05,0.8245627037716851,5.217443776928121e-06
train,lj_noisy,100,False,5,5,5,8.444609738944564e-06,4.512062150752172e-05,0.8098120323053047,9.718466753838583e-06
train,lj_noisy,125,False,5,5,5,1.356663397018565e-05,7.115652042557485e-05,0.8066278395509302,1.5168234676821158e-05
train,lj_noisy,149,False,5,5,5,1.9324536879139487e-05,0.00010185747232753784,0.808484921483948,2.100388901453698e-05
train,lj_noisy,175,False,5,5,5,2.7222569042351096e-05,0.00014140228158794345,0.8068902005373012,2.8745014060405082e-05
train,lj_noisy,199,False,5,5,5,3.633347732829861e-05,0.00018346654542256147,0.8022484938970459,3.7514899304369465e-05
train,reid,0,False,5,5,5,7.367707667071955e-07,0.0,,7.627990783021233e-07
train,reid,5,False,5,5,5,5.45935426998767e-07,1.0300576320787514e-07,-4.276558080775994,5.83998087222426e-07
train,reid,10,False,5,5,5,4.216243610244419e-07,4.223456016916316e-07,0.0011906275711568437,4.842833533302837e-07
train,reid,25,False,5,5,5,3.9250685404113026e-07,2.7308132757752903e-06,0.8562359356230024,6.151896059236606e-07
train,reid,50,False,5,5,5,1.2340539228716807e-06,1.1211941819055938e-05,0.8916322497843352,2.1508259891334093e-06
train,reid,75,False,5,5,5,3.122317440329425e-06,2.5625861235312185e-05,0.8812661711966335,5.425926792668178e-06
train,reid,100,False,5,5,5,5.658834089672382e-06,4.607020091498271e-05,0.8815413787786985,1.0023636122014068e-05
train,reid,125,False,5,5,5,8.30221124488162e-06,7.261199498316273e-05,0.8906605398377211,1.5473986479719315e-05
train,reid,149,False,5,5,5,1.1237115768381045e-05,0.00010387085058027878,0.8972664566799622,2.202364495360598e-05
train,reid,175,False,5,5,5,1.559274662668031e-05,0.0001441765867639333,0.8979816843786678,3.154572525545518e-05
train,reid,199,False,5,5,5,2.1237999044387833e-05,0.00018736525962594896,0.8934727884278167,4.324031679061591e-05
validation,depablo_low_temp,0,False,20,20,20,2.7054645343582704e-06,0.0,,2.9260418756393845e-06
validation,depablo_low_temp,5,False,20,20,20,2.197973695672317e-06,1.0374946519675632e-07,-19.992073741582608,2.467361695579484e-06
validation,depablo_low_temp,10,False,20,20,20,1.7097259046749968e-06,4.3081104337261424e-07,-2.8112431122478365,2.075720025374039e-06
validation,depablo_low_temp,25,False,20,20,20,9.58867484257553e-07,2.7970711698799277e-06,0.6837160417905517,1.910279018346728e-06
validation,depablo_low_temp,50,False,20,20,20,1.1845146552502683e-06,1.1410252727728221e-05,0.9060925534031951,4.433584987850736e-06
validation,depablo_low_temp,75,False,20,20,20,2.2368165133457296e-06,2.5913254285114816e-05,0.921804995080308,9.756995785892286e-06
validation,depablo_low_temp,100,False,20,20,20,3.569144502080235e-06,4.636267858586507e-05,0.9300118909280876,1.7123604447988327e-05
validation,depablo_low_temp,125,False,20,20,20,4.994258893020742e-06,7.281413381861057e-05,0.9373989171268857,2.617482751929856e-05
validation,depablo_low_temp,149,False,20,20,20,6.594731371478702e-06,0.00010390844217909035,0.9419786566814761,3.677736415284016e-05
validation,depablo_low_temp,175,False,20,20,20,8.954467318744719e-06,0.00014395233920367901,0.9431980312821837,5.1196689673815855e-05
validation,depablo_low_temp,199,False,20,20,20,1.2175338758879661e-05,0.00018684058959479445,0.9406035657471821,6.809237547713564e-05
validation,lj_noisy,0,False,20,20,20,2.9999436144123595e-07,0.0,,3.579401493425394e-07
validation,lj_noisy,5,False,20,20,20,1.7517160966207257e-07,9.562797735895856e-08,-0.8024239894618773,2.4100906950152987e-07
validation,lj_noisy,10,False,20,20,20,1.1645999258291795e-07,4.023101709549337e-07,0.7154621233883262,1.9186637043588916e-07
validation,lj_noisy,25,False,20,20,20,3.6723277432315624e-07,2.700515562992223e-06,0.8653263756730591,4.972815389692187e-07
validation,lj_noisy,50,False,20,20,20,1.690578181978708e-06,1.1352922138030408e-05,0.8535478400542942,2.0573038625570915e-06
validation,lj_noisy,75,False,20,20,20,4.183302269211708e-06,2.626361301736324e-05,0.8431625711658356,4.9448117351857945e-06
validation,lj_noisy,100,False,20,20,20,7.981796534295426e-06,4.754355759359896e-05,0.834070205100455,9.198402221954893e-06
validation,lj_noisy,125,False,20,20,20,1.3114007879266865e-05,7.53616273868829e-05,0.8282181874094323,1.4959835971239954e-05
