epoch,train_objective,val_objective,train_mse_norm,train_source_reid_reconstruction,train_source_lj_noisy_reconstruction,train_source_depablo_low_temp_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.4362879084227987,0.39748263955842833,0.4362879084227987,0.33031380304911206,0.48471907509050827,0.4488022678182667,0.4212783819859623,0.48471907509050827,0.39748263955842833,0.30919711275442324,0.5221910335123539,0.355405022841143,0.39559772303597335,0.5221910335123539,2D AE mixed-T exclusion,6,normalized_delta,192
2,0.3096643300134801,0.2623606907742111,0.3096643300134801,0.24154930973680255,0.3727911565697638,0.2817628904416178,0.2987011189160614,0.3727911565697638,0.2623606907742111,0.2895400919208422,0.15448260034777617,0.34097917976936226,0.26166729067932687,0.34097917976936226,2D AE mixed-T exclusion,6,normalized_delta,192
3,0.22266654508787193,0.2248197270009059,0.22266654508787193,0.1574074191870052,0.34235467560602545,0.11079797960261997,0.20352002479855022,0.34235467560602545,0.2248197270009059,0.2024613213130927,0.13051495086524242,0.338277270713527,0.22375118096395405,0.338277270713527,2D AE mixed-T exclusion,6,normalized_delta,192
4,0.21375558711919226,0.2233960465796404,0.21375558711919226,0.1424293560447373,0.33432172786702485,0.10413002692904079,0.1936270369469343,0.33432172786702485,0.2233960465796404,0.1995160103418884,0.12827216754912546,0.3390570638554269,0.22228174724881358,0.3390570638554269,2D AE mixed-T exclusion,6,normalized_delta,192
5,0.2114139458637678,0.2220000527214576,0.2114139458637678,0.1403495341284634,0.3310025525056024,0.10266536733277844,0.1913391513222814,0.3310025525056024,0.2220000527214576,0.19776784313565238,0.12769871061471733,0.33683988494847555,0.2207688128996151,0.33683988494847555,2D AE mixed-T exclusion,6,normalized_delta,192
6,0.20941026715254063,0.221500816389238,0.20941026715254063,0.13852919939223868,0.3287165635406018,0.10067013019222773,0.18930529770835605,0.3287165635406018,0.221500816389238,0.19859620328606206,0.12724120903662162,0.3349640713024296,0.2202671612083711,0.3349640713024296,2D AE mixed-T exclusion,6,normalized_delta,192
7,0.20754935744600653,0.2203350934849768,0.20754935744600653,0.13750469298507245,0.32574557851781644,0.09937174584001938,0.1875406724476361,0.32574557851781644,0.2203350934849768,0.19881869561752266,0.12371190980101299,0.33447253586675385,0.2190010470950965,0.33447253586675385,2D AE mixed-T exclusion,6,normalized_delta,192
8,0.20546643175250895,0.2200619915099022,0.20546643175250895,0.13571440634775914,0.3225000106049685,0.09783338048854316,0.18534926581375696,0.3225000106049685,0.2200619915099022,0.1982682501758508,0.12304242233206567,0.3349809014630553,0.21876385799032394,0.3349809014630553,2D AE mixed-T exclusion,6,normalized_delta,192
9,0.2025960774208894,0.22088538791244547,0.2025960774208894,0.13344139833711285,0.3187714290687712,0.0960184769906752,0.18274376813218643,0.3187714290687712,0.22088538791244547,0.20164469208944827,0.12454337217648954,0.33256381985388306,0.21958396137327363,0.33256381985388306,2D AE mixed-T exclusion,6,normalized_delta,192
10,0.20025482605712663,0.2193088588467469,0.20025482605712663,0.1310801067559932,0.3153260581685002,0.09446995002821379,0.18029203831756904,0.3153260581685002,0.2193088588467469,0.1997989154361347,0.1210397777196608,0.3331953557306214,0.21801134962880564,0.3331953557306214,2D AE mixed-T exclusion,6,normalized_delta,192
11,0.1973985009834991,0.2191708111773899,0.1973985009834991,0.12734431050201717,0.311627191043133,0.0933976731995918,0.17745639158158066,0.311627191043133,0.2191708111773899,0.1975012534506064,0.1258332123220163,0.3300800812308137,0.2178048490011455,0.3300800812308137,2D AE mixed-T exclusion,6,normalized_delta,192
12,0.19391835376382086,0.22419420869918605,0.19391835376382086,0.12168186693245522,0.30822053538440175,0.09203383094444209,0.173978744420433,0.30822053538440175,0.22419420869918605,0.20503472953172835,0.13590236246879947,0.32767675598397067,0.2228712826614995,0.32767675598397067,2D AE mixed-T exclusion,6,normalized_delta,192
13,0.19094046162934328,0.22911290822762018,0.19094046162934328,0.11729640495048614,0.3044559559114873,0.09035252015392559,0.17070162700529967,0.3044559559114873,0.22911290822762018,0.2073627386980274,0.14113350786195186,0.3343479126593784,0.2276147197397859,0.3343479126593784,2D AE mixed-T exclusion,6,normalized_delta,192
14,0.18795713207967327,0.2314277205509728,0.18795713207967327,0.11331104957473796,0.30033764331791796,0.08917296737214124,0.1676072200882657,0.30033764331791796,0.2314277205509728,0.2100449604579208,0.14007361913590055,0.34056922138031376,0.23022926699137836,0.34056922138031376,2D AE mixed-T exclusion,6,normalized_delta,192
15,0.18558689729570282,0.22800623291586558,0.18558689729570282,0.1114345195043177,0.2966749874964277,0.08810432798098475,0.1654046116605767,0.2966749874964277,0.22800623291586558,0.2055767028458773,0.138636518866559,0.33601500017470437,0.2267427406290469,0.33601500017470437,2D AE mixed-T exclusion,6,normalized_delta,192
16,0.1808577766823938,0.23500519832769567,0.1808577766823938,0.10789740747618315,0.28923534833516784,0.08628703484255457,0.16113993021796852,0.28923534833516784,0.23500519832769567,0.2214284097748571,0.14065851452760397,0.3387247711591619,0.23360389848720764,0.3387247711591619,2D AE mixed-T exclusion,6,normalized_delta,192
17,0.17711672769134887,0.2306002109470044,0.17711672769134887,0.10520241714081004,0.28327078388120525,0.08464826009241239,0.15770715370480923,0.28327078388120525,0.2306002109470044,0.21439936061072698,0.14043485689663182,0.3329734367759604,0.2292692180944397,0.3329734367759604,2D AE mixed-T exclusion,6,normalized_delta,192
18,0.173133124268182,0.2365603162213526,0.173133124268182,0.10302303374131239,0.27686685331655436,0.08316515992374075,0.1543516823272025,0.27686685331655436,0.2365603162213526,0.227319732964772,0.13706952947878132,0.3415486399133347,0.23531263411896264,0.3415486399133347,2D AE mixed-T exclusion,6,normalized_delta,192
19,0.1701383765250921,0.23559885008462064,0.1701383765250921,0.10102499925761382,0.2722602619079883,0.08147567613331558,0.15158697909963922,0.2722602619079883,0.23559885008462064,0.21956978717997194,0.14289292510794965,0.34013612725722947,0.234199613181717,0.34013612725722947,2D AE mixed-T exclusion,6,normalized_delta,192
