source,frame,total,valid,true_valid,p_ratio_r2,p_ratio_mae,target_variance,position_mse,strain_x_error,strain_y_error
depablo_low_temp,5,20,20,20,0.302102341430435,0.16081879995062182,0.0635535199374179,3.098671220058691e-07,0.0010715184747823515,0.00020361666393000632
depablo_low_temp,10,20,20,20,0.35346184820988247,0.1681994799099204,0.08909196724582674,2.8080482632475424e-07,0.001000399107579142,0.00017922608531080187
depablo_low_temp,25,20,20,20,0.8317005883049817,0.09139226336032116,0.1113451632350467,3.7222242355028357e-07,0.0009749653050675988,0.00015481295304198284
depablo_low_temp,50,20,20,20,0.9505325431182085,0.0555501057733009,0.12192390929122102,7.485002264218111e-07,0.0008641539141535759,0.000201390495931264
depablo_low_temp,75,20,20,20,0.9763028204322921,0.03939686209197542,0.1271388104990921,1.3960593747697203e-06,0.000740786176174879,0.00030451834900304677
depablo_low_temp,100,20,20,20,0.9876246025969638,0.030702222575929396,0.1309363081666797,2.6314203338984045e-06,0.0009483127389103175,0.0004773146036313847
depablo_mixed_temp,5,20,20,20,0.1292058477251533,0.36190057696430034,0.22679945757564682,2.327221375537647e-05,0.004998095383052714,0.001098038315831218
depablo_mixed_temp,10,20,20,20,0.40266314737620157,0.2578981892714704,0.17922109704665723,2.7871360501308118e-05,0.005558830458903685,0.0010618112230076804
depablo_mixed_temp,25,20,20,20,0.6059311746183802,0.20091729077365353,0.18142652653321048,2.690057056184969e-05,0.004684933857060969,0.0013283129039336928
depablo_mixed_temp,50,20,20,20,0.773460595027775,0.13852815400474652,0.12905106469273595,2.374241861673454e-05,0.0037942940834909678,0.0009684950833616313
depablo_mixed_temp,75,20,20,20,0.8750773601507115,0.09995334338498905,0.1721180025747532,3.272287281959052e-05,0.004033547220751643,0.001417263867915608
depablo_mixed_temp,100,20,20,20,0.8074004848043257,0.09566338780231373,0.12643548055144446,3.347768686694508e-05,0.0029789953958243133,0.002024880627868697
lj_noisy,5,20,20,20,-114.03004778738264,0.27701421216542527,0.0012192600578043978,2.1612917997515523e-07,0.0008715418851352296,0.00016293492444674484
lj_noisy,10,20,20,20,-17.79086784609143,0.1711089892885817,0.002153844244672589,2.0856754563425283e-07,0.0007938155642477796,0.00019332240044604986
lj_noisy,25,20,20,20,-0.4145362057313646,0.06656016982219906,0.004116859972161529,4.6999638811939806e-07,0.0007402000133879483,0.0002489666017936543
lj_noisy,50,20,20,20,0.6327646609181203,0.0317673716096175,0.004765160046327359,1.760472721912265e-06,0.0007468681782484054,0.00022724655573256314
lj_noisy,75,20,20,20,0.5581515186339285,0.04058290375448982,0.005096114207392416,4.339181475643272e-06,0.0008785726502537727,0.00031217702198773625
lj_noisy,100,20,20,20,0.25468014964409,0.054901348227023875,0.005310082358180217,8.396346538575017e-06,0.0011274240911006927,0.0005745266913436353
reid,5,20,20,20,-0.8489286437998789,0.18101423587108834,0.02154076783415691,7.306307034937731e-08,0.00045531157666118817,0.00017540928129164968
reid,10,20,20,20,0.567180400851953,0.09257253118365004,0.028346618455362994,9.556447029268611e-08,0.0004635113582480699,0.0001516380965767894
reid,25,20,20,20,0.9139537197317864,0.04222835066157601,0.034074291474254684,3.535665449305725e-07,0.0005502138519659638,0.0001429366377124097
reid,50,20,20,20,0.9421312843201728,0.035600997768943855,0.03674579830514,1.519384810677593e-06,0.000781562807969749,0.00025067552196560426
reid,75,20,20,20,0.9401076973514739,0.03546725342030109,0.03814548712888468,3.6354643768277127e-06,0.0009477701503783464,0.0004053767755976878
reid,100,20,20,20,0.932424881547467,0.0372654129970613,0.039261933802947645,7.042365388088001e-06,0.000926536601036787,0.0006011508958181366
