epoch,train_objective,val_objective,train_mse_norm,train_source_reid_reconstruction,train_source_lj_noisy_reconstruction,train_source_depablo_low_temp_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.46117548197243186,0.4110188143433514,0.46117548197243186,0.3532451310825284,0.5136736370821617,0.46897330778265506,0.44529735864911507,0.5136736370821617,0.4110188143433514,0.318953659345812,0.5475534480849379,0.3603163643691101,0.40894115726662,0.5475534480849379,2D AE mixed-T exclusion,6,normalized_delta,128
2,0.3507960232547079,0.38489366722365853,0.3507960232547079,0.273053198576397,0.37842511058806527,0.37466678408439374,0.34204836441628533,0.37842511058806527,0.38489366722365853,0.30741022012018143,0.49254892435120906,0.3483448963122148,0.3827680135945351,0.49254892435120906,2D AE mixed-T exclusion,6,normalized_delta,128
3,0.3299633895525077,0.3660233822859269,0.3299633895525077,0.2511660697378655,0.3653969647458773,0.34292044513073106,0.31982782653815794,0.3653969647458773,0.3660233822859269,0.29266364316138976,0.4547375703622636,0.3434478024412927,0.36361633865498205,0.4547375703622636,2D AE mixed-T exclusion,6,normalized_delta,128
4,0.2673183957488668,0.24053535765245002,0.2673183957488668,0.18510388104546133,0.3527232112882404,0.21775165789133702,0.2518595834083463,0.3527232112882404,0.24053535765245002,0.2055632283024371,0.17153454733718382,0.3405709565421076,0.23922291072724286,0.3405709565421076,2D AE mixed-T exclusion,6,normalized_delta,128
5,0.2200776058816571,0.23216673152369335,0.2200776058816571,0.1454520432549805,0.33970035799178516,0.11693923346049832,0.200697211569088,0.33970035799178516,0.23216673152369335,0.20197882078974408,0.15915592739995765,0.33117592769037735,0.23077022529335967,0.33117592769037735,2D AE mixed-T exclusion,6,normalized_delta,128
6,0.2143218468735739,0.2269389986684744,0.2143218468735739,0.1416800155686496,0.33492692753169717,0.10668705218532792,0.19443133176189156,0.33492692753169717,0.2269389986684744,0.2011369341077838,0.14493220075229674,0.3309501535357221,0.2256730961319342,0.3309501535357221,2D AE mixed-T exclusion,6,normalized_delta,128
7,0.2117927216562454,0.22536267720968695,0.2117927216562454,0.1389694403241625,0.3325606074389302,0.10308620416051435,0.19153875064120232,0.3325606074389302,0.22536267720968695,0.1980804799080014,0.14340338577075223,0.3304177982095433,0.223967221296099,0.3304177982095433,2D AE mixed-T exclusion,6,normalized_delta,128
8,0.20970052808893722,0.2246815211326214,0.20970052808893722,0.13758796235781368,0.3303495550902021,0.10139555271986217,0.18977769005595932,0.3303495550902021,0.2246815211326214,0.20136150558964608,0.1390763802576418,0.330088275577873,0.22350872047505363,0.330088275577873,2D AE mixed-T exclusion,6,normalized_delta,128
9,0.20790341747908142,0.220550084024245,0.20790341747908142,0.13584637131416247,0.3277128856516647,0.09992605362246293,0.18782843686276332,0.3277128856516647,0.220550084024245,0.19604229968675274,0.12957147455186044,0.3323151589542823,0.21930964439763181,0.3323151589542823,2D AE mixed-T exclusion,6,normalized_delta,128
10,0.20486239883817112,0.218225105817542,0.20486239883817112,0.1331845064255447,0.32349459392880464,0.09745530646499478,0.18471146893978138,0.32349459392880464,0.218225105817542,0.19462249372055399,0.1242415667523777,0.3323855632842567,0.2170832079190628,0.3323855632842567,2D AE mixed-T exclusion,6,normalized_delta,128
11,0.20199540782832337,0.21655679833109273,0.20199540782832337,0.1309177913714604,0.31994589025131553,0.09461369434765293,0.18182579199014293,0.31994589025131553,0.21655679833109273,0.1948537948105405,0.11871343882460343,0.3325648797553425,0.21537737113016217,0.3325648797553425,2D AE mixed-T exclusion,6,normalized_delta,128
12,0.19976943207252937,0.21572355036574237,0.19976943207252937,0.12922541813703245,0.3165826884430848,0.0927008334051017,0.179502979995073,0.3165826884430848,0.21572355036574237,0.1911406254450335,0.1203340143578029,0.33216744944649307,0.21454736308310984,0.33216744944649307,2D AE mixed-T exclusion,6,normalized_delta,128
13,0.197919671491556,0.2145071813691381,0.197919671491556,0.12791049075486605,0.3138099516846147,0.0916387330770466,0.17778639183884246,0.3138099516846147,0.2145071813691381,0.19088599681259788,0.11701503174600045,0.33202472492856416,0.21330858449572085,0.33202472492856416,2D AE mixed-T exclusion,6,normalized_delta,128
14,0.1962325052750259,0.217515176600126,0.1962325052750259,0.12666680129099353,0.31087612330278325,0.09077963507097367,0.17610751988825013,0.31087612330278325,0.217515176600126,0.19490911332058145,0.11678619282932853,0.3370680727162643,0.2162544596220581,0.3370680727162643,2D AE mixed-T exclusion,6,normalized_delta,128
15,0.19430350092757448,0.21877349818419295,0.19430350092757448,0.12548969599846785,0.30719521692019375,0.09008923883104886,0.17425805058323682,0.30719521692019375,0.21877349818419295,0.19688841356757156,0.1156441014529647,0.3399415130506417,0.21749134269039264,0.3399415130506417,2D AE mixed-T exclusion,6,normalized_delta,128
16,0.1924556395035654,0.219020991709582,0.1924556395035654,0.12385588158980726,0.3043313734431885,0.08934989319799955,0.17251238274366512,0.3043313734431885,0.219020991709582,0.19770767860500973,0.11507885232445245,0.34019720982024937,0.21766124691657052,0.34019720982024937,2D AE mixed-T exclusion,6,normalized_delta,128
17,0.19075495532679093,0.2225989260308689,0.19075495532679093,0.12263196206702909,0.30118200204088674,0.0885241155729333,0.17077935989361637,0.30118200204088674,0.2225989260308689,0.2010142457017556,0.11659322052238215,0.34630863450124466,0.2213053669084608,0.34630863450124466,2D AE mixed-T exclusion,6,normalized_delta,128
18,0.18876643861324707,0.22124456315621707,0.18876643861324707,0.12030432483621378,0.29828426588597984,0.08752606585985762,0.1687048855273504,0.29828426588597984,0.22124456315621707,0.19772110027360154,0.11851602694950998,0.3432965313844187,0.21984455286917673,0.3432965313844187,2D AE mixed-T exclusion,6,normalized_delta,128
19,0.1866575770252128,0.2268110470089183,0.1866575770252128,0.11816611865677641,0.29543001748634695,0.08660742170450346,0.16673451928254227,0.29543001748634695,0.2268110470089183,0.20374893210828304,0.11957199493251545,0.35343334719440656,0.2255847580784017,0.35343334719440656,2D AE mixed-T exclusion,6,normalized_delta,128
20,0.18453667549743957,0.22880422476293513,0.18453667549743957,0.11559374431118395,0.29197910036329267,0.08582494674386129,0.1644659304727793,0.29197910036329267,0.22880422476293513,0.21251049421311535,0.12067504609984002,0.3491699458712614,0.22745182872807224,0.3491699458712614,2D AE mixed-T exclusion,6,normalized_delta,128
21,0.1820098941163102,0.23044998905206998,0.1820098941163102,0.11321672528021064,0.2886201127913663,0.08480586222047069,0.16221423343068256,0.2886201127913663,0.23044998905206998,0.21109190091807792,0.12459880151712385,0.35125391809759954,0.22898154017760045,0.35125391809759954,2D AE mixed-T exclusion,6,normalized_delta,128
