source,frame,total,valid,true_valid,p_ratio_r2,p_ratio_mae,target_variance,position_mse,strain_x_error,strain_y_error,variant,seed
lj_noisy,10,20,20,20,-0.7379116550715956,0.0433634880108127,0.0021538442446725,6.35776509660957e-08,0.0003121320041827,0.0001634704720345,equal_source,123
lj_noisy,25,20,20,20,0.0033123524320439,0.049561700017857,0.0041168599721615,3.695936563019586e-07,0.0004727319232188,0.0002626617613714,equal_source,123
lj_noisy,50,20,20,20,0.182513227152576,0.0512789541409199,0.0047651600463273,1.802029737518751e-06,0.000862328056246,0.0003280645527411,equal_source,123
lj_noisy,75,20,20,20,0.4975545113233249,0.0451290281215722,0.0050961142073924,4.456764611404651e-06,0.0010297780390828,0.0004822263028472,equal_source,123
lj_noisy,100,20,20,20,0.4363211381299627,0.0407394500463063,0.0053100823581802,8.679359257257602e-06,0.0014117183163762,0.0007191708660684,equal_source,123
reid,5,20,20,20,-3.067526060792156,0.2356655938935969,0.0215407678341569,4.673446780678603e-08,0.0003835198265733,0.0002655402480741,equal_source,123
reid,10,20,20,20,-0.8577342025650823,0.1924530110428006,0.0283466184553629,6.659052949054001e-08,0.0002617604797706,0.0003360485065059,equal_source,123
reid,25,20,20,20,0.7364076696522766,0.0808382631116903,0.0340742914742546,3.2983133930741814e-07,0.000456517341081,0.0002898041980188,equal_source,123
reid,50,20,20,20,0.9421591159731304,0.0335744357738234,0.03674579830514,1.4977926845460845e-06,0.0008924233727157,0.0002340532009839,equal_source,123
reid,75,20,20,20,0.9715187601381554,0.0286731818130844,0.0381454871288846,3.4563330203241093e-06,0.0008844540920108,0.0003617810623836,equal_source,123
reid,100,20,20,20,0.9632032727432666,0.032631690857126,0.0392619338029476,6.850478621345247e-06,0.0014550197403877,0.00056440072658,equal_source,123
depablo_low_temp,5,20,20,20,0.5944458402371644,0.1230048852903787,0.0635535199374179,1.821395316348173e-07,0.0008784616569755,0.0002057135417999,equal_source,456
depablo_low_temp,10,20,20,20,0.8176508753106291,0.1007275240841892,0.0890919672458267,1.2101456716706594e-07,0.000637982628541,0.0002046255573077,equal_source,456
depablo_low_temp,25,20,20,20,0.9577656829191996,0.0582145807056136,0.1113451632350467,1.6333535430845813e-07,0.0004205954144708,0.0001846927298174,equal_source,456
depablo_low_temp,50,20,20,20,0.9844558316736788,0.0366765218595524,0.121923909291221,5.930677581034161e-07,0.0005433218320831,0.0002266704686917,equal_source,456
depablo_low_temp,75,20,20,20,0.9840708489513814,0.0338068239611119,0.1271388104990921,1.3381930358491446e-06,0.0005499683786183,0.0003838735312456,equal_source,456
depablo_low_temp,100,20,20,20,0.9829315005943964,0.0347869069551877,0.1309363081666797,2.7952437520184503e-06,0.0011689109262079,0.0006206022604601,equal_source,456
depablo_mixed_temp,5,20,20,20,0.198219899489624,0.3538453873980761,0.2267994575756468,4.13876993775375e-05,0.009715307431179,0.0015782024820509,equal_source,456
depablo_mixed_temp,10,20,20,20,0.334493924055989,0.2716344254793657,0.1792210970466572,4.2549580720674383e-05,0.0096081837487872,0.0016362252848921,equal_source,456
