variant,source,frame,seeds,r2_mean,r2_std,r2_min,position_mse,strain_x_mae,strain_y_mae,p_ratio_mae,valid_min,total_min
response_selection,lj_noisy,5,5,-53.3310356620115,72.20632199753122,-177.5580772800274,5.294338783201624e-07,0.0011389230188796802,0.0002772992465179,0.1823442067225362,20,20
response_selection,lj_noisy,10,5,-21.874066948902644,37.37267855351422,-87.51676702092003,4.158881399618508e-07,0.0008817743539111199,0.0002802381900255,0.15009973004276655,20,20
response_selection,lj_noisy,25,5,-5.424331921854267,11.193534507725053,-25.37329784661619,5.593149369076399e-07,0.0008559497003443001,0.00041148731368589994,0.11132809558867451,20,20
response_selection,lj_noisy,50,5,-0.6338164597077819,1.76306193167298,-3.778220913555031,1.841504817434725e-06,0.000838567353785,0.00045496024424203997,0.0706963533366881,20,20
response_selection,lj_noisy,75,5,0.38077432882076356,0.14889511100348093,0.218366733203068,4.531673027940997e-06,0.00102535162121052,0.00048474585870278,0.04527129365461462,20,20
response_selection,lj_noisy,100,5,0.30523593965763207,0.48785880185244185,-0.5379100456810324,8.839590846037026e-06,0.001444301046431,0.00065014139981936,0.04795390376339082,20,20
response_selection,reid,5,5,-1.0615843292651947,0.6765983975827795,-1.8198393641050288,2.8329013245453894e-07,0.0008297311596106201,0.00019124143189394,0.17074714706286723,20,20
response_selection,reid,10,5,0.021977717341738486,0.535852164596971,-0.7857567868051842,2.2173515955792312e-07,0.00066001963103184,0.00022731517078675997,0.138777987962337,20,20
response_selection,reid,25,5,0.6374976268939319,0.35149401910678657,0.0452401292262426,3.9432512547676876e-07,0.00054164925822984,0.00032842259010064,0.08725584395822839,20,20
response_selection,reid,50,5,0.8066697750568814,0.23402977519760537,0.3890849113846828,1.7181740199134763e-06,0.0009544603712856199,0.00043544002415726,0.06111487965433706,20,20
response_selection,reid,75,5,0.9472987021343908,0.0308307723694299,0.893687455163057,3.744037858268712e-06,0.00102279946673656,0.00041712085338072,0.03559712602645086,20,20
response_selection,reid,100,5,0.9184314357140451,0.09837296018511082,0.7433156332128461,7.691251621508854e-06,0.0018489638064056,0.00067455154174236,0.04114269921701014,20,20
wider,depablo_low_temp,5,5,0.3374678642658836,0.58450015619034,-0.6421839880931508,2.0613825856052868e-07,0.0008702677264227001,0.00022551976242535997,0.1563311147863085,20,20
wider,depablo_low_temp,10,5,0.6306184076769515,0.26316038881207837,0.3520322028240574,1.55342473551201e-07,0.00066831470991012,0.0002019234107865,0.1320803943415359,20,20
wider,depablo_low_temp,25,5,0.8858248285338215,0.054244942638145985,0.8311740209554783,2.329759616692684e-07,0.0005791623308322601,0.00025940545929184,0.0829905634865968,20,20
wider,depablo_low_temp,50,5,0.9529101491248481,0.015931477953042526,0.9285318706463324,7.02288605438639e-07,0.00069151462055736,0.0003665236970118,0.05707675881017656,20,20
wider,depablo_low_temp,75,5,0.9665996465349659,0.01348758866672546,0.9435170943723572,1.5486866982428182e-06,0.00086454589851196,0.0005004701414144999,0.04596157907123604,20,20
wider,depablo_low_temp,100,5,0.9536332618492954,0.03028519765358929,0.910897417474668,3.2866882068560695e-06,0.00152962596155698,0.00075271453883028,0.054336190742563115,20,20
wider,depablo_mixed_temp,5,5,-0.13152214781936783,0.2944695241214069,-0.4994089786033706,5.268705367583948e-05,0.009430621410720019,0.0027972200389194397,0.41116882709258595,20,20
wider,depablo_mixed_temp,10,5,0.11996187187015898,0.2678327128807411,-0.2770752384794994,6.603396077181856e-05,0.0099285143183078,0.00304444141547714,0.2936882041264641,20,20
wider,depablo_mixed_temp,25,5,0.19476202062382747,0.3008468852300268,-0.0904663853851199,5.435305868772388e-05,0.00909265235997732,0.00257919981377192,0.2605508748551347,20,20
wider,depablo_mixed_temp,50,5,0.4251461077275233,0.269089122385381,0.0584866765685204,5.0453097142337813e-05,0.00773802291601892,0.00279360953732972,0.20128615965556335,20,20
wider,depablo_mixed_temp,75,5,0.3012779939322892,0.4153909186501013,-0.2068772764869473,4.874643611969987e-05,0.006674058623611881,0.0031270640986622,0.22195565539804657,20,20
wider,depablo_mixed_temp,100,5,0.40279159909509765,0.36981235905342963,-0.0382806426617743,6.111384662630782e-05,0.00608107430860396,0.00340145495370956,0.18135110606433208,20,20
wider,lj_noisy,5,5,-51.607270759377016,56.03136338526253,-114.03004778738264,9.503684339939867e-08,0.0005676584065076601,0.00016696589722410001,0.16080765831972552,20,20
wider,lj_noisy,10,5,-12.044039374808385,11.867555791831414,-30.356459933088743,9.437244635535082e-08,0.00041041549004143996,0.00016161790932522002,0.118019558973361,20,20
wider,lj_noisy,25,5,-0.42573699536493803,0.09733009517455893,-0.5867649819098137,4.020296036344462e-07,0.00053616779274302,0.00023579535132734,0.0644881860231223,20,20
wider,lj_noisy,50,5,0.13630368687602873,0.3205264641369813,-0.1407915173570684,1.7765784241419171e-06,0.00075200241990386,0.00031312716426324,0.05016211184670176,20,20
wider,lj_noisy,75,5,0.16517213489151777,0.40893152982955155,-0.4439590007537075,4.48018391352889e-06,0.0009444591030478,0.00044238392729305996,0.05185073179564774,20,20
wider,lj_noisy,100,5,-0.24193603111377576,0.8182227066891307,-1.5648900018128131,9.018199798447314e-06,0.0013179675303399,0.00075169676216316,0.06330233721713556,20,20
wider,reid,5,5,-2.6001359025041926,3.632681857951693,-9.05577263959692,5.029769977848986e-08,0.00031838482827874,0.00017762791264426,0.21309277715521055,20,20
wider,reid,10,5,0.19378631824574194,0.3899051950119254,-0.3471602711069252,8.011974522936783e-08,0.00036768134916196,0.00018326951832018003,0.12017371929799314,20,20
wider,reid,25,5,0.8176333370248893,0.09848243270464432,0.6859245457655927,3.43781295040202e-07,0.0004917862592264601,0.00023052703039862,0.06008098997003144,20,20
wider,reid,50,5,0.891731283946279,0.035172056376913625,0.856688860207432,1.5747904507179553e-06,0.00086241992190476,0.00032926249317822003,0.04659526497806174,20,20
wider,reid,75,5,0.8984008419400782,0.04758608635404766,0.8361188607470009,3.903067897681467e-06,0.00118538209237152,0.00052340787704446,0.045473125141891904,20,20
wider,reid,100,5,0.8412430976159856,0.11740845005754645,0.6932923486978253,8.301565467263572e-06,0.0018124546296894,0.00084615160652898,0.0563518581660038,20,20
