epoch,train_loss,val_loss,train_dz_mse_norm,train_loss_raw,train_source_depablo_low_temp_loss_norm,train_source_reid_loss_norm,val_dz_mse_norm,val_dz_mse_raw,val_source_reid_loss_norm,val_source_depablo_low_temp_loss_norm,dataset,latent_dim,target_mode,hidden_size,propagator_loss,propagator_objective,propagator_multistep_horizons,propagator_multistep_loss,propagator_step_stride,initial_velocity
1,0.8337325770931551,0.7034007151532604,0.8337325770931551,0.00014169837868759357,0.8014717638253208,0.8659933873687882,0.7034007151532604,0.00011485327067693066,0.7708622216880322,0.6352866797447204,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
2,0.4835793901399436,0.483756205416752,0.4835793901399436,6.903986604994137e-05,0.3900353554860655,0.5771234232977213,0.483756205416752,6.865959808516186e-05,0.5989774742685259,0.3682475437223911,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
3,0.41336042490828945,0.44011576055272306,0.41336042490828945,5.484628026494307e-05,0.30339187611059015,0.5233289726886404,0.44011576055272306,5.969598312800421e-05,0.567055774692446,0.3113063000198454,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
4,0.3736438378392453,0.41690745677641894,0.3736438378392453,4.832007415603424e-05,0.24986559520643878,0.4974220812201021,0.41690745677641894,5.540660221270511e-05,0.5492767474781722,0.2817371022608131,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
5,0.3487660874085254,0.4101743090432137,0.3487660874085254,4.4602723907032725e-05,0.21959354456170016,0.47793863255934543,0.4101743090432137,5.411642870965799e-05,0.5371642539631576,0.28025136003643275,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
6,0.3371587729597666,0.40430205243211387,0.3371587729597666,4.299389602457235e-05,0.20358486425685116,0.47073268273987445,0.40430205243211387,5.328512228028426e-05,0.520615532935597,0.28524172643572093,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
7,0.33110706903130177,0.3992417695844194,0.33110706903130177,4.22180176439768e-05,0.2010168266224574,0.4611973134449208,0.3992417695844194,5.266234348582374e-05,0.5284778949432075,0.2672507873568684,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
8,0.32658571752917814,0.4023344939173457,0.32658571752917814,4.165818143110483e-05,0.19744914363187002,0.45572229408954523,0.4023344939173457,5.3038828955051306e-05,0.5207106203502044,0.28135649997740986,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
9,0.3232109145107997,0.39484296549283654,0.3232109145107997,4.123306902636022e-05,0.19482573809992357,0.451596091310662,0.39484296549283654,5.2103318804127803e-05,0.5169104199148714,0.2702660459280014,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
10,0.3197286907568514,0.39142647642271977,0.3197286907568514,4.078891403794505e-05,0.19644516332441544,0.4430122162443567,0.39142647642271977,5.166059629851793e-05,0.5159339095782488,0.26445596039667724,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
11,0.3166063643962025,0.38970872978062693,0.3166063643962025,4.040519351873221e-05,0.1928396449390664,0.440373084930531,0.38970872978062693,5.159919795064306e-05,0.5088131208196283,0.2683027523942292,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
12,0.3136781191071832,0.3828523119249527,0.3136781191071832,4.0048468986516316e-05,0.1943356945033533,0.4330205440401552,0.3828523119249527,5.057611805711191e-05,0.5044175863936543,0.2590125491581857,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
13,0.311362816447235,0.3786068905937863,0.311362816447235,3.977425901493222e-05,0.19437197793320002,0.42835365499119205,0.3786068905937863,5.001483074532912e-05,0.4987653014790267,0.25631997974403203,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
14,0.3086080619070425,0.3753502999290255,0.3086080619070425,3.9419199654285004e-05,0.19422222904292455,0.4229938911505971,0.3753502999290255,4.9615632559082485e-05,0.49591749112308026,0.2526505648456514,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
15,0.3066970671276491,0.3732995561606449,0.3066970671276491,3.919628245174421e-05,0.19485359091356577,0.41854054289290227,0.3732995561606449,4.941208192795295e-05,0.49205895865149796,0.2525140958726406,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
16,0.30460169025693073,0.3715490892017073,0.30460169025693073,3.8940684591587374e-05,0.19475513101222525,0.41444824854413187,0.3715490892017073,4.920408044982143e-05,0.48627231888100503,0.2548605496287346,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
17,0.3027442398679304,0.3676203750765856,0.3027442398679304,3.8719594048887365e-05,0.19389642493791848,0.4115920553365386,0.3676203750765856,4.8654706258374454e-05,0.4756590565145016,0.25775862236693503,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
18,0.30096932216341715,0.3631805188123541,0.30096932216341715,3.8501839890707204e-05,0.1961811274649149,0.40575751734067156,0.3631805188123541,4.807925675566432e-05,0.4713394656702876,0.25322901947796345,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
19,0.29942023098827847,0.362170823081116,0.29942023098827847,3.83167811831292e-05,0.194327574417773,0.40451288803753604,0.362170823081116,4.8031034194298585e-05,0.46681122260168195,0.2558249640837312,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
20,0.29775353937024573,0.3569430075043506,0.29775353937024573,3.811652666729469e-05,0.196009010585197,0.39949806731747817,0.3569430075043506,4.7383563649457e-05,0.4661430681757629,0.24599595335125923,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
21,0.2964117180511176,0.35555590389494646,0.2964117180511176,3.795449339966318e-05,0.19605981528639316,0.3967636213245162,0.35555590389494646,4.7120461400585974e-05,0.45770260159485043,0.25178348398953676,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
22,0.2950341978585385,0.3551713184399313,0.2950341978585385,3.7777615198795404e-05,0.19682498138592425,0.39324341433115273,0.3551713184399313,4.702593408280727e-05,0.4583607686664909,0.2502632784061134,Reid + low-T 2D AE,4,normalized_delta,96,delta,one_step,,final_horizon,1,zero
