epoch,train_objective,val_objective,train_mse_norm,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_source_depablo_low_temp_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.43791022187439627,0.39719490190399875,0.43791022187439627,0.4874978635334418,0.3368076608775987,0.44381323786283683,0.4227062540912925,0.4874978635334418,0.39719490190399875,0.31644801704331915,0.510475793402446,0.35804677595825574,0.3949901954680069,0.510475793402446,2D AE mixed-T exclusion,8,normalized_delta,192
2,0.3300225575376785,0.3127858685610274,0.3300225575376785,0.38043480611292124,0.2568340395274531,0.32147297279687587,0.31958060614575007,0.38043480611292124,0.3127858685610274,0.3256441314674993,0.26562315798119496,0.34523969839670154,0.3121689959484653,0.34523969839670154,2D AE mixed-T exclusion,8,normalized_delta,192
3,0.24016242311542876,0.22597333758818447,0.24016242311542876,0.3566492955939808,0.1878208242270758,0.1289146033448182,0.22446157438862493,0.3566492955939808,0.22597333758818447,0.20146725886808511,0.14145112423912476,0.3306865249221262,0.224534969343112,0.3306865249221262,2D AE mixed-T exclusion,8,normalized_delta,192
4,0.21690838725751077,0.22238574019246835,0.21690838725751077,0.3382514024924216,0.14448917317030485,0.10970696078060893,0.19748251214777846,0.3382514024924216,0.22238574019246835,0.19435140563848805,0.13432712762273455,0.3342668246061198,0.22098178595578077,0.3342668246061198,2D AE mixed-T exclusion,8,normalized_delta,192
5,0.21198187794926746,0.21810473755030094,0.21198187794926746,0.33269878086463595,0.13975954836244375,0.10414897290357847,0.19220243404355272,0.33269878086463595,0.21810473755030094,0.19406123534885256,0.12811894900606652,0.32768234596097545,0.2166208434386315,0.32768234596097545,2D AE mixed-T exclusion,8,normalized_delta,192
6,0.20918968920703468,0.2179789846636692,0.20918968920703468,0.32969070980275716,0.13733589603213286,0.10153466833302119,0.18952042472263708,0.32969070980275716,0.2179789846636692,0.19418476950971686,0.12683453284828972,0.328212678280512,0.2164106602128395,0.328212678280512,2D AE mixed-T exclusion,8,normalized_delta,192
7,0.20706876273371186,0.22234504808116942,0.20706876273371186,0.32571535066537705,0.13610963469129683,0.10123073961751182,0.18768524165806189,0.32571535066537705,0.22234504808116942,0.19691387567163862,0.13478682585746835,0.33111220780318895,0.2209376364440986,0.33111220780318895,2D AE mixed-T exclusion,8,normalized_delta,192
8,0.20431400540402261,0.2311850731914982,0.20431400540402261,0.3216999401181248,0.13428621658588863,0.09964526355676816,0.18521047342026054,0.3216999401181248,0.2311850731914982,0.20550398762892694,0.151363854173963,0.3322458987553163,0.22970458018606874,0.3322458987553163,2D AE mixed-T exclusion,8,normalized_delta,192
9,0.2025810055844949,0.22029572933770267,0.2025810055844949,0.31844581925636073,0.13315125468119213,0.09886537119580786,0.18348748171112025,0.31844581925636073,0.22029572933770267,0.19271188614483764,0.12949591679130926,0.334232379739957,0.21881339422536797,0.334232379739957,2D AE mixed-T exclusion,8,normalized_delta,192
10,0.19990290432744934,0.22219210302008066,0.19990290432744934,0.3147351811929452,0.1314638619150695,0.09778824793158321,0.18132909701319933,0.3147351811929452,0.22219210302008066,0.19455841340327715,0.12578073892448294,0.3423875966231878,0.22090891631698262,0.3423875966231878,2D AE mixed-T exclusion,8,normalized_delta,192
11,0.19730112705624547,0.22615120126882318,0.19730112705624547,0.31061555566944404,0.1302802989914431,0.09602537592062413,0.17897374352717044,0.31061555566944404,0.22615120126882318,0.19550984417970113,0.1346618653348598,0.34468001865928893,0.22495057605794996,0.34468001865928893,2D AE mixed-T exclusion,8,normalized_delta,192
12,0.19383683947591546,0.22481399583952263,0.19383683947591546,0.3050759371310525,0.12819690601718256,0.0940843878568648,0.17578574366836663,0.3050759371310525,0.22481399583952263,0.18890848087563,0.12749518120881953,0.35531459354158296,0.2239060852086775,0.35531459354158296,2D AE mixed-T exclusion,8,normalized_delta,192
13,0.1902078098185744,0.2303890525759693,0.1902078098185744,0.2992506968535708,0.126019055429899,0.09200858481916505,0.17242611236754493,0.2992506968535708,0.2303890525759693,0.19210313793836517,0.13695256555894095,0.35943935600991705,0.2294983531690744,0.35943935600991705,2D AE mixed-T exclusion,8,normalized_delta,192
14,0.18690319424147717,0.23050829417613858,0.18690319424147717,0.2931845193037343,0.12435405117792092,0.09049671620699588,0.16934509556288369,0.2931845193037343,0.23050829417613858,0.190238212676164,0.13214798651537613,0.36702654311727534,0.2298042474362718,0.36702654311727534,2D AE mixed-T exclusion,8,normalized_delta,192
