epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,val_ae_p_ratio_r2_step_100,val_ae_source_depablo_low_temp_p_ratio_r2_step_100,val_ae_source_depablo_low_temp_position_mse_step_100,val_ae_source_depablo_low_temp_p_ratio_r2_sum_100,val_ae_source_lj_noisy_p_ratio_r2_step_100,val_ae_source_lj_noisy_position_mse_step_100,val_ae_source_lj_noisy_p_ratio_r2_sum_100,val_ae_source_reid_p_ratio_r2_step_100,val_ae_source_reid_position_mse_step_100,val_ae_source_reid_p_ratio_r2_sum_100,val_ae_mean_source_p_ratio_r2_step_100,val_ae_min_source_p_ratio_r2_sum_100,dataset,latent_dim,target_mode,hidden_size
1,0.7045527627593593,0.6060980239686997,0.7045527627593593,0.670091596873183,0.8852478389285112,0.5219986019950164,0.6924460125989036,0.8852478389285112,0.6060980239686997,0.3915066176559776,0.6918626949191093,0.7644802626455203,0.6159498584068691,0.7644802626455203,-0.009694979094163836,-0.21227855259422213,1.1154699893722864e-05,-0.21227855259422213,-22.418023207015718,2.4327269284185604e-05,-22.418023207015718,0.005466952122219593,1.372365836687095e-05,0.005466952122219593,-7.541611602495906,-22.418023207015718,2D AE mixed-T exclusion,2,normalized_delta,96
2,0.5545121941127276,0.5982418655809996,0.5545121941127276,0.5224061759678941,0.7238482000012146,0.38859368260753785,0.5449493528588821,0.7238482000012146,0.5982418655809996,0.3696283103636233,0.6633252591418568,0.796347874274943,0.6097671479268078,0.796347874274943,-0.002166274025644732,-0.18867883716623868,9.672549703054756e-06,-0.18867883716623868,-22.50529702312209,3.620919578679604e-05,-22.50529702312209,-0.00025594251362792697,1.1027595621726505e-05,-0.00025594251362792697,-7.5647439342673195,-22.50529702312209,2D AE mixed-T exclusion,2,normalized_delta,96
3,0.5374728538488087,0.5657317910392425,0.5374728538488087,0.497717026464249,0.7142440110445023,0.36966522665400253,0.527208754720918,0.7142440110445023,0.5657317910392425,0.34255291961017065,0.625147084123455,0.7531097764731385,0.5736032600689214,0.7531097764731385,0.01179884176705337,-0.09522631099588996,9.079794074295932e-06,-0.09522631099588996,-24.68970508952348,2.0735322277687373e-05,-24.68970508952348,0.09699980205878966,9.432259980712843e-06,0.09699980205878966,-8.229310532820193,-24.68970508952348,2D AE mixed-T exclusion,2,normalized_delta,96
4,0.4882762559150395,0.42984448682124676,0.4882762559150395,0.40873050662247756,0.7088813160595141,0.3481491434338846,0.48858698870529205,0.7088813160595141,0.42984448682124676,0.3636090836953372,0.32798908348195255,0.6192938208114356,0.43696399599624175,0.6192938208114356,0.559901501859462,0.7341900406425724,7.161667940636107e-06,0.7341900406425724,-10.908320987451678,1.923360900946136e-05,-10.908320987451678,-0.07914774269197955,9.73179592165252e-06,-0.07914774269197955,-3.4177595631670283,-10.908320987451678,2D AE mixed-T exclusion,2,normalized_delta,96
5,0.38481051992428933,0.3838556913462909,0.38481051992428933,0.26971435472369193,0.5855065265768453,0.3447229890446914,0.39998129011507627,0.5855065265768453,0.3838556913462909,0.3490694600623101,0.2783222558500711,0.5487464047037065,0.39204604020536254,0.5487464047037065,0.5957209369853681,0.7841900448436566,7.067016588280239e-06,0.7841900448436566,-10.882917147759485,1.65015323091211e-05,-10.882917147759485,0.0417331544654006,1.0179263358622848e-05,0.0417331544654006,-3.3523313161501425,-10.882917147759485,2D AE mixed-T exclusion,2,normalized_delta,96
6,0.35250658839941024,0.36333235604688524,0.35250658839941024,0.256861912655203,0.5153151908987447,0.32771177997714596,0.36662962784369785,0.5153151908987447,0.36333235604688524,0.3336532633693423,0.26194180420134217,0.5206461984780617,0.37208042201624875,0.5206461984780617,0.5708793333802589,0.6702738294478872,7.678088616103196e-06,0.6702738294478872,-9.470158843113714,1.6198789080590358e-05,-9.470158843113714,0.02870556156344173,1.0152434015253675e-05,0.02870556156344173,-2.923726484034128,-9.470158843113714,2D AE mixed-T exclusion,2,normalized_delta,96
7,0.3408104960071413,0.343898620799576,0.3408104960071413,0.24842279067164974,0.49681178417645,0.3192343929096272,0.35482298925257566,0.49681178417645,0.343898620799576,0.3395168177958112,0.24229731608647853,0.4716917078476399,0.35116861390997656,0.4716917078476399,0.724677206895967,0.743755430861508,7.2098943405762835e-06,0.743755430861508,-4.31165954374293,1.5651931289539788e-05,-4.31165954374293,0.3357145944934423,9.36406568143866e-06,0.3357145944934423,-1.0773965061293267,-4.31165954374293,2D AE mixed-T exclusion,2,normalized_delta,96
8,0.3230346502442109,0.325842378376738,0.3230346502442109,0.22423118513665702,0.4719102096204695,0.31851227899131024,0.3382178912494789,0.4719102096204695,0.325842378376738,0.32928289263509214,0.19444430817384273,0.47166810097405687,0.3317984339276639,0.47166810097405687,0.7942986378160753,0.8678724323928213,4.822864389097958e-06,0.8678724323928213,-5.735035805736705,1.4859476550554973e-05,-5.735035805736705,0.6800339968072896,9.285245459977886e-06,0.6800339968072896,-1.3957097921788646,-5.735035805736705,2D AE mixed-T exclusion,2,normalized_delta,96
9,0.30535123026684713,0.3110795128747429,0.30535123026684713,0.1861830439614622,0.4626302804993956,0.3208573957807139,0.32322357341385727,0.4626302804993956,0.3110795128747429,0.32681768166366965,0.173954606805637,0.4475269755057525,0.31609975465835305,0.4475269755057525,0.8373112851637932,0.9181255431218054,3.961739361102446e-06,0.9181255431218054,-3.9556924985403876,1.371972380184161e-05,-3.9556924985403876,0.6213057585058018,9.939210065113002e-06,0.6213057585058018,-0.8054203989709269,-3.9556924985403876,2D AE mixed-T exclusion,2,normalized_delta,96
10,0.2706259997267472,0.26824222062959485,0.2706259997267472,0.15375114291122086,0.4087665511981437,0.3079293145553062,0.2901490028882236,0.4087665511981437,0.26824222062959485,0.29009851222508587,0.153449861361878,0.3744250530289719,0.2726578088719786,0.3744250530289719,0.9218824353826172,0.9793971148059398,3.4527340375234415e-06,0.9793971148059398,-1.1835505262494515,9.829189161791874e-06,-1.1835505262494515,0.7292566947837404,1.0308295952654589e-05,0.7292566947837404,0.17503442778007627,-1.1835505262494515,2D AE mixed-T exclusion,2,normalized_delta,96
