epoch,train_objective,val_objective,train_mse_norm,train_source_lj_noisy_reconstruction,train_source_depablo_low_temp_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.4211546464562416,0.35271644629662235,0.4398491080800692,0.5240209387540817,0.41428248046835264,0.32516052159667014,0.42115464693970156,0.5240209387540817,0.3489960468324522,0.3152366409189999,0.32749517016112806,0.4154175278097391,0.35271644629662235,0.4154175278097391,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
2,0.27853000166018804,0.2952459492764125,0.2885575344363848,0.3719432241519292,0.22782125209768614,0.23582552911837895,0.27853000178933146,0.3719432241519292,0.2936474916090568,0.276677164779976,0.2454377572387457,0.36362292581051586,0.2952459492764125,0.36362292581051586,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
3,0.20743627243240675,0.22415705618696907,0.22754390518863996,0.3555407539010048,0.1067358551348249,0.16003220929205417,0.2074362727759613,0.3555407539010048,0.22322015652495125,0.20167468639276923,0.11611733988299966,0.35467914228513836,0.2241570561869691,0.35467914228513836,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
4,0.1947404783864816,0.22419834690603116,0.21613462741176287,0.3488937044640382,0.0877095293973883,0.1476182008497417,0.1947404782370561,0.3488937044640382,0.22318462338267514,0.1994820897486061,0.11864509742707013,0.3544678535424173,0.22419834690603116,0.3544678535424173,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
5,0.19171637163559596,0.22240887510559212,0.2128958560824394,0.3449883102575938,0.08402337655052543,0.14613742794717352,0.19171637158509758,0.3449883102575938,0.22157669083277384,0.20184936092142017,0.10904194731637835,0.3563353170789778,0.22240887510559212,0.3563353170789778,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
6,0.1900544337729613,0.22221855911922953,0.2112556144197782,0.34269094961881635,0.08246502943336964,0.1450073226330181,0.19005443389506804,0.34269094961881635,0.22139956015193213,0.20154238710179925,0.1141838042344898,0.3509294860213995,0.22221855911922953,0.3509294860213995,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
7,0.18844621159633002,0.2202807991790275,0.2097043498357137,0.34054815824826556,0.08101417097946008,0.14377630322178206,0.18844621081650256,0.34054815824826556,0.21944403685443103,0.2020707049705088,0.10694878886267543,0.3518229037038982,0.22028079917902746,0.3518229037038982,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
8,0.18694870064655938,0.2189336776174605,0.20824726159373919,0.33866608260075254,0.07973864243924618,0.14244137725482384,0.18694870076494086,0.33866608260075254,0.2180670731216669,0.19831007116287946,0.10781145193055272,0.3506795097589493,0.2189336776174605,0.3506795097589493,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
9,0.18495509816209474,0.22222530703588078,0.20641548787554106,0.336328095326821,0.0782632985090216,0.1402739016128083,0.18495509848288363,0.336328095326821,0.221251526056168,0.20199174909573048,0.11149782573059201,0.35318634628131984,0.22222530703588075,0.35318634628131984,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
10,0.18267069725195567,0.22048816915104785,0.20409885759154955,0.3337190425992012,0.07670438733945291,0.1375886625163257,0.1826706974849933,0.3337190425992012,0.21947598815523087,0.19864701612479985,0.11055276806838811,0.35226472325995567,0.22048816915104785,0.35226472325995567,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
