epoch,train_loss,val_loss,train_dz_mse_norm,train_loss_raw,train_position_loss,train_source_depablo_low_temp_loss_norm,train_source_depablo_mixed_temp_loss_norm,train_source_lj_noisy_loss_norm,train_source_reid_loss_norm,val_dz_mse_norm,val_dz_mse_raw,val_position_loss,val_source_reid_loss_norm,val_source_depablo_low_temp_loss_norm,val_source_depablo_mixed_temp_loss_norm,val_source_lj_noisy_loss_norm,val_rollout_p_ratio_r2,val_rollout_p_ratio_pearson,val_rollout_used,val_rollout_macro_source_p_ratio_r2,val_rollout_min_source_p_ratio_r2,val_rollout_macro_source_endpoint_p_ratio_r2,val_rollout_min_source_endpoint_p_ratio_r2,val_rollout_source_reid_p_ratio_r2,val_rollout_source_depablo_low_temp_p_ratio_r2,val_rollout_source_depablo_mixed_temp_p_ratio_r2,val_rollout_source_lj_noisy_p_ratio_r2,val_rollout_source_reid_endpoint_p_ratio_r2,val_rollout_source_depablo_low_temp_endpoint_p_ratio_r2,val_rollout_source_depablo_mixed_temp_endpoint_p_ratio_r2,val_rollout_source_lj_noisy_endpoint_p_ratio_r2,val_rollout_p_ratio_r2_step_100,stage,unroll_steps,stage_epoch,dataset,latent_dim,target_mode,hidden_size,propagator_loss,propagator_objective,propagator_multistep_horizons,propagator_multistep_loss,propagator_step_stride,initial_velocity
1,0.616013693045212,0.566974292552649,0.616013693045212,0.518970752539842,0.0,0.360597022387869,1.3700747105636095,0.38069981910468065,0.3526832201246891,0.566974292552649,1.1725424187523978,0.0,0.37352860854113135,0.31065582997080954,1.3066204140470787,0.27709231765157627,,,,,,,,,,,,,,,,,1,8,1,shared4,8,normalized_delta,128,delta,fixed_history_one_step,"[1, 2, 3, 4, 5, 6, 7, 8]",all_steps_plus_optional_decoded_endpoint,1,zero
2,0.5661840539644554,0.5297238345842661,0.5661840539644554,0.5145050319640533,0.0,0.30456702838994953,1.3612326917261408,0.30784119309236607,0.2910953026493652,0.5297238345842661,1.1735043355396815,0.0,0.3216433536642316,0.2620954933893782,1.306633497029543,0.22852299425391143,0.5173871716515325,0.8049124618860188,80.0,0.3376123354094886,-0.7129652436549465,0.3376123354094886,-0.7129652436549465,0.9454133531661553,0.990744177317223,-0.7129652436549465,0.12725705480952265,0.9454133531661553,0.990744177317223,-0.7129652436549465,0.12725705480952265,0.5173871716515325,1,8,2,shared4,8,normalized_delta,128,delta,fixed_history_one_step,"[1, 2, 3, 4, 5, 6, 7, 8]",all_steps_plus_optional_decoded_endpoint,1,zero
3,0.5361840879215793,0.5153965413877317,0.5361840879215793,0.5236937533254209,0.0,0.2522100171028522,1.3677360502565117,0.2846833888261595,0.24010689550079406,0.5153965413877317,1.1756035855838232,0.0,0.31117677000160754,0.21072884133530104,1.3157044431702658,0.2239761110437526,,,,,,,,,,,,,,,,,1,8,3,shared4,8,normalized_delta,128,delta,fixed_history_one_step,"[1, 2, 3, 4, 5, 6, 7, 8]",all_steps_plus_optional_decoded_endpoint,1,zero
4,0.5252972382089132,0.5070818976810022,0.5252972382089132,0.5192731463390848,0.0,0.19904257618838497,1.3887041339225936,0.29551472724088584,0.2179275154837881,0.5070818976810022,1.177405710731234,0.0,0.30293431783105584,0.1805409531188409,1.3245358252389865,0.2203164945351256,0.5092901312181238,0.8018153011856393,80.0,0.3420414226958814,-0.7405512078280534,0.3420414226958814,-0.7405512078280534,0.9307665145591534,0.9905600153919872,-0.7405512078280534,0.18739036866043834,0.9307665145591534,0.9905600153919872,-0.7405512078280534,0.18739036866043834,0.5092901312181238,1,8,4,shared4,8,normalized_delta,128,delta,fixed_history_one_step,"[1, 2, 3, 4, 5, 6, 7, 8]",all_steps_plus_optional_decoded_endpoint,1,zero
5,0.5050255302520185,0.4948731118119626,0.5050255302520185,0.5212485051673391,0.0,0.15787618708886664,1.4001550702149408,0.2562306932894219,0.20584017041484465,0.4948731118119626,1.179127356835774,0.0,0.299877338221466,0.16087191324252423,1.3329904743046923,0.18575272147916785,,,,,,,,,,,,,,,,,1,8,5,shared4,8,normalized_delta,128,delta,fixed_history_one_step,"[1, 2, 3, 4, 5, 6, 7, 8]",all_steps_plus_optional_decoded_endpoint,1,zero
6,0.49192826030248976,0.485703533503891,0.49192826030248976,0.5273025502329287,0.0,0.12611171262690046,1.40811434102163,0.23102528397157265,0.20246170358985596,0.485703533503891,1.1783078823770796,0.0,0.28718129256713754,0.1479835461950808,1.3369686854495244,0.17068060980382144,0.48693470784654436,0.7997262466892943,80.0,0.3121113612562877,-0.8224664853324204,0.3121113612562877,-0.8224664853324204,0.9388875586043364,0.9896017162156848,-0.8224664853324204,0.14242265553754974,0.9388875586043364,0.9896017162156848,-0.8224664853324204,0.14242265553754974,0.48693470784654436,1,8,6,shared4,8,normalized_delta,128,delta,fixed_history_one_step,"[1, 2, 3, 4, 5, 6, 7, 8]",all_steps_plus_optional_decoded_endpoint,1,zero
7,0.48332268151040025,0.47767157249046166,0.48332268151040025,0.5241294218146283,0.0,0.11366329605904563,1.4134928129796396,0.2293200562315944,0.17681456077132138,0.47767157249046166,1.1756416431495122,0.0,0.268404244691324,0.13666035086511824,1.339954587952657,0.16566710645274724,,,,,,,,,,,,,,,,,1,8,7,shared4,8,normalized_delta,128,delta,fixed_history_one_step,"[1, 2, 3, 4, 5, 6, 7, 8]",all_steps_plus_optional_decoded_endpoint,1,zero
8,0.4810360079472236,0.4702337035957415,0.4810360079472236,0.5234605112801427,0.0,0.10419728823755704,1.420304506374033,0.23202780136518925,0.16761443581211527,0.4702337035957415,1.1713685308183943,0.0,0.24449450700154887,0.13210123435095408,1.3381344583986157,0.16620461463184752,0.46410686440896753,0.791261747966054,80.0,0.29580248126707176,-0.9070244288207034,0.29580248126707176,-0.9070244288207034,0.9367658579102215,0.9899067647360714,-0.9070244288207034,0.16356173124269746,0.9367658579102215,0.9899067647360714,-0.9070244288207034,0.16356173124269746,0.46410686440896753,1,8,8,shared4,8,normalized_delta,128,delta,fixed_history_one_step,"[1, 2, 3, 4, 5, 6, 7, 8]",all_steps_plus_optional_decoded_endpoint,1,zero
