epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.6952003347246271,0.6052313230147487,0.7067287161162025,0.6804130947119311,0.8816909614362215,0.5234969372027799,0.6952003311169775,0.8816909614362215,0.5999643673826205,0.3741217195056379,0.7241782219498418,0.7234486055094749,0.6072495156549849,0.7241782219498418,2D AE mixed-T exclusion,8,normalized_delta,96
2,0.51693800962285,0.4863706891670039,0.5335541158914566,0.5334369326892652,0.6832140328852754,0.33416305588264217,0.5169380071523942,0.6832140328852754,0.4811874708356826,0.3454105261480436,0.5199485489574727,0.5994756698491983,0.4882782483182382,0.5994756698491983,2D AE mixed-T exclusion,8,normalized_delta,96
3,0.3919731551095059,0.3775699195329492,0.3844389139037383,0.3113499468878696,0.5330718737291662,0.33149764467226833,0.3919731550964347,0.5330718737291662,0.3726752217908047,0.3338322559429798,0.30173853762244107,0.5022335613612086,0.37926811830887647,0.5022335613612086,2D AE mixed-T exclusion,8,normalized_delta,96
4,0.36491626469712507,0.36168523566601307,0.3575153903741586,0.29640508784275305,0.4780170698699198,0.3203266347317319,0.36491626414813494,0.4780170698699198,0.35586091353999155,0.33091464037715923,0.274782541237073,0.4864493188797496,0.36404883349799394,0.4864493188797496,2D AE mixed-T exclusion,8,normalized_delta,96
5,0.3547904070270689,0.3595631130039692,0.3489148485817407,0.2922328803884356,0.45379785985538834,0.31834048299412976,0.35479040774598464,0.45379785985538834,0.35406305355657086,0.3347325434151571,0.28687897087365855,0.4633683981955983,0.361659970828138,0.4633683981955983,2D AE mixed-T exclusion,8,normalized_delta,96
6,0.3515260094090512,0.35580317386867183,0.34534176917452564,0.2905785571587713,0.44701181689375324,0.3169876517041733,0.351526008585566,0.44701181689375324,0.3499560783543673,0.3290151109395083,0.2738491657364648,0.4717002506367862,0.35818817577091977,0.4717002506367862,2D AE mixed-T exclusion,8,normalized_delta,96
7,0.3495614664335,0.3531282181851566,0.343388348660971,0.28599597419563094,0.4494150137430743,0.313273408616844,0.3495614655185164,0.4494150137430743,0.3483769152019369,0.3214407583727734,0.28325683070579544,0.45922374809742905,0.35464044572533265,0.45922374809742905,2D AE mixed-T exclusion,8,normalized_delta,96
8,0.34591814499152335,0.3461082836416991,0.3394669946871306,0.284425253813204,0.4433225927384276,0.31000658716810375,0.3459181445732451,0.4433225927384276,0.3416618541471268,0.322426346494467,0.2729636003932683,0.4465810329420492,0.3473236599432615,0.4465810329420492,2D AE mixed-T exclusion,8,normalized_delta,96
9,0.33944810197541586,0.3400134140478545,0.3321852138952205,0.2732825144341117,0.43842985316326744,0.3066319385053296,0.3394481020342362,0.43842985316326744,0.3349019688701159,0.3357990444492316,0.24149303379817866,0.44835004152264446,0.34188070659001824,0.44835004152264446,2D AE mixed-T exclusion,8,normalized_delta,96
10,0.3291220901828063,0.3256571462181838,0.3208423995657971,0.2498585246503353,0.43058413274978335,0.30692360812896174,0.3291220885096935,0.43058413274978335,0.32174677222869114,0.3243115163058974,0.22219015593873337,0.4337528121541254,0.3267514947995854,0.4337528121541254,2D AE mixed-T exclusion,8,normalized_delta,96
