epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_mixed_temp_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_depablo_mixed_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
30,0.7833651193466625,0.6173743830004241,0.7702909489407351,0.7833651193466625,0.7833651193466625,0.7833651193466625,0.6233955287898425,0.6173743830004241,0.6173743830004241,0.6173743830004241,depablo_mixed_temp,4,normalized_delta,128
31,0.7808426167423788,0.6148309906711802,0.7678080296634059,0.7808426167423788,0.7808426167423788,0.7808426167423788,0.6208289140486158,0.6148309906711802,0.6148309906711802,0.6148309906711802,depablo_mixed_temp,4,normalized_delta,128
32,0.7782931456048238,0.6124133343400899,0.7653073108313899,0.7782931456048238,0.7782931456048238,0.7782931456048238,0.6183910958934575,0.6124133343400899,0.6124133343400899,0.6124133343400899,depablo_mixed_temp,4,normalized_delta,128
33,0.7758220300078392,0.6101906225958373,0.7628879195569377,0.7758220300078392,0.7758220300078392,0.7758220300078392,0.616154320014175,0.6101906225958373,0.6101906225958373,0.6101906225958373,depablo_mixed_temp,4,normalized_delta,128
34,0.7734392761007736,0.6081922810117248,0.7605582071958403,0.7734392761007736,0.7734392761007736,0.7734392761007736,0.6141501913662069,0.6081922810117248,0.6081922810117248,0.6081922810117248,depablo_mixed_temp,4,normalized_delta,128
35,0.7710672525002769,0.6064233020879328,0.7582421989229164,0.7710672525002769,0.7710672525002769,0.7710672525002769,0.6123856268823147,0.6064233020879328,0.6064233020879328,0.6064233020879328,depablo_mixed_temp,4,normalized_delta,128
36,0.7686043708732254,0.6048576720058918,0.7558399581399403,0.7686043708732254,0.7686043708732254,0.7686043708732254,0.6108341181534342,0.6048576720058918,0.6048576720058918,0.6048576720058918,depablo_mixed_temp,4,normalized_delta,128
37,0.7658828355764088,0.6033615722262766,0.7531854926755553,0.7658828355764088,0.7658828355764088,0.7658828355764088,0.6093608254159335,0.6033615722262766,0.6033615722262766,0.6033615722262766,depablo_mixed_temp,4,normalized_delta,128
38,0.7624963354123266,0.6016873091284651,0.7498742136712137,0.7624963354123266,0.7624963354123266,0.7624963354123266,0.60771436165669,0.6016873091284651,0.6016873091284651,0.6016873091284651,depablo_mixed_temp,4,normalized_delta,128
39,0.757271122187376,0.5983278695639456,0.7447506343063556,0.757271122187376,0.757271122187376,0.757271122187376,0.604404142810381,0.5983278695639456,0.5983278695639456,0.5983278695639456,depablo_mixed_temp,4,normalized_delta,128
40,0.7493669043834272,0.5947083659120835,0.7370203604823664,0.7493669043834272,0.7493669043834272,0.7493669043834272,0.6008848864439642,0.5947083659120835,0.5947083659120835,0.5947083659120835,depablo_mixed_temp,4,normalized_delta,128
