epoch,train_loss,val_loss,train_dz_mse_norm,train_loss_raw,train_position_loss,val_dz_mse_norm,val_dz_mse_raw,val_position_loss,val_rollout_p_ratio_r2,val_rollout_p_ratio_pearson,val_rollout_used,val_rollout_macro_source_p_ratio_r2,val_rollout_min_source_p_ratio_r2,val_rollout_macro_source_endpoint_p_ratio_r2,val_rollout_min_source_endpoint_p_ratio_r2,val_rollout_source_reid_p_ratio_r2,val_rollout_source_depablo_low_temp_p_ratio_r2,val_rollout_source_depablo_mixed_temp_p_ratio_r2,val_rollout_source_lj_noisy_p_ratio_r2,val_rollout_source_reid_endpoint_p_ratio_r2,val_rollout_source_depablo_low_temp_endpoint_p_ratio_r2,val_rollout_source_depablo_mixed_temp_endpoint_p_ratio_r2,val_rollout_source_lj_noisy_endpoint_p_ratio_r2,val_rollout_p_ratio_r2_step_100,stage,unroll_steps,stage_epoch,dataset,latent_dim,target_mode,hidden_size,propagator_loss,propagator_objective,propagator_multistep_horizons,propagator_multistep_loss,propagator_step_stride,initial_velocity
1,0.9957840546317722,0.7634227434794109,0.9957840546317722,0.10333029601884924,0.0,0.7634227434794109,0.0805428976813952,0.0,,,,,,,,,,,,,,,,,1,1,1,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
2,0.9987095179765121,0.7632808446884155,0.9987095179765121,0.10380024398150652,0.0,0.7632808446884155,0.0805273691813151,0.0,0.09548551287041018,0.36206160057950004,80.0,-3.1401567065500986,-12.178574006909843,-3.1401567065500986,-12.178574006909843,0.05323766215541936,-0.2952757733881015,-0.14001470805786975,-12.178574006909843,0.05323766215541936,-0.2952757733881015,-0.14001470805786975,-12.178574006909843,0.09548551287041018,1,1,2,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
3,0.9860592303068741,0.7629004001617432,0.9860592303068741,0.1024162900512633,0.0,0.7629004001617432,0.08048570404450099,0.0,,,,,,,,,,,,,,,,,1,1,3,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
4,0.9920878669489985,0.7620542724927266,0.9920878669489985,0.10318654613650363,0.0,0.7620542724927266,0.08039137870073318,0.0,0.2593910467872844,0.5551704760774873,80.0,-0.4199555676129034,-1.4808633136091753,-0.4199555676129034,-1.4808633136091753,0.09936610510081267,-0.22100306993361274,-0.07732199200963841,-1.4808633136091753,0.09936610510081267,-0.22100306993361274,-0.07732199200963841,-1.4808633136091753,0.2593910467872844,1,1,4,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
5,0.9916225386702496,0.7611465851465861,0.9916225386702496,0.10302494855030724,0.0,0.7611465851465861,0.08028946220874786,0.0,,,,,,,,,,,,,,,,,1,1,5,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
6,1.0229166227838267,0.7598524649937948,1.0229166227838267,0.1065140421623769,0.0,0.7598524649937948,0.08014567494392395,0.0,0.39913154023085695,0.6320628543041229,80.0,-0.05187467064392909,-0.3749104208525835,-0.05187467064392909,-0.3749104208525835,-0.03320536911062333,0.06166825765598516,0.13894884973150534,-0.3749104208525835,-0.03320536911062333,0.06166825765598516,0.13894884973150534,-0.3749104208525835,0.39913154023085695,1,1,6,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
7,0.9868337226950604,0.7586391170819601,0.9868337226950604,0.10243845471869344,0.0,0.7586391170819601,0.08000982950131098,0.0,,,,,,,,,,,,,,,,,1,1,7,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
8,0.9923325569733329,0.756382942199707,0.9923325569733329,0.10306596464436987,0.0,0.756382942199707,0.07975706160068512,0.0,0.4829121029423702,0.7007509691178629,80.0,0.08068121339775453,-0.22289928833362715,0.08068121339775453,-0.22289928833362715,0.0848266701904441,0.20549032250603627,0.2553071492281649,-0.22289928833362715,0.0848266701904441,0.20549032250603627,0.2553071492281649,-0.22289928833362715,0.4829121029423702,1,1,8,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
9,1.0023474123166956,0.7546277324358622,1.0023474123166956,0.10417568197716838,0.0,0.7546277324358622,0.07956180175145468,0.0,,,,,,,,,,,,,,,,,1,1,9,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
10,0.9789809688277866,0.752557373046875,0.9789809688277866,0.10158049930696902,0.0,0.752557373046875,0.07933223744233449,0.0,0.5879235357830129,0.7671968064036039,80.0,0.0909416432190927,-0.6789095158197029,0.0909416432190927,-0.6789095158197029,0.22765349805231339,0.4034558035519267,0.4115667870918337,-0.6789095158197029,0.22765349805231339,0.4034558035519267,0.4115667870918337,-0.6789095158197029,0.5879235357830129,1,1,10,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
11,0.9807083373484404,0.7489272713661194,0.9807083373484404,0.10168886962144272,0.0,0.7489272713661194,0.07892928818861643,0.0,,,,,,,,,,,,,,,,,1,1,11,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
12,0.9669606193252231,0.7470011393229167,0.9669606193252231,0.10030210552656132,0.0,0.7470011393229167,0.07871781835953394,0.0,0.6678977413937746,0.8244446298876532,80.0,-0.4120033571156655,-2.891973572169318,-0.4120033571156655,-2.891973572169318,-0.029542526281190362,0.6467334846435286,0.6267691853443175,-2.891973572169318,-0.029542526281190362,0.6467334846435286,0.6267691853443175,-2.891973572169318,0.6678977413937746,1,1,12,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
13,0.963537001091501,0.7444054484367371,0.963537001091501,0.09998553375835004,0.0,0.7444054484367371,0.07843130826950073,0.0,,,,,,,,,,,,,,,,,1,1,13,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
14,0.9545673624328945,0.7419378638267518,0.9545673624328945,0.0989696945509185,0.0,0.7419378638267518,0.07816028147935868,0.0,0.7805221220847096,0.8873774847996851,80.0,0.2635914425192374,-0.4520177347585772,0.2635914425192374,-0.4520177347585772,-0.09349673377397871,0.8011901480511531,0.7986900905583525,-0.4520177347585772,-0.09349673377397871,0.8011901480511531,0.7986900905583525,-0.4520177347585772,0.7805221220847096,1,1,14,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
