split,trajectory,source,frame,condition,position_mse,normalized_position_mse,start
train,1,reid,25,optimized_code,2.801694165555091e-07,0.08763822168111801,encoder
train,1,reid,25,optimized_code,2.830095411354705e-07,0.0909389778971672,normal_0
train,1,reid,25,optimized_code,4.345159823060385e-07,0.2393767088651657,normal_1
train,2,reid,25,encoder,4.214434667915157e-08,0.02474519982933998,
train,2,reid,25,same_source_same_time_permuted,7.648018822692393e-07,0.6796954274177551,
train,2,reid,25,training_source_time_mean,3.6455915619626467e-07,0.36109650135040283,
train,2,reid,25,wrong_time,2.1257499611238018e-05,4.901937484741211,
train,2,reid,25,optimized_code,2.896744710767507e-08,0.01452733762562275,encoder
train,2,reid,25,optimized_code,8.376320010938798e-07,0.6930615305900574,normal_0
train,2,reid,25,optimized_code,1.4713787095388398e-06,1.2085018157958984,normal_1
train,0,reid,50,encoder,2.536822876209044e-06,0.9610756039619446,
train,0,reid,50,same_source_same_time_permuted,2.417084260741831e-06,0.949499785900116,
train,0,reid,50,training_source_time_mean,2.430865379210445e-06,1.1729025840759277,
train,0,reid,50,wrong_time,8.14733539300505e-06,2.248697280883789,
train,0,reid,50,optimized_code,2.1809953523188597e-06,0.9085153937339783,encoder
train,0,reid,50,optimized_code,3.6319775063020643e-06,1.2902922630310059,normal_0
train,0,reid,50,optimized_code,2.7743935788748786e-06,1.0838277339935303,normal_1
train,1,reid,50,encoder,1.5424276398334769e-06,0.4878757894039154,
train,1,reid,50,same_source_same_time_permuted,4.855360202782322e-06,3.845383405685425,
train,1,reid,50,training_source_time_mean,1.8558358760856208e-06,0.8402202129364014,
train,1,reid,50,wrong_time,1.1680322131724097e-05,2.5175833702087402,
train,1,reid,50,optimized_code,1.4327479220810346e-06,0.46467894315719604,encoder
train,1,reid,50,optimized_code,2.947941538877785e-06,0.8826059699058533,normal_0
train,1,reid,50,optimized_code,2.385089146628161e-06,1.1323394775390625,normal_1
train,2,reid,50,encoder,9.317175653222876e-08,0.05038692057132721,
train,2,reid,50,same_source_same_time_permuted,3.518164248816902e-06,3.24479079246521,
train,2,reid,50,training_source_time_mean,1.757038944560918e-06,1.76031494140625,
train,2,reid,50,wrong_time,8.730844456295017e-06,2.202160358428955,
train,2,reid,50,optimized_code,9.107250065198969e-08,0.04927021637558937,encoder
train,2,reid,50,optimized_code,4.7406770136149134e-06,4.181003570556641,normal_0
train,2,reid,50,optimized_code,6.868944183224812e-06,5.623990058898926,normal_1
train,0,reid,75,encoder,5.646894351230003e-06,2.267361879348755,
train,0,reid,75,same_source_same_time_permuted,6.143293830973562e-06,2.4495046138763428,
train,0,reid,75,training_source_time_mean,6.007257070450578e-06,2.884469509124756,
train,0,reid,75,wrong_time,1.868321851361543e-05,5.401130199432373,
train,0,reid,75,optimized_code,5.3869789553573355e-06,2.262617349624634,encoder
train,0,reid,75,optimized_code,1.0231333362753503e-05,3.0985779762268066,normal_0
train,0,reid,75,optimized_code,1.0932136319752317e-05,3.2721545696258545,normal_1
train,1,reid,75,encoder,4.153242571192095e-06,1.3198813199996948,
train,1,reid,75,same_source_same_time_permuted,1.1810000614786986e-05,9.321144104003906,
train,1,reid,75,training_source_time_mean,4.562322374113137e-06,1.9650365114212036,
train,1,reid,75,wrong_time,2.6216481273877434e-05,5.760953426361084,
train,1,reid,75,optimized_code,3.7314114251785213e-06,1.2316784858703613,encoder
train,1,reid,75,optimized_code,1.5117677321541123e-05,2.983891248703003,normal_0
train,1,reid,75,optimized_code,8.515496119798627e-06,2.052544116973877,normal_1
train,2,reid,75,encoder,2.0698733749213716e-07,0.1147264838218689,
train,2,reid,75,same_source_same_time_permuted,8.252782208728604e-06,7.692208766937256,
train,2,reid,75,training_source_time_mean,4.482659278437495e-06,4.465991020202637,
train,2,reid,75,wrong_time,1.8830070985131897e-05,4.6941399574279785,
train,2,reid,75,optimized_code,2.0537180489554885e-07,0.113584503531456,encoder
train,2,reid,75,optimized_code,1.2664957466768101e-05,7.201423645019531,normal_0
train,2,reid,75,optimized_code,1.6003816199372523e-05,9.967547416687012,normal_1
train,0,reid,100,encoder,1.0922834917437285e-05,4.036684513092041,
train,0,reid,100,same_source_same_time_permuted,1.2736075404973235e-05,4.760324954986572,
train,0,reid,100,training_source_time_mean,1.1182160960743204e-05,5.1609673500061035,
train,0,reid,100,wrong_time,2.792843406496104e-05,8.859879493713379,
train,0,reid,100,optimized_code,1.0519066563574597e-05,4.233973026275635,encoder
train,0,reid,100,optimized_code,2.2465739675681107e-05,6.508564472198486,normal_0
train,0,reid,100,optimized_code,1.674137092777528e-05,5.562991619110107,normal_1
train,1,reid,100,encoder,9.213926205120515e-06,2.9277000427246094,
train,1,reid,100,same_source_same_time_permuted,2.227924414910376e-05,17.159975051879883,
train,1,reid,100,training_source_time_mean,8.31163015391212e-06,3.5007033348083496,
train,1,reid,100,wrong_time,3.898709110217169e-05,8.873937606811523,
train,1,reid,100,optimized_code,7.670288141525816e-06,2.735757827758789,encoder
train,1,reid,100,optimized_code,2.0461544409045018e-05,4.944362640380859,normal_0
train,1,reid,100,optimized_code,2.2959409761824645e-05,4.9402384757995605,normal_1
train,2,reid,100,encoder,5.049208766649826e-07,0.2547198534011841,
train,2,reid,100,same_source_same_time_permuted,1.7547430616104975e-05,16.193878173828125,
train,2,reid,100,training_source_time_mean,1.0141095117432997e-05,9.649017333984375,
train,2,reid,100,wrong_time,2.573028723418247e-05,6.413118362426758,
train,2,reid,100,optimized_code,4.268504198989831e-07,0.22905540466308594,encoder
train,2,reid,100,optimized_code,2.707364001253154e-05,13.006723403930664,normal_0
train,2,reid,100,optimized_code,2.954896990559064e-05,13.994856834411621,normal_1
train,20,depablo_low_temp,5,encoder,2.5406905024283333e-07,0.04217979311943054,
train,20,depablo_low_temp,5,same_source_same_time_permuted,3.570338549252483e-07,0.11204968392848969,
train,20,depablo_low_temp,5,training_source_time_mean,3.194755606727995e-07,0.06349357217550278,
train,20,depablo_low_temp,5,wrong_time,9.358887837151997e-06,1.410439133644104,
train,20,depablo_low_temp,5,optimized_code,1.2265954474344198e-08,0.003276812843978405,encoder
train,20,depablo_low_temp,5,optimized_code,1.076757598639233e-06,0.9896443486213684,normal_0
train,20,depablo_low_temp,5,optimized_code,1.429838647482029e-07,0.12725812196731567,normal_1
train,21,depablo_low_temp,5,encoder,4.38498716448521e-07,0.10212571173906326,
train,21,depablo_low_temp,5,same_source_same_time_permuted,5.158420322004531e-07,0.09190596640110016,
train,21,depablo_low_temp,5,training_source_time_mean,4.0660026456862397e-07,0.06814724206924438,
train,21,depablo_low_temp,5,wrong_time,1.0620588000165299e-05,3.2888967990875244,
train,21,depablo_low_temp,5,optimized_code,1.9217077706912278e-08,0.006270627956837416,encoder
train,21,depablo_low_temp,5,optimized_code,8.934960078477161e-07,0.8031601309776306,normal_0
train,21,depablo_low_temp,5,optimized_code,9.703757086754194e-07,0.8946030735969543,normal_1
train,22,depablo_low_temp,5,encoder,2.627675428357179e-07,0.05515236780047417,
train,22,depablo_low_temp,5,same_source_same_time_permuted,1.6727597085264279e-07,0.033226028084754944,
train,22,depablo_low_temp,5,training_source_time_mean,2.0154742230715783e-07,0.038054946810007095,
train,22,depablo_low_temp,5,wrong_time,7.286319487320725e-06,1.2872073650360107,
train,22,depablo_low_temp,5,optimized_code,1.077102229629645e-08,0.0038028329145163298,encoder
train,22,depablo_low_temp,5,optimized_code,5.944742156316352e-07,0.5786061882972717,normal_0
train,22,depablo_low_temp,5,optimized_code,7.640908847861283e-07,0.7405593991279602,normal_1
train,20,depablo_low_temp,10,encoder,1.8766286302707158e-07,0.03645920753479004,
train,20,depablo_low_temp,10,same_source_same_time_permuted,2.6133292863050883e-07,0.148990198969841,
train,20,depablo_low_temp,10,training_source_time_mean,2.1577054098997905e-07,0.059129372239112854,
