epoch,train_objective,val_objective,train_mse_norm,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_source_depablo_low_temp_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.4780272223949432,0.47539815959582726,0.5002806542118391,0.5823170557816824,0.3697771838108698,0.48198743441700936,0.47802722466985387,0.5823170557816824,0.46714100143065057,0.30625822170823813,0.5751994724720716,0.544736784607172,0.47539815959582726,0.5751994724720716,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
2,0.3220216647783915,0.3167816595304757,0.3334318882226944,0.3955989397962888,0.25624644571046035,0.31421960949897765,0.32202166500190893,0.3955989397962888,0.31493904945316414,0.2800586934573948,0.29662904027290643,0.37365724486112595,0.3167816595304757,0.37365724486112595,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
3,0.24921442584196726,0.2317337522134185,0.2631917740702629,0.3686764053006967,0.20568883057435353,0.17327804298202196,0.2492144262856907,0.3686764053006967,0.23083097765470545,0.21338794234022498,0.12404434783384204,0.35776896646618844,0.2317337522134185,0.35776896646618844,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
4,0.20065171205004056,0.22651089346843462,0.22196852041284243,0.3545097533663114,0.15367176886151235,0.09377361254145701,0.20065171158976025,0.3545097533663114,0.225539238331529,0.20787853773497045,0.11445254340022802,0.35720159927010536,0.22651089346843464,0.35720159927010536,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
5,0.19484819769859313,0.22793308899706852,0.21613489220539728,0.3484488348762194,0.14938039246201515,0.08671536513914664,0.1948481974924604,0.3484488348762194,0.22687888580281287,0.21055258777923883,0.1153287492422387,0.357917929969728,0.22793308899706852,0.357917929969728,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
6,0.19182662755250932,0.22530532734530667,0.21310071069995562,0.3447677727043629,0.1463137420453131,0.08439836786563197,0.19182662753843596,0.3447677727043629,0.22439645396980146,0.20231391049735248,0.1169842153415084,0.35661785619705916,0.22530532734530664,0.35661785619705916,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
7,0.1902051469484965,0.22308391629935553,0.21150119962294897,0.3428041200935841,0.14469988132144013,0.08311143843332927,0.1902051466161178,0.3428041200935841,0.22221054049084585,0.20149429375119507,0.10894570989068597,0.35881174525618553,0.22308391629935553,0.35881174525618553,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
8,0.18875363067289194,0.2260645727549369,0.21020171232024829,0.341149310896794,0.14325102456162372,0.08186055600643158,0.18875363048828311,0.341149310896794,0.22490026851091535,0.20421281973365693,0.11209274807199836,0.36188815045915546,0.22606457275493694,0.36188815045915546,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
9,0.18744935639202595,0.22735755091284712,0.208591454744339,0.33937682753801346,0.1422209288192292,0.08075031328946353,0.18744935654890207,0.33937682753801346,0.22633000613655896,0.21194385682605207,0.11098860825970769,0.3591401876527816,0.22735755091284715,0.3591401876527816,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
10,0.185442062129577,0.2233053881532202,0.20676593399047852,0.3364756770034631,0.1409484322393934,0.07890207798282306,0.18544206240855984,0.3364756770034631,0.22205230037495494,0.2037381074745208,0.10484417286328972,0.36133388412185014,0.22330538815322024,0.36133388412185014,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
11,0.18352824547886848,0.22696316572697833,0.20474752093354862,0.33356686612963676,0.1394726443750163,0.0775452254973352,0.18352824533399606,0.33356686612963676,0.22551905291713775,0.20963331359717996,0.10667589868837968,0.36458028489537536,0.2269631657269783,0.36458028489537536,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
12,0.18174038221438726,0.22551417413850625,0.20276716858148575,0.33114775527517,0.13819627132763465,0.07587711894884705,0.18174038185055055,0.33114775527517,0.22405047582586607,0.20352129924949258,0.10325502011459321,0.369766203051433,0.22551417413850627,0.369766203051433,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
13,0.18066561780373255,0.23121351604225734,0.20177520895997683,0.32953640520572663,0.13751876897364854,0.07494167968009909,0.18066561795315808,0.32953640520572663,0.22908555299819758,0.20690330224856734,0.10199933516792953,0.3847379107102752,0.23121351604225734,0.3847379107102752,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
14,0.17944638615846634,0.219409289942123,0.20058087337017058,0.3278494357864062,0.13616876580317816,0.0743209565654397,0.1794463860516747,0.3278494357864062,0.21789205800648778,0.19075881384965032,0.10472971617057919,0.3627393398061395,0.21940928994212303,0.3627393398061395,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
15,0.17829453194141387,0.224253313939708,0.19938531076908111,0.3260214092930158,0.13518537646283707,0.07367680937051774,0.1782945317087902,0.3260214092930158,0.2228547364315018,0.20079827053751798,0.10757190571725368,0.36438976556435226,0.22425331393970796,0.36438976556435226,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
16,0.1773708167572816,0.22326897092101475,0.19850693326195082,0.3245063395698865,0.13410763688758015,0.07349847392365337,0.1773708167937067,0.3245063395698865,0.22179429772496223,0.20146298012323677,0.10278251027129591,0.3655614223685116,0.22326897092101475,0.3655614223685116,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
17,0.17618437977631887,0.23315316077694298,0.19745734291275344,0.322798150340716,0.13274254177324474,0.0730124477930367,0.17618437996899916,0.322798150340716,0.23082740040899566,0.20849014946166425,0.10846498828288167,0.38250434458628296,0.23315316077694295,0.38250434458628296,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
18,0.1752079991499583,0.22153766046122958,0.19646232213576634,0.32121785790721574,0.13171556128934025,0.07269057930198808,0.17520799949951468,0.32121785790721574,0.220109061860169,0.19470384396333248,0.10858586046658457,0.3613232769537717,0.22153766046122958,0.3613232769537717,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
