epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.46826278408368427,0.4119402475779255,0.4892361107468605,0.4723867335617542,0.5713583255410194,0.3610432948470116,0.4682627846499285,0.5713583255410194,0.4101140027729174,0.3076892781406641,0.5580318745449185,0.3700995900481939,0.4119402475779255,0.5580318745449185,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
2,0.31911529423793156,0.3173451651719709,0.32674429002404215,0.31457916932801405,0.37776722342769303,0.26499948793152966,0.31911529356241225,0.37776722342769303,0.31562721746911604,0.2771067157462239,0.3040204378850758,0.370908341884613,0.3173451651719709,0.370908341884613,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
3,0.22542664071917534,0.23122151151051124,0.2431624477505684,0.12787320523957413,0.3646196629802386,0.18378705194840828,0.22542664005607368,0.3646196629802386,0.23027444358294208,0.2091278043165803,0.12381984370946884,0.36071688650548456,0.23122151151051126,0.36071688650548456,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
4,0.19968051261703174,0.22646158468847474,0.22035619724790256,0.09370122295618057,0.35107113687197367,0.15426917738467455,0.19968051240427623,0.35107113687197367,0.22548240930587055,0.2037590716406703,0.12028224205225706,0.3553434403724968,0.22646158468847474,0.3553434403724968,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
5,0.19587998407085735,0.22572821762102346,0.21654627401630083,0.09040520003934702,0.3460764451424281,0.15115830601379276,0.19587998373185597,0.3460764451424281,0.22485853570327163,0.20684578292816877,0.11685849220491945,0.35348037772998214,0.22572821762102344,0.35348037772998214,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
6,0.19381555264194805,0.2232058950488766,0.21448106182614962,0.08854584912707408,0.34359179230531056,0.14930901561925808,0.1938155523505476,0.34359179230531056,0.22216862133704127,0.20154391568526625,0.11481707978993655,0.35325668967142704,0.22320589504887658,0.35325668967142704,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
7,0.19212054391702016,0.22324496350251138,0.21284632980823517,0.08697339907288551,0.34178753528992334,0.1476006974031528,0.1921205439219872,0.34178753528992334,0.22232524968807896,0.20412681785225867,0.1136298843678087,0.35197818828746674,0.22324496350251136,0.35197818828746674,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
8,0.19066847804188727,0.22223528585024177,0.21140971185763677,0.08549806599815686,0.3406059664487839,0.1459014022635917,0.19066847823684416,0.3406059664487839,0.2211984318041553,0.20065885425545274,0.11137742140889167,0.3546695818863809,0.2222352858502418,0.3546695818863809,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
9,0.18940769064426421,0.22378415258104603,0.2102919708887736,0.08438064204528928,0.33902449944615365,0.14481793026874462,0.18940769058672915,0.33902449944615365,0.2228110990015169,0.20562484679557383,0.11283229569159448,0.3528953152559698,0.223784152581046,0.3528953152559698,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
10,0.18803095309933027,0.2220530919364343,0.20890237420797347,0.08296939756224553,0.33788122720519703,0.14324223393946886,0.1880309529023038,0.33788122720519703,0.22104227537475526,0.2027768953796476,0.11008810215070844,0.3532942782789469,0.2220530919364343,0.3532942782789469,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
