epoch,train_loss,val_loss,train_dz_mse_norm,train_loss_raw,train_source_depablo_low_temp_loss_norm,train_source_reid_loss_norm,val_dz_mse_norm,val_dz_mse_raw,val_source_reid_loss_norm,val_source_depablo_low_temp_loss_norm,dataset,latent_dim,target_mode,hidden_size,propagator_loss,propagator_objective,propagator_multistep_horizons,propagator_multistep_loss,propagator_step_stride,initial_velocity
1,0.7835232413796536,0.7015956531467672,0.7835232413796536,0.0004176175099424457,0.5160658180444355,1.0509806615580994,0.7015956531467672,0.00039453225531725915,1.2181254355087876,0.24432321706973018,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
2,0.2920809980018072,0.3049171629306172,0.2920809980018072,0.00016960048003191873,0.0631086393502582,0.521053356324214,0.3049171629306172,0.00017406273269876605,0.5200300062005409,0.11184129237197339,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
3,0.14104305607188178,0.23390703269721844,0.14104305607188178,8.045911354895954e-05,0.039323767460134613,0.24276234469858995,0.23390703269721844,0.00013261992381260543,0.3728934515547007,0.10897583757340908,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
4,0.10279473677337408,0.21194554725194342,0.10279473677337408,5.8216181593111634e-05,0.03154620424990194,0.1740432695063003,0.21194554725194342,0.00011963231196112788,0.32452915364690127,0.11036365411430597,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
5,0.07873137322923984,0.23970917385608242,0.07873137322923984,4.416013416995708e-05,0.028666927871933902,0.1287958180629106,0.23970917385608242,0.00013523822947541906,0.3835800996012986,0.10881078494619578,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
6,0.059427718994727576,0.26946810494741824,0.059427718994727576,3.274912572134825e-05,0.02640517283395591,0.09245026497596717,0.26946810494741824,0.0001518158982611819,0.4458163133300841,0.11003777142614127,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
7,0.049908080643200015,0.2821014821094584,0.049908080643200015,2.7147986328194943e-05,0.024468303893704014,0.07534785773679914,0.2821014821094584,0.0001590110655913586,0.47351624047383667,0.11018433060403914,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
8,0.04517616005427387,0.3048336384782893,0.04517616005427387,2.4406247232482164e-05,0.022846237023222637,0.06750608314142888,0.3048336384782893,0.00017200879771569151,0.5228817733991891,0.1096583267734386,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
9,0.04168576682098659,0.2962934341294276,0.04168576682098659,2.2454892205424845e-05,0.02160920918990211,0.06176232445581132,0.2962934341294276,0.000167233638794427,0.49956147862412037,0.11554296643054113,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
10,0.038819052720345165,0.3043858708554774,0.038819052720345165,2.0895233319606632e-05,0.02060329023913207,0.057034815328726805,0.3043858708554774,0.00017226973392850877,0.5242019460722804,0.10920630073454231,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
11,0.03664601684723753,0.2961670849360077,0.03664601684723753,1.970636582834951e-05,0.019772212580220407,0.05351982097025497,0.2961670849360077,0.00016759215164970683,0.5045166074298322,0.11224812776967884,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
12,0.03471286596363807,0.29911399991662957,0.03471286596363807,1.863558604069901e-05,0.019215731915221156,0.05020999995221096,0.29911399991662957,0.00016933353103137547,0.5049427023753524,0.1182385051306337,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
