split,source,frame,transfer_only,networks,valid,total,coordinate_mse,zero_displacement_mse,explained_displacement_score,shuffled_same_source_coordinate_mse
mixed_transfer,depablo_mixed_temp,0,True,20,20,20,9.532402772904902e-07,0.0,,1.149546758050235e-06
mixed_transfer,depablo_mixed_temp,5,True,20,20,20,1.6087512153006857e-05,1.3693910162970723e-05,-0.8708646451747724,1.667337182738038e-05
mixed_transfer,depablo_mixed_temp,10,True,20,20,20,1.8856995754390483e-05,1.584389799802466e-05,-0.2701699433499857,2.098086952315725e-05
mixed_transfer,depablo_mixed_temp,25,True,20,20,20,1.9574848541026312e-05,1.7265989811221516e-05,0.20033673357041382,1.936266220639027e-05
mixed_transfer,depablo_mixed_temp,50,True,20,20,20,2.1715299300240077e-05,2.7122223900732934e-05,0.4448153739013878,2.4943713646052858e-05
mixed_transfer,depablo_mixed_temp,75,True,20,20,20,1.967143141428096e-05,4.14705596085696e-05,0.6337745735929483,2.7220178731113263e-05
mixed_transfer,depablo_mixed_temp,100,True,20,20,20,2.412712424302299e-05,6.20002983851009e-05,0.6892940075222276,3.3064966316942446e-05
mixed_transfer,depablo_mixed_temp,125,True,20,20,20,2.4597913670731943e-05,8.789343846729025e-05,0.7685495363736623,4.1880900107571505e-05
mixed_transfer,depablo_mixed_temp,149,True,20,20,20,2.9078771035528916e-05,0.00011536433339642826,0.7758092507294578,5.1254870845696134e-05
mixed_transfer,depablo_mixed_temp,175,True,20,20,20,2.977563071908662e-05,0.0001539643588330364,0.8201179787548307,6.219302504177904e-05
mixed_transfer,depablo_mixed_temp,199,True,20,20,20,3.551850957137503e-05,0.00019460193216218612,0.8312046714468156,8.344913103428553e-05
train,depablo_low_temp,0,False,5,5,5,1.5074115708557656e-06,0.0,,1.834941471656748e-06
train,depablo_low_temp,5,False,5,5,5,1.1884360276326333e-06,1.0330704327543572e-07,-10.49872248234028,1.5551289514803556e-06
train,depablo_low_temp,10,False,5,5,5,9.314735081034087e-07,4.2783193521245266e-07,-1.1548400161579324,1.3640131882652894e-06
train,depablo_low_temp,25,False,5,5,5,5.768954167706397e-07,2.7642588065646125e-06,0.7956153406512277,1.3983391681904323e-06
train,depablo_low_temp,50,False,5,5,5,8.038269811549981e-07,1.1252334661548958e-05,0.9305327498208861,3.162237703691062e-06
train,depablo_low_temp,75,False,5,5,5,1.5666203239561582e-06,2.554690981924068e-05,0.9406211898128672,6.717473979733768e-06
train,depablo_low_temp,100,False,5,5,5,2.766715783764084e-06,4.572098987409845e-05,0.9411575179807723,1.1806532438640715e-05
train,depablo_low_temp,125,False,5,5,5,4.35131948961498e-06,7.185182621469722e-05,0.9409638872256776,1.8398481915937737e-05
train,depablo_low_temp,149,False,5,5,5,6.38630913272209e-06,0.00010261770803481341,0.9393939573581008,2.6561713457340375e-05
train,depablo_low_temp,175,False,5,5,5,9.53171324908908e-06,0.0001423011941369623,0.9347757629864321,3.822544458671473e-05
train,depablo_low_temp,199,False,5,5,5,1.3689066508959514e-05,0.00018488138739485293,0.9277290327354789,5.2362685528350995e-05
train,lj_noisy,0,False,5,5,5,9.299275802732154e-07,0.0,,1.1019226121788962e-06
train,lj_noisy,5,False,5,5,5,6.693008515412657e-07,9.486441570061288e-08,-5.958898846774805,8.562564943304097e-07
train,lj_noisy,10,False,5,5,5,4.739063228953455e-07,3.9631250956517763e-07,-0.15658092346863733,6.841944880875417e-07
train,lj_noisy,25,False,5,5,5,3.8339657066899234e-07,2.6223908207612114e-06,0.8567105414573772,7.120343241240335e-07
train,lj_noisy,50,False,5,5,5,1.5357548363681417e-06,1.09006710772519e-05,0.8567796485855659,2.2354161274051875e-06
train,lj_noisy,75,False,5,5,5,4.057969226778368e-06,2.5082033971557394e-05,0.8349891536107339,5.319490992405918e-06
train,lj_noisy,100,False,5,5,5,8.128053559630644e-06,4.512062150752172e-05,0.8164025495078361,9.922144636220765e-06
train,lj_noisy,125,False,5,5,5,1.332781776000047e-05,7.115652042557485e-05,0.8091971179448342,1.5498218272114172e-05
train,lj_noisy,149,False,5,5,5,1.893822754936991e-05,0.00010185747232753784,0.8114472501903889,2.1444946833071298e-05
train,lj_noisy,175,False,5,5,5,2.6347033781348728e-05,0.00014140228158794345,0.8124170209783663,2.9351836201385594e-05
train,lj_noisy,199,False,5,5,5,3.5288501749164425e-05,0.00018346654542256147,0.8073932459509215,3.8748599399696106e-05
train,reid,0,False,5,5,5,6.255667813093168e-07,0.0,,7.283743258312825e-07
train,reid,5,False,5,5,5,4.345693952245711e-07,1.0300576320787514e-07,-3.3412817519051066,5.523999888623621e-07
train,reid,10,False,5,5,5,3.3134494117348365e-07,4.223456016916316e-07,0.18914924558384566,4.784078599939789e-07
train,reid,25,False,5,5,5,4.031253055813977e-07,2.7308132757752903e-06,0.8499827401723076,7.407737712128437e-07
train,reid,50,False,5,5,5,1.3081409889537098e-06,1.1211941819055938e-05,0.883663566177499,2.4913118068070615e-06
train,reid,75,False,5,5,5,2.835018005953316e-06,2.5625861235312185e-05,0.8914460117826909,5.641561847369303e-06
train,reid,100,False,5,5,5,4.859159793113576e-06,4.607020091498271e-05,0.8983339817361624,9.920819729813957e-06
train,reid,125,False,5,5,5,7.3945198550973146e-06,7.261199498316273e-05,0.9030544234276322,1.53398103066138e-05
train,reid,149,False,5,5,5,1.0685832160106657e-05,0.00010387085058027878,0.9028131867969751,2.214686192019144e-05
