split,source,original_index,frame,coordinate_mse,zero_displacement_mse,explained_displacement_score,shuffled_same_source_coordinate_mse,shuffled_original_index,valid,total,control,transfer_only
train,reid,60,0,9.376259981763724e-07,0.0,,1.3108125074268173e-07,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,5,7.333611620197189e-07,9.641969000995232e-08,-6.605927398688197,4.110712836791208e-08,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,10,6.615682650590315e-07,3.9934545270625676e-07,-0.656631521845964,4.620281046641139e-08,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,25,9.65599497249059e-07,2.613964852571371e-06,0.6305996630753494,5.335007813300763e-07,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,50,3.1521974506176775e-06,1.078044169844361e-05,0.7076003434003297,2.4397907054662937e-06,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,75,7.36742595108808e-06,2.4720842702663504e-05,0.7019751292582639,5.640360086545115e-06,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,100,1.23453637570492e-05,4.460650961846113e-05,0.7232385169195155,1.0541033589106519e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,125,1.7721406038617715e-05,7.057588663883507e-05,0.7489028210257533,1.7091932022594847e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,149,2.4557906726840883e-05,0.00010132297029485926,0.7576274495765858,2.5354816898470744e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,175,3.4972792491316795e-05,0.00014116728561930358,0.7522599351691825,3.710623786901124e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,199,4.7639365220675245e-05,0.00018406144226901233,0.7411768340321455,5.0585687858983874e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,45,0,2.1700874697216932e-07,0.0,,9.054455176737974e-07,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,5,9.967181568981687e-08,1.0940514982848981e-07,0.08896595959085574,7.042038419058372e-07,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,10,6.163658383684378e-08,4.6404014142353844e-07,0.8671740258337115,6.294479817370302e-07,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,25,3.30701539041911e-07,3.1349377422884572e-06,0.8945109707982577,1.1530014489835594e-06,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,50,1.5940379398671212e-06,1.3438479982141871e-05,0.8813825713930886,4.589000127452891e-06,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,75,3.922569248970831e-06,3.1573268643114716e-05,0.8757629660296119,1.1551760508154985e-05,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,100,7.7499471444753e-06,5.785295434179716e-05,0.8660405983990315,2.2290569177130237e-05,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,125,1.2876767868874595e-05,9.246835543308407e-05,0.8607440587802706,3.6855086364084855e-05,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,149,1.9450173567747697e-05,0.00013366823259275407,0.8544891842251974,5.48792231711559e-05,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,175,2.921719351434149e-05,0.00018724941764958203,0.8439664385551338,7.987076241988689e-05,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,199,4.109698056709021e-05,0.00024507357738912106,0.8323075828699494,0.00010884927905863151,43,1,1,same_source_cyclic_next_latent,False
train,reid,43,0,6.687209861411247e-07,0.0,,1.8063198581330653e-07,73,1,1,same_source_cyclic_next_latent,False
