epoch,train_objective,val_objective,train_mse_norm,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_source_depablo_low_temp_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.47771771703163785,0.41238687072942654,0.4994738590717316,0.582173985828956,0.36422874971230823,0.4867504178136587,0.4777177177849743,0.582173985828956,0.4103818669120471,0.3044801895990968,0.5511452713608742,0.38153515122830867,0.41238687072942654,0.5511452713608742,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
2,0.2988082183798154,0.27460001421595615,0.307658195634683,0.3757667831579844,0.24878161093592643,0.27187626079718274,0.2988082182970312,0.3757667831579844,0.27301271830374996,0.24590516575053334,0.20821655954420568,0.3696783173531294,0.27460001421595615,0.3696783173531294,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
3,0.21357290038466453,0.230390718517825,0.23235113380352657,0.3572260526518027,0.1729012683033943,0.11059137972444295,0.21357290022654665,0.3572260526518027,0.22946439125823478,0.2151203399375081,0.11790183979459107,0.35814997582137587,0.230390718517825,0.35814997582137587,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
4,0.20030977416038515,0.23003558516626557,0.22118585775295893,0.35230380719900134,0.15477554113914568,0.09384997460494439,0.2003097743143638,0.35230380719900134,0.2290637928340584,0.20984143257513643,0.12550898426026105,0.35475633866339923,0.23003558516626557,0.35475633866339923,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
5,0.19626353737711907,0.22641756063761811,0.21795774547259014,0.3506641542414824,0.1490398468176524,0.08908661111692588,0.1962635373920202,0.3506641542414824,0.2254832481543223,0.20854599323496223,0.11561702902801335,0.35508965964987876,0.22641756063761811,0.35508965964987876,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
6,0.1934312893350919,0.2262464926826457,0.21538718180855115,0.3482137291232745,0.14592532141009967,0.08615481815611323,0.19343128956316247,0.3482137291232745,0.2252910900581628,0.2084725414738059,0.11658171587064863,0.35368522070348263,0.22624649268264574,0.35368522070348263,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
7,0.19075028690695764,0.22435049442760646,0.2126430299381415,0.3446676736573378,0.1435040578469634,0.08407912878816326,0.19075028676415484,0.3446676736573378,0.2234274801046898,0.20628790144436063,0.11665864077582955,0.35010494106262924,0.22435049442760646,0.35010494106262924,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
8,0.18885506997505824,0.22816258084091048,0.21084903700153032,0.3421118868688742,0.14158844611421229,0.08286487685640653,0.1888550699464977,0.3421118868688742,0.22718628501457472,0.21009579409472645,0.12250567710772156,0.35188627132028344,0.22816258084091046,0.35188627132028344,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
9,0.18755857402086257,0.2230445162691176,0.20948778486251832,0.34045362929503126,0.14033414403224984,0.08188794781515996,0.187558573714147,0.34045362929503126,0.22205970877533157,0.20237497152388095,0.11378337329998613,0.3529752039834857,0.2230445162691176,0.3529752039834857,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
10,0.18639069431026778,0.22330174490064383,0.20842260041832925,0.3388961206376553,0.13934477240219711,0.0809311901157101,0.1863906943851875,0.3388961206376553,0.2222443551812321,0.2017389963809401,0.11451646546460688,0.3536497728563845,0.2233017449006438,0.3536497728563845,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
11,0.1853719813923041,0.22315488959414265,0.20734410516421,0.3373372813165188,0.13846733116855223,0.08031133192280929,0.18537198146929343,0.3373372813165188,0.22210335962784786,0.20117964757978915,0.11392727779783308,0.35435774340480564,0.22315488959414265,0.35435774340480564,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
12,0.18418233999609948,0.22423100917196523,0.206218874981006,0.3358090285460154,0.13723259927208226,0.07950539105013013,0.18418233962274258,0.3358090285460154,0.22311576871511837,0.19964309285674245,0.11602116654440761,0.3570287681147456,0.22423100917196523,0.3570287681147456,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
13,0.18332207603255907,0.2260162493887668,0.20521414102117222,0.3342085109849771,0.13659539173915983,0.07916232504695654,0.18332207592369784,0.3342085109849771,0.22491218850885827,0.20242287566605954,0.1179050117470324,0.3577208607532084,0.22601624938876677,0.3577208607532084,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
14,0.18212851476669312,0.2302670336222897,0.2040224977036317,0.33267711371183395,0.13546603516861797,0.07824239568784833,0.18212851485610007,0.33267711371183395,0.22905646156240256,0.20692861858010292,0.12490696853585541,0.35896551375091074,0.2302670336222897,0.35896551375091074,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
15,0.18116794209678969,0.22527809411628794,0.20325890066226324,0.3312544369796912,0.1343546286250154,0.07789476060122251,0.18116794206864303,0.3312544369796912,0.22414582899430147,0.1999834035700187,0.11844994809105992,0.35740093068778517,0.22527809411628794,0.35740093068778517,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
16,0.17979589985807737,0.2289712730528166,0.20180804586410522,0.3292443704307079,0.13317862307156125,0.07696470551565289,0.17979589967264067,0.3292443704307079,0.2277489937621479,0.20506108028255404,0.12175225442647934,0.3601004844494164,0.22897127305281662,0.3601004844494164,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
17,0.1787002194027106,0.2315842626960948,0.2007086480855942,0.32756021604935326,0.132058857511729,0.07648158565536141,0.17870021973881456,0.32756021604935326,0.2303145855984961,0.20701389441359788,0.13055992008186876,0.3571789735928178,0.2315842626960948,0.3571789735928178,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
18,0.1771145040492217,0.22735243200262387,0.19920193627476693,0.32539332780241964,0.1302324039451778,0.07571778020138542,0.1771145039829943,0.32539332780241964,0.2260593517574792,0.20063889242894947,0.12217027368210256,0.3592481298968196,0.2273524320026239,0.3592481298968196,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
19,0.17551488806804022,0.22606790096312762,0.1976727596819401,0.3232423887550831,0.1284324456403653,0.074869829783837,0.1755148880597618,0.3232423887550831,0.2247370754328246,0.1989143574582413,0.11704424058180303,0.36224510484933853,0.2260679009631276,0.36224510484933853,shared Reid + low-T + noisy-LJ,4,normalized_delta,96
