source,coordinate,n,pearson,spearman
depablo_low_temp,z0_0,20,-0.9945511715245445,-0.9593984962406013
depablo_low_temp,z0_1,20,0.9940822522666124,0.956390977443609
depablo_low_temp,pc1,20,-0.9942692623491237,-0.956390977443609
depablo_mixed_temp,z0_0,20,-0.9714472500713569,-0.9624060150375938
depablo_mixed_temp,z0_1,20,0.9718838356715278,0.9639097744360902
depablo_mixed_temp,pc1,20,-0.9717410203609286,-0.9639097744360902
reid,z0_0,20,-0.9554286467821073,-0.9368421052631578
reid,z0_1,20,0.9557583051395069,0.9458646616541352
reid,pc1,20,-0.9556595129639092,-0.9473684210526315
