epoch,train_objective,val_objective,train_mse_norm,train_source_lj_noisy_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.7327653480203529,0.45835016772616655,0.7324275663416636,0.7327653480203529,0.7327653480203529,0.7327653480203529,0.45441092853434384,0.45835016772616655,0.45835016772616655,0.45835016772616655,lj_noisy,8,normalized_delta,128
2,0.3963663661950513,0.3268740978091955,0.3960383688148699,0.3963663661950513,0.3963663661950513,0.3963663661950513,0.3237345889210701,0.3268740978091955,0.3268740978091955,0.3268740978091955,lj_noisy,8,normalized_delta,128
3,0.31693782233878187,0.3043677735258825,0.3167658342734764,0.31693782233878187,0.31693782233878187,0.31693782233878187,0.3004888723953627,0.3043677735258825,0.3043677735258825,0.3043677735258825,lj_noisy,8,normalized_delta,128
4,0.29970614000370627,0.28744791611097753,0.2993434935808182,0.29970614000370627,0.29970614000370627,0.29970614000370627,0.2838588283630088,0.28744791611097753,0.28744791611097753,0.28744791611097753,lj_noisy,8,normalized_delta,128
5,0.2904716819524765,0.28005874779773876,0.2900405252450391,0.2904716819524765,0.2904716819524765,0.2904716819524765,0.27663172828033566,0.28005874779773876,0.28005874779773876,0.28005874779773876,lj_noisy,8,normalized_delta,128
6,0.2851793002141149,0.2766372995101847,0.28471015570195096,0.2851793002141149,0.2851793002141149,0.2851793002141149,0.2732590548694134,0.2766372995101847,0.2766372995101847,0.2766372995101847,lj_noisy,8,normalized_delta,128
7,0.2816408426157738,0.27461948688142,0.28115740041983756,0.2816408426157738,0.2816408426157738,0.2816408426157738,0.27123900878359564,0.27461948688142,0.27461948688142,0.27461948688142,lj_noisy,8,normalized_delta,128
8,0.27897840924561024,0.2731160610273946,0.2784967655021893,0.27897840924561024,0.27897840924561024,0.27897840924561024,0.2697182209813036,0.2731160610273946,0.2731160610273946,0.2731160610273946,lj_noisy,8,normalized_delta,128
9,0.27660227655188036,0.27167781168827787,0.2761215258781847,0.27660227655188036,0.27660227655188036,0.27660227655188036,0.26826660058577545,0.27167781168827787,0.27167781168827787,0.27167781168827787,lj_noisy,8,normalized_delta,128
10,0.27445347532629966,0.27022605907404795,0.2739723216350141,0.27445347532629966,0.27445347532629966,0.27445347532629966,0.2667937052901834,0.27022605907404795,0.27022605907404795,0.27022605907404795,lj_noisy,8,normalized_delta,128
11,0.2722717322017017,0.268580817442853,0.27178961942462543,0.2722717322017017,0.2722717322017017,0.2722717322017017,0.2651219612744171,0.268580817442853,0.268580817442853,0.268580817442853,lj_noisy,8,normalized_delta,128
12,0.27003087671963794,0.2667797338217497,0.2695448514270155,0.27003087671963794,0.27003087671963794,0.27003087671963794,0.2632878204167355,0.2667797338217497,0.2667797338217497,0.2667797338217497,lj_noisy,8,normalized_delta,128
13,0.2676633610929314,0.26496207996387966,0.267170834992277,0.2676633610929314,0.2676633610929314,0.2676633610929314,0.2614316842809785,0.26496207996387966,0.26496207996387966,0.26496207996387966,lj_noisy,8,normalized_delta,128
14,0.2653800679860931,0.2633463045640383,0.26487451050626604,0.2653800679860931,0.2653800679860931,0.2653800679860931,0.2597643656481523,0.2633463045640383,0.2633463045640383,0.2633463045640383,lj_noisy,8,normalized_delta,128
15,0.2633145222930532,0.26194161089370027,0.26279169966123606,0.2633145222930532,0.2633145222930532,0.2633145222930532,0.258297668711748,0.26194161089370027,0.26194161089370027,0.26194161089370027,lj_noisy,8,normalized_delta,128
16,0.2614077696282613,0.2609874216723256,0.26086706797543324,0.2614077696282613,0.2614077696282613,0.2614077696282613,0.25727436583838426,0.2609874216723256,0.2609874216723256,0.2609874216723256,lj_noisy,8,normalized_delta,128
