split,source,sim_idx,frame,z0,z1,z2,z3,z4,z5,z6,z7
train,lj_noisy,0,0,0.09824845939874649,-0.058411628007888794,-0.17194055020809174,0.25623947381973267,0.026292145252227783,-0.07334860414266586,0.16291582584381104,0.24063262343406677
train,lj_noisy,0,10,0.2639086842536926,0.1629445105791092,-0.6819635629653931,0.6735057234764099,-0.21377593278884888,-0.2627953290939331,-0.10007785260677338,0.5446428656578064
train,lj_noisy,0,20,0.4319552183151245,0.3873610198497772,-1.1994959115982056,1.0966110229492188,-0.4568358063697815,-0.45482659339904785,-0.3670486509799957,0.8531124591827393
train,lj_noisy,0,30,0.6078613996505737,0.6222376227378845,-1.7417218685150146,1.539695143699646,-0.7109353542327881,-0.6559526920318604,-0.6467825770378113,1.1761640310287476
train,lj_noisy,0,40,0.7939785122871399,0.8707520365715027,-2.316020965576172,2.008836269378662,-0.9794880151748657,-0.8689940571784973,-0.9430469274520874,1.5181365013122559
train,lj_noisy,0,50,0.9868300557136536,1.1283509731292725,-2.911829948425293,2.495417833328247,-1.2574970722198486,-1.0900485515594482,-1.250429630279541,1.8727325201034546
train,lj_noisy,0,60,1.1898959875106812,1.3996354341506958,-3.539743661880493,3.0080883502960205,-1.549999713897705,-1.322998046875,-1.5744247436523438,2.2462940216064453
train,lj_noisy,0,70,1.403520107269287,1.6850581169128418,-4.200901985168457,3.5477757453918457,-1.857539415359497,-1.5682625770568848,-1.9156079292297363,2.639516592025757
train,lj_noisy,0,80,1.6265580654144287,1.9830490350723267,-4.89146614074707,4.111395835876465,-2.17862868309021,-1.8243950605392456,-2.2719790935516357,3.050218105316162
train,lj_noisy,0,90,1.8604497909545898,2.2955267429351807,-5.615699291229248,4.702450275421143,-2.5152933597564697,-2.0929861068725586,-2.645779609680176,3.4809200763702393
train,lj_noisy,0,100,2.1052966117858887,2.622635841369629,-6.374073028564453,5.3212890625,-2.8676538467407227,-2.374181032180786,-3.0372486114501953,3.9318840503692627
train,lj_noisy,1,0,0.10769384354352951,-0.047712694853544235,-0.19904828071594238,0.2778744697570801,0.014392392709851265,-0.08383598923683167,0.14781995117664337,0.2574874460697174
train,lj_noisy,1,10,0.29377198219299316,0.19997209310531616,-0.7704299688339233,0.7452534437179565,-0.2544519603252411,-0.296158105134964,-0.14680549502372742,0.5977628827095032
train,lj_noisy,1,20,0.4758131802082062,0.4423549771308899,-1.3306680917739868,1.2034775018692017,-0.5174369215965271,-0.5045616626739502,-0.43560123443603516,0.9312940835952759
