split,source,sim_idx,frame,z0,z1,z2,z3,z4,z5,z6,z7
train,reid,0,0,-1.710771083831787,1.5836540460586548,-3.6762192249298096,-1.1606874465942383,0.4085042476654053,1.8241666555404663,-1.2585152387619019,-0.3400520980358124
train,reid,0,10,-1.2673550844192505,1.1208031177520752,-4.017775535583496,-0.7812240719795227,0.6454618573188782,2.3884503841400146,-0.8099029660224915,0.13033021986484528
train,reid,0,20,-0.7878186106681824,0.6168137788772583,-4.558286666870117,-0.370256632566452,0.9381593465805054,3.1242661476135254,-0.32583439350128174,0.6811949014663696
train,reid,0,30,-0.25971493124961853,0.06272841989994049,-5.14351749420166,0.09175865352153778,1.2612072229385376,3.9307475090026855,0.22084634006023407,1.2910668849945068
train,reid,0,40,0.31832343339920044,-0.5426263809204102,-5.767287254333496,0.6063017845153809,1.6139320135116577,4.80446195602417,0.832015872001648,1.9598320722579956
train,reid,0,50,0.9484777450561523,-1.201413631439209,-6.426914215087891,1.175124168395996,1.9965590238571167,5.7449445724487305,1.5097452402114868,2.688683032989502
train,reid,0,60,1.6315608024597168,-1.91436767578125,-7.117154121398926,1.7984669208526611,2.408156394958496,6.7487664222717285,2.254258871078491,3.4767589569091797
train,reid,0,70,2.3692355155944824,-2.683109998703003,-7.833508014678955,2.4771454334259033,2.848206043243408,7.8136162757873535,3.0664212703704834,4.323990345001221
train,reid,0,80,3.160773277282715,-3.5068306922912598,-8.570250511169434,3.2098193168640137,3.3150088787078857,8.934531211853027,3.9445252418518066,5.227886199951172
train,reid,0,90,4.006048679351807,-4.385312080383301,-9.3230562210083,3.995636463165283,3.807375192642212,10.108016967773438,4.887407302856445,6.18675422668457
train,reid,0,100,4.902520656585693,-5.315752983093262,-10.081775665283203,4.831471920013428,4.321921348571777,11.324502944946289,5.89121150970459,7.195242881774902
train,reid,1,0,-1.8934590816497803,1.7537585496902466,-4.073217868804932,-1.354046106338501,0.4111316502094269,1.9692254066467285,-1.5021456480026245,-0.42360764741897583
train,reid,1,10,-1.5284384489059448,1.366479516029358,-4.593392372131348,-1.0621976852416992,0.6501201391220093,2.6002461910247803,-1.1641414165496826,0.008493265137076378
train,reid,1,20,-1.1729049682617188,0.9845924377441406,-5.303626537322998,-0.7824326753616333,0.924702525138855,3.3618104457855225,-0.8436335325241089,0.4762328863143921
train,reid,1,30,-0.797197699546814,0.5811194181442261,-6.055523872375488,-0.47805121541023254,1.2178666591644287,4.170531272888184,-0.4923035204410553,0.9765106439590454
train,reid,1,40,-0.39496946334838867,0.14995205402374268,-6.837432384490967,-0.1422196924686432,1.5299726724624634,5.022903919219971,-0.1014956384897232,1.5128310918807983
train,reid,1,50,0.03665013238787651,-0.3116067349910736,-7.64263916015625,0.2281683087348938,1.8609070777893066,5.916279315948486,0.33275288343429565,2.086432695388794
train,reid,1,60,0.501564085483551,-0.8072869777679443,-8.464588165283203,0.6368786692619324,2.210897922515869,6.848779678344727,0.8151119947433472,2.6993165016174316
train,reid,1,70,1.0009393692016602,-1.3380064964294434,-9.295573234558105,1.0850883722305298,2.5788416862487793,7.815641403198242,1.3471087217330933,3.35068941116333
train,reid,1,80,1.535875916481018,-1.9046247005462646,-10.128270149230957,1.5736994743347168,2.963613271713257,8.812275886535645,1.9298701286315918,4.039642810821533
train,reid,1,90,2.106654644012451,-2.507183790206909,-10.95555591583252,2.102600574493408,3.3637259006500244,9.833544731140137,2.5632309913635254,4.764415264129639
train,reid,1,100,2.712608814239502,-3.144801616668701,-11.77269172668457,2.670699119567871,3.7777907848358154,10.875337600708008,3.245774030685425,5.5228986740112305
train,reid,2,0,-1.2209523916244507,1.1356943845748901,-3.5039825439453125,-0.897983729839325,0.515256404876709,1.9770413637161255,-0.997905969619751,-0.1311357468366623
train,reid,2,10,-0.6598581075668335,0.578107476234436,-2.7248215675354004,-0.34766748547554016,0.5792046189308167,1.8298892974853516,-0.31522953510284424,0.21297220885753632
train,reid,2,20,-0.06349986791610718,-0.014432723633944988,-1.9582679271697998,0.24109114706516266,0.661776065826416,1.7195525169372559,0.41478240489959717,0.5959854125976562
train,reid,2,30,0.5668575763702393,-0.641042947769165,-1.2164521217346191,0.8663831949234009,0.7647884488105774,1.6536657810211182,1.1895251274108887,1.0192900896072388
train,reid,2,40,1.2265037298202515,-1.2971993684768677,-0.5106719732284546,1.5229835510253906,0.8885210752487183,1.6367241144180298,2.0023553371429443,1.4807673692703247
train,reid,2,50,1.9113703966140747,-1.9790033102035522,0.15085285902023315,2.2062313556671143,1.032835602760315,1.6714544296264648,2.847355842590332,1.9781322479248047
train,reid,2,60,2.6162776947021484,-2.6813576221466064,0.7618954181671143,2.9105350971221924,1.1967661380767822,1.758347749710083,3.7175233364105225,2.507645845413208
train,reid,2,70,3.3360648155212402,-3.399266004562378,1.3159034252166748,3.630067825317383,1.3793296813964844,1.8980709314346313,4.605531692504883,3.0655200481414795
train,reid,2,80,4.064752101898193,-4.126790523529053,1.8101162910461426,4.358440399169922,1.5784797668457031,2.0879900455474854,5.5034499168396,3.6464109420776367
train,reid,2,90,4.79777193069458,-4.859437942504883,2.242811918258667,5.090583801269531,1.7925010919570923,2.325760841369629,6.404977321624756,4.246029376983643
train,reid,2,100,5.532435894012451,-5.5944132804870605,2.6178014278411865,5.82385778427124,2.019469976425171,2.6065967082977295,7.30693244934082,4.8608832359313965
train,reid,3,0,-1.5085105895996094,1.4025906324386597,-4.27529239654541,-1.2101510763168335,0.5496044158935547,2.3116865158081055,-1.3931833505630493,-0.23262809216976166
train,reid,3,10,-0.961315393447876,0.8588418960571289,-3.4477198123931885,-0.6713808178901672,0.5978958606719971,2.1190521717071533,-0.7229610085487366,0.08825509995222092
train,reid,3,20,-0.3789512813091278,0.28038620948791504,-2.628499746322632,-0.09399484843015671,0.6639926433563232,1.9601733684539795,-0.00506401713937521,0.44706350564956665
train,reid,3,30,0.2363426238298416,-0.3309341073036194,-1.8335380554199219,0.5190829038619995,0.7500988245010376,1.8447010517120361,0.7565958499908447,0.8450957536697388
train,reid,3,40,0.8797930479049683,-0.9705527424812317,-1.0754516124725342,1.1625298261642456,0.8567312955856323,1.7780462503433228,1.5552232265472412,1.280469298362732
train,reid,3,50,1.5473966598510742,-1.634565830230713,-0.3607631325721741,1.8320080041885376,0.983498215675354,1.7618374824523926,2.3853535652160645,1.7507078647613525
train,reid,3,60,2.2335433959960938,-2.3175103664398193,0.301557719707489,2.5212912559509277,1.1297657489776611,1.7981836795806885,3.2391257286071777,2.2521960735321045
train,reid,3,70,2.9329278469085693,-3.0142064094543457,0.905936062335968,3.2246193885803223,1.2943445444107056,1.8870002031326294,4.1093339920043945,2.7809054851531982
train,reid,3,80,3.6417887210845947,-3.7209081649780273,1.4505666494369507,3.9378461837768555,1.4759178161621094,2.026648998260498,4.99079704284668,3.3334038257598877
train,reid,3,90,4.354866981506348,-4.432460308074951,1.9322569370269775,4.655178070068359,1.6727772951126099,2.2153234481811523,5.876290321350098,3.905074119567871
train,reid,3,100,5.068011283874512,-5.144770622253418,2.350790500640869,5.372042179107666,1.8830779790878296,2.449916124343872,6.760150909423828,4.4917192459106445
train,reid,4,0,-1.5694444179534912,1.4579384326934814,-3.7110061645507812,-1.0971910953521729,0.45467180013656616,1.9261810779571533,-1.2036017179489136,-0.27070891857147217
train,reid,4,10,-1.1478114128112793,1.0246087312698364,-3.7287771701812744,-0.7278412580490112,0.6170051693916321,2.2407264709472656,-0.7609654664993286,0.10658814013004303
train,reid,4,20,-0.7328706383705139,0.5972099900245667,-3.805661916732788,-0.3675263524055481,0.7885192632675171,2.5926694869995117,-0.3306272327899933,0.49005433917045593
