epoch,train_objective,val_objective,train_mse_norm,train_source_lj_noisy_reconstruction,train_source_depablo_low_temp_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.4359119971999055,0.38434796917734415,0.4359119971999055,0.487503674218752,0.4485249413610775,0.32332268099881195,0.4197837655262138,0.487503674218752,0.38434796917734415,0.2836123278582508,0.5071031759640104,0.35659159555246955,0.38243569979157693,0.5071031759640104,2D AE mixed-T exclusion,2,normalized_delta,192
2,0.28349888363115316,0.23178235928491683,0.28349888363115316,0.3722104158378198,0.21797714792655162,0.2172131814677963,0.26913358174405594,0.3722104158378198,0.23178235928491683,0.20618900892998468,0.14893048433096787,0.3363535955058117,0.2304910295889214,0.3363535955058117,2D AE mixed-T exclusion,2,normalized_delta,192
3,0.218343462709,0.22335061217503002,0.218343462709,0.3404945742279344,0.1078268994592117,0.14709751158754208,0.19847299509156272,0.3404945742279344,0.22335061217503002,0.20146214865405668,0.1323892959197493,0.33174745649785586,0.22186630035722063,0.33174745649785586,2D AE mixed-T exclusion,2,normalized_delta,192
4,0.21367767563033485,0.21964503750403194,0.21367767563033485,0.33506304823642935,0.10478878861415608,0.1423226494514127,0.19405816210066607,0.33506304823642935,0.21964503750403194,0.20191597592759322,0.1255517214941057,0.3272539015908382,0.21824053300417903,0.3272539015908382,2D AE mixed-T exclusion,2,normalized_delta,192
5,0.21060950285217478,0.2192611939105344,0.21060950285217478,0.3310754832350128,0.1025440078559555,0.13923725033870388,0.19095224714322404,0.3310754832350128,0.2192611939105344,0.1982416547339489,0.12561852829408293,0.32986612316147473,0.21790876872983553,0.32986612316147473,2D AE mixed-T exclusion,2,normalized_delta,192
6,0.20858517133003865,0.22163339800627388,0.20858517133003865,0.32815318660509524,0.10152448172189732,0.1376438060341995,0.18910715812039736,0.32815318660509524,0.22163339800627388,0.19875769114042532,0.12766500979563908,0.3342628679777447,0.2202285229712697,0.3342628679777447,2D AE mixed-T exclusion,2,normalized_delta,192
7,0.20678465220528006,0.21991044581960226,0.20678465220528006,0.3259302240070187,0.10024749453727083,0.13634738173057884,0.18750836675828944,0.3259302240070187,0.21991044581960226,0.1985203184043751,0.12307495924301054,0.33442018708508264,0.21867182157748943,0.33442018708508264,2D AE mixed-T exclusion,2,normalized_delta,192
8,0.20533929722876573,0.21993024874534722,0.20533929722876573,0.32326867092619144,0.09964436544088869,0.1353851131429866,0.18609938317002225,0.32326867092619144,0.21993024874534722,0.19301213341903814,0.12585311428472204,0.33741630037976916,0.2187605160278431,0.33741630037976916,2D AE mixed-T exclusion,2,normalized_delta,192
9,0.20337483900901904,0.22064326376099377,0.20337483900901904,0.32076436512794204,0.0983636023122718,0.13404086306790422,0.1843896101693727,0.32076436512794204,0.22064326376099377,0.1974050590094734,0.12339029019747517,0.33751326428089096,0.2194362044959465,0.33751326428089096,2D AE mixed-T exclusion,2,normalized_delta,192
10,0.20249757097891763,0.22035341405851358,0.20249757097891763,0.3189308233492963,0.09833196637784768,0.13335350384277359,0.18353876452330586,0.3189308233492963,0.22035341405851358,0.19470244151431115,0.12479927541418491,0.3377341712089746,0.2190786293791569,0.3377341712089746,2D AE mixed-T exclusion,2,normalized_delta,192
11,0.2009883281736772,0.22253991871269696,0.2009883281736772,0.3167612983003179,0.09712034800763161,0.1325564261916264,0.18214602416652528,0.3167612983003179,0.22253991871269696,0.19741897023917038,0.1288074727206932,0.3376434481653728,0.2212899637084121,0.3376434481653728,2D AE mixed-T exclusion,2,normalized_delta,192
12,0.2000251056801786,0.22201848690520232,0.2000251056801786,0.3148307964192508,0.09724022490576201,0.13238988075650182,0.18148696736050487,0.3148307964192508,0.22201848690520232,0.19533729029601402,0.1260344125820618,0.34087165449500867,0.22074778579102816,0.34087165449500867,2D AE mixed-T exclusion,2,normalized_delta,192
13,0.1980738182871422,0.22346684199729802,0.1980738182871422,0.311783650575692,0.09635177987328272,0.13094926331040066,0.1796948979197918,0.311783650575692,0.22346684199729802,0.19817375439526316,0.12649498465838596,0.34168213918118884,0.22211695941161266,0.34168213918118884,2D AE mixed-T exclusion,2,normalized_delta,192
