epoch,train_loss,val_loss,train_dz_mse_norm,train_loss_raw,train_source_depablo_low_temp_loss_norm,train_source_lj_noisy_loss_norm,train_source_reid_loss_norm,val_dz_mse_norm,val_dz_mse_raw,val_source_lj_noisy_loss_norm,val_source_reid_loss_norm,val_source_depablo_low_temp_loss_norm,val_rollout_p_ratio_r2,val_rollout_p_ratio_pearson,val_rollout_used,val_rollout_macro_source_p_ratio_r2,val_rollout_min_source_p_ratio_r2,val_rollout_macro_source_endpoint_p_ratio_r2,val_rollout_min_source_endpoint_p_ratio_r2,val_rollout_source_reid_p_ratio_r2,val_rollout_source_depablo_low_temp_p_ratio_r2,val_rollout_source_lj_noisy_p_ratio_r2,val_rollout_source_reid_endpoint_p_ratio_r2,val_rollout_source_depablo_low_temp_endpoint_p_ratio_r2,val_rollout_source_lj_noisy_endpoint_p_ratio_r2,val_rollout_p_ratio_r2_step_100,dataset,latent_dim,target_mode,hidden_size,propagator_loss,propagator_objective,propagator_multistep_horizons,propagator_multistep_loss,propagator_step_stride,initial_velocity
1,0.9961899098228005,1.6461521685123444,0.9961899098228005,0.0016834586173953379,1.3222118686227238,0.3228060234995449,1.3435518320868998,1.6461521685123444,0.002871016059846928,0.32623982056975365,2.864876240491867,1.7473405202229817,,,,,,,,,,,,,,,shared4,6,normalized_delta,128,delta,one_step,[1],final_horizon,1,zero
2,0.9802290096002466,1.6173791488011677,0.9802290096002466,0.0016551670097910305,1.3008075812283684,0.31927518897196827,1.3206043033038868,1.6173791488011677,0.0028189783139775195,0.32013137141863507,2.8177990317344666,1.7142070631186168,-0.019836609678035355,0.4801459716487715,60.0,-0.6697853689764437,-0.9538493164486996,-0.6697853689764437,-0.9538493164486996,-0.570192681400814,-0.9538493164486996,-0.4853141090798174,-0.570192681400814,-0.9538493164486996,-0.4853141090798174,-0.019836609678035355,shared4,6,normalized_delta,128,delta,one_step,[1],final_horizon,1,zero
3,0.9544799468096565,1.566489448149999,0.9544799468096565,0.00161012849660919,1.2597290628096636,0.3076595462420407,1.296051214723026,1.566489448149999,0.0027267770686497292,0.30905866374572116,2.7417368292808533,1.6486729085445404,,,,,,,,,,,,,,,shared4,6,normalized_delta,128,delta,one_step,[1],final_horizon,1,zero
4,0.9100431975196389,1.4832408428192139,0.9100431975196389,0.0015327117734533898,1.1834884706665487,0.291111781316645,1.2555292985018562,1.4832408428192139,0.0025756954370687404,0.2927696717282136,2.6283228596051535,1.5286300480365753,-0.08461962051944849,0.4563984297586076,60.0,-0.735446705088342,-1.0822155077788276,-0.735446705088342,-1.0822155077788276,-0.6731627715255337,-1.0822155077788276,-0.45096183596066464,-0.6731627715255337,-1.0822155077788276,-0.45096183596066464,-0.08461962051944849,shared4,6,normalized_delta,128,delta,one_step,[1],final_horizon,1,zero
5,0.8360293297206655,1.3618124226729076,0.8360293297206655,0.001404618248617386,1.0447979674619787,0.26693351829753204,1.1963565279455746,1.3618124226729076,0.0023540389568855367,0.27698243285218876,2.470744252204895,1.3377106487751007,,,,,,,,,,,,,,,shared4,6,normalized_delta,128,delta,one_step,[1],final_horizon,1,zero
6,0.7399086286039913,1.2133755336205165,0.7399086286039913,0.0012379365439033683,0.8467135604690103,0.24745145177139954,1.1255608551642473,1.2133755336205165,0.0020788921198497214,0.2765105019013087,2.2654817601044974,1.0981343537569046,-0.11330991664553025,0.6079810637668248,60.0,-0.8427334012341573,-1.179100305203837,-0.8427334012341573,-1.179100305203837,-1.179100305203837,-1.0047368649990882,-0.34436303349954644,-1.179100305203837,-1.0047368649990882,-0.34436303349954644,-0.11330991664553025,shared4,6,normalized_delta,128,delta,one_step,[1],final_horizon,1,zero
7,0.6381168505724739,1.062475358446439,0.6381168505724739,0.001058209506000447,0.6461351636578055,0.2450225169167799,1.0231928615009083,1.062475358446439,0.0017932115685349952,0.2832113392651081,2.0064209401607513,0.8977937499682108,,,,,,,,,,,,,,,shared4,6,normalized_delta,128,delta,one_step,[1],final_horizon,1,zero
8,0.5540192074635449,0.9195137619972229,0.5540192074635449,0.0009063646395909874,0.5204873575883753,0.24971898426027858,0.8918512709000531,0.9195137619972229,0.001524739006223778,0.2809867759545644,1.6874582767486572,0.7900962432225546,0.39235374847284166,0.7915917576571916,60.0,-0.4083419216783435,-1.1574203395993354,-0.4083419216783435,-1.1574203395993354,-1.1574203395993354,0.21849061899931366,-0.2860960444350087,-1.1574203395993354,0.21849061899931366,-0.2860960444350087,0.39235374847284166,shared4,6,normalized_delta,128,delta,one_step,[1],final_horizon,1,zero
